model_name,bucket_family,signal_bucket,observations,coverage_ratio,avg_actual_return,median_actual_return,hit_rate,realized_profit_rate,positive_precision,recall_of_profitable_cases,lift_vs_base_rate
cart,combined_signal,moderate_positive,2,0.013888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cart,combined_signal,reject,52,0.3611111111111111,-0.010415406949977134,-0.0157383753120477,0.3269230769230769,0.2692307692307692,0.2692307692307692,0.35,0.9692307692307691
cart,combined_signal,strong_or_moderate_positive,38,0.2638888888888889,-0.03161526023002275,-0.03881265148391495,0.15789473684210525,0.13157894736842105,0.13157894736842105,0.125,0.47368421052631576
cart,combined_signal,strong_positive,36,0.25,-0.03337166357613512,-0.03956063321284235,0.16666666666666666,0.1388888888888889,0.1388888888888889,0.125,0.5
cart,combined_signal,weak_or_uncertain,54,0.375,0.00010692247690255567,-0.00601073376579835,0.48148148148148145,0.3888888888888889,0.3888888888888889,0.525,1.4
cart,predicted_return_only,moderate_positive,2,0.013888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cart,predicted_return_only,reject,78,0.5416666666666666,-0.0034706098453013657,-0.011887790114649601,0.3974358974358974,0.3076923076923077,0.3076923076923077,0.6,1.1076923076923078
cart,predicted_return_only,strong_or_moderate_positive,66,0.4583333333333333,-0.0222196919462641,-0.0259439362861946,0.2727272727272727,0.24242424242424243,0.24242424242424243,0.4,0.8727272727272727
cart,predicted_return_only,strong_positive,64,0.4444444444444444,-0.02291405731958485,-0.0276351067652122,0.28125,0.25,0.25,0.4,0.8999999999999999
cart,predicted_return_only,weak_or_uncertain,0,0.0,,,,,,0.0,
cart,profit_probability_only,moderate_positive,0,0.0,,,,,,0.0,
cart,profit_probability_only,reject,80,0.5555555555555556,-0.010084011763892214,-0.015397984760016949,0.3625,0.3125,0.3125,0.625,1.125
cart,profit_probability_only,strong_or_moderate_positive,64,0.4444444444444444,-0.014538848363680622,-0.021329665593154398,0.3125,0.234375,0.234375,0.375,0.84375
cart,profit_probability_only,strong_positive,64,0.4444444444444444,-0.014538848363680622,-0.021329665593154398,0.3125,0.234375,0.234375,0.375,0.84375
cart,profit_probability_only,weak_or_uncertain,0,0.0,,,,,,0.0,
lightgbm,combined_signal,moderate_positive,12,0.08333333333333333,-0.010487461294805682,-0.011887790114649601,0.25,0.16666666666666666,0.16666666666666666,0.05,0.6
lightgbm,combined_signal,reject,53,0.3680555555555556,-0.004615423243620321,-0.01821804725306,0.4339622641509434,0.37735849056603776,0.37735849056603776,0.5,1.358490566037736
lightgbm,combined_signal,strong_or_moderate_positive,63,0.4375,-0.024028858483677557,-0.0232883092687471,0.1746031746031746,0.14285714285714285,0.14285714285714285,0.225,0.5142857142857142
lightgbm,combined_signal,strong_positive,51,0.3541666666666667,-0.02721506958694152,-0.0261100947946116,0.1568627450980392,0.13725490196078433,0.13725490196078433,0.175,0.49411764705882355
lightgbm,combined_signal,weak_or_uncertain,28,0.19444444444444445,0.0007581528570223602,0.0021040430588806,0.5357142857142857,0.39285714285714285,0.39285714285714285,0.275,1.4142857142857141
lightgbm,predicted_return_only,moderate_positive,14,0.09722222222222222,-0.009661629999246602,-0.011887790114649601,0.21428571428571427,0.14285714285714285,0.14285714285714285,0.05,0.5142857142857142
lightgbm,predicted_return_only,reject,68,0.4722222222222222,-0.0015963872465788508,-0.0048988049164736,0.4852941176470588,0.39705882352941174,0.39705882352941174,0.675,1.4294117647058822
lightgbm,predicted_return_only,strong_or_moderate_positive,71,0.4930555555555556,-0.023360118149155423,-0.0232883092687471,0.18309859154929578,0.15492957746478872,0.15492957746478872,0.275,0.5577464788732394
lightgbm,predicted_return_only,strong_positive,57,0.3958333333333333,-0.02672465909825584,-0.0291601187358128,0.17543859649122806,0.15789473684210525,0.15789473684210525,0.225,0.5684210526315789
