date,ticker,horizon,model_name,actual_return,predicted_return,actual_profit_label,predicted_profit_label,predicted_profit_probability,ranking_group,normalized_predicted_return,return_strength,profit_confidence,combined_score,gated_valid_signal,return_only_signal_label,probability_only_signal_label,combined_signal_label,return_rank_score,profit_probability_rank_score,rank_based_joint_score
2023-06-30,ACB,5d,cart,0.0071567989590111,-0.0204638472032742,0,0,0.0,2023-06-30,0.5560143831303762,0.5560143831303762,0.0,0.2780071915651881,False,reject,reject,reject,0.2727272727272727,0.045454545454545414,0.15909090909090906
2023-06-30,DGC,5d,cart,-0.0230664857530529,-0.0040938434892142,0,1,1.0,2023-06-30,0.5955534737101195,0.5955534737101195,1.0,0.7977767368550597,False,reject,strong_positive,weak_or_uncertain,0.4545454545454546,0.9545454545454546,0.7045454545454546
2023-06-30,HPG,5d,cart,0.0296257796257797,0.0304839723444374,1,0,0.0,2023-06-30,0.6790705831853103,0.6790705831853103,0.0,0.33953529159265516,False,strong_positive,reject,weak_or_uncertain,0.9090909090909091,0.045454545454545414,0.47727272727272724
2023-06-30,MWG,5d,cart,0.0093840230991337,-0.0542573623559538,0,1,1.0,2023-06-30,0.4743916248238458,0.4743916248238458,1.0,0.7371958124119229,False,reject,strong_positive,weak_or_uncertain,0.0,0.9545454545454546,0.4772727272727273
2023-06-30,ACB,5d,lightgbm,0.0071567989590111,-0.0232258773866222,0,0,0.1732532589027668,2023-06-30,0.35059268340313754,0.35059268340313754,0.1732532589027668,0.26192297115295216,False,reject,reject,reject,0.18181818181818177,0.36363636363636365,0.2727272727272727
2023-06-30,DGC,5d,lightgbm,-0.0230664857530529,-0.0038362801222775,0,0,0.3682806623912817,2023-06-30,0.48226153094612045,0.48226153094612045,0.3682806623912817,0.4252710966687011,False,reject,reject,reject,0.5454545454545454,0.5454545454545454,0.5454545454545454
2023-06-30,HPG,5d,lightgbm,0.0296257796257797,-0.0030838325158149,1,0,0.1502326794877172,2023-06-30,0.48737117339143277,0.48737117339143277,0.1502326794877172,0.318801926439575,False,reject,reject,reject,0.6363636363636364,0.2727272727272727,0.45454545454545453
2023-06-30,MWG,5d,lightgbm,0.0093840230991337,0.0105544757914954,0,1,0.9002964207516083,2023-06-30,0.5799847698874055,0.5799847698874055,0.9002964207516083,0.7401405953195069,True,moderate_positive,strong_positive,moderate_positive,0.7272727272727273,0.8181818181818181,0.7727272727272727
2023-06-30,ACB,5d,xgboost,0.0071567989590111,-0.0047515295445919,0,0,0.2152595072984695,2023-06-30,0.31813516365178984,0.31813516365178984,0.2152595072984695,0.26669733547512964,False,reject,reject,reject,0.36363636363636365,0.4545454545454546,0.4090909090909091
2023-06-30,DGC,5d,xgboost,-0.0230664857530529,0.0408774949610233,0,1,0.6199615001678467,2023-06-30,0.7280808013193553,0.7280808013193553,0.6199615001678467,0.6740211507436009,True,strong_positive,moderate_positive,moderate_positive,1.0,0.6363636363636364,0.8181818181818181
2023-06-30,HPG,5d,xgboost,0.0296257796257797,-0.0324382930994033,1,0,0.0831601992249488,2023-06-30,0.06938849279031867,0.06938849279031867,0.0831601992249488,0.07627434600763373,False,reject,reject,reject,0.09090909090909094,0.18181818181818177,0.13636363636363635
2023-06-30,MWG,5d,xgboost,0.0093840230991337,0.0275249220430851,0,1,0.7464855313301086,2023-06-30,0.6081170484525101,0.6081170484525101,0.7464855313301086,0.6773012898913093,True,strong_positive,strong_positive,strong_positive,0.8181818181818181,0.7272727272727273,0.7727272727272727
2023-07-03,ACB,5d,cart,-0.0089628681177976,-0.0288092189500639,0,0,0.0,2023-07-03,0.5358574903659267,0.5358574903659267,0.0,0.26792874518296333,False,reject,reject,reject,0.0,0.09090909090909094,0.04545454545454547
2023-07-03,DGC,5d,cart,-0.0170648464163822,-0.0040938434892142,0,1,1.0,2023-07-03,0.5955534737101195,0.5955534737101195,1.0,0.7977767368550597,False,reject,strong_positive,weak_or_uncertain,0.6363636363636364,1.0,0.8181818181818181
2023-07-03,HPG,5d,cart,0.0398114195914092,-0.0106026785714286,1,0,0.0,2023-07-03,0.5798324375772291,0.5798324375772291,0.0,0.28991621878861457,False,reject,reject,reject,0.36363636363636365,0.09090909090909094,0.2272727272727273
2023-07-03,MWG,5d,cart,-0.0302607076350094,-0.0226857887874838,0,0,0.0,2023-07-03,0.550647643385198,0.550647643385198,0.0,0.275323821692599,False,reject,reject,reject,0.09090909090909094,0.09090909090909094,0.09090909090909094
2023-07-03,ACB,5d,lightgbm,-0.0089628681177976,-0.0095721220721763,0,0,0.0396421016137656,2023-07-03,0.44331117581828827,0.44331117581828827,0.0396421016137656,0.24147663871602693,False,reject,reject,reject,0.4545454545454546,0.2727272727272727,0.36363636363636365
2023-07-03,DGC,5d,lightgbm,-0.0170648464163822,0.0120698477167507,0,1,0.7001380252134842,2023-07-03,0.5902751989394965,0.5902751989394965,0.7001380252134842,0.6452066120764903,True,moderate_positive,strong_positive,moderate_positive,0.9090909090909091,0.8181818181818181,0.8636363636363635
2023-07-03,HPG,5d,lightgbm,0.0398114195914092,0.0029137345894033,1,0,0.3208865012214134,2023-07-03,0.5280988243085533,0.5280988243085533,0.3208865012214134,0.4244926627649833,False,weak_or_uncertain,reject,weak_or_uncertain,0.8181818181818181,0.5454545454545454,0.6818181818181818
2023-07-03,MWG,5d,lightgbm,-0.0302607076350094,-0.0194571141174761,0,0,0.4440686498108684,2023-07-03,0.3761852065249716,0.3761852065249716,0.4440686498108684,0.41012692816792,False,reject,reject,reject,0.18181818181818177,0.6363636363636364,0.40909090909090906
2023-07-03,ACB,5d,xgboost,-0.0089628681177976,-0.001671050209552,0,0,0.086490474641323,2023-07-03,0.34581116766474623,0.34581116766474623,0.086490474641323,0.21615082115303463,False,reject,reject,reject,0.7272727272727273,0.36363636363636365,0.5454545454545454
2023-07-03,DGC,5d,xgboost,-0.0170648464163822,0.0424748696386814,0,1,0.9032621383666992,2023-07-03,0.7424321223901352,0.7424321223901352,0.9032621383666992,0.8228471303784173,True,strong_positive,strong_positive,strong_positive,1.0,0.9090909090909091,0.9545454545454546
