model_name,bucket_family,signal_bucket,observations,coverage_ratio,avg_actual_return,median_actual_return,hit_rate,realized_profit_rate,positive_precision,recall_of_profitable_cases,lift_vs_base_rate
cart,combined_signal,moderate_positive,0,0.0,,,,,,0.0,
cart,combined_signal,reject,80,0.5405405405405406,0.009800888544385173,0.00498634715391875,0.65,0.4625,0.4625,0.578125,1.06953125
cart,combined_signal,strong_or_moderate_positive,12,0.08108108108108109,0.008659064677762276,0.010683760683760701,0.5833333333333334,0.5,0.5,0.09375,1.15625
cart,combined_signal,strong_positive,12,0.08108108108108109,0.008659064677762276,0.010683760683760701,0.5833333333333334,0.5,0.5,0.09375,1.15625
cart,combined_signal,weak_or_uncertain,56,0.3783783783783784,0.00437879800149304,0.0020030384028512,0.5178571428571429,0.375,0.375,0.328125,0.8671875
cart,predicted_return_only,moderate_positive,4,0.02702702702702703,0.011670618830513875,0.0114959919307745,0.75,0.25,0.25,0.015625,0.578125
cart,predicted_return_only,reject,109,0.7364864864864865,0.008708477966465955,0.0042997542997542,0.6055045871559633,0.44036697247706424,0.44036697247706424,0.75,1.018348623853211
cart,predicted_return_only,strong_or_moderate_positive,38,0.25675675675675674,0.0047782582475646455,0.0060725919439964,0.5526315789473685,0.42105263157894735,0.42105263157894735,0.25,0.9736842105263157
cart,predicted_return_only,strong_positive,34,0.22972972972972974,0.003967392296629441,0.00356125356125365,0.5294117647058824,0.4411764705882353,0.4411764705882353,0.234375,1.020220588235294
cart,predicted_return_only,weak_or_uncertain,1,0.006756756756756757,0.0023946360153257,0.0023946360153257,1.0,0.0,0.0,0.0,0.0
cart,profit_probability_only,moderate_positive,0,0.0,,,,,,0.0,
cart,profit_probability_only,reject,107,0.722972972972973,0.008075988381686437,0.0046061722708428,0.6261682242990654,0.4392523364485981,0.4392523364485981,0.734375,1.015771028037383
cart,profit_probability_only,strong_or_moderate_positive,41,0.27702702702702703,0.006562482705539575,0.0021067415730338,0.5121951219512195,0.4146341463414634,0.4146341463414634,0.265625,0.958841463414634
cart,profit_probability_only,strong_positive,41,0.27702702702702703,0.006562482705539575,0.0021067415730338,0.5121951219512195,0.4146341463414634,0.4146341463414634,0.265625,0.958841463414634
cart,profit_probability_only,weak_or_uncertain,0,0.0,,,,,,0.0,
lightgbm,combined_signal,moderate_positive,8,0.05405405405405406,0.008502271951172438,0.01101301172661775,0.625,0.625,0.625,0.078125,1.4453125
lightgbm,combined_signal,reject,111,0.75,0.008516496535346857,0.0042976702103596,0.5945945945945946,0.4144144144144144,0.4144144144144144,0.71875,0.9583333333333333
lightgbm,combined_signal,strong_or_moderate_positive,8,0.05405405405405406,0.008502271951172438,0.01101301172661775,0.625,0.625,0.625,0.078125,1.4453125
lightgbm,combined_signal,strong_positive,0,0.0,,,,,,0.0,
lightgbm,combined_signal,weak_or_uncertain,29,0.19594594594594594,0.004132526094299686,0.0052231718898387,0.5862068965517241,0.4482758620689655,0.4482758620689655,0.203125,1.0366379310344827
lightgbm,predicted_return_only,moderate_positive,22,0.14864864864864866,-0.00027305332873065467,-1.8071695838500464e-06,0.5,0.3181818181818182,0.3181818181818182,0.109375,0.7357954545454545
lightgbm,predicted_return_only,reject,113,0.7635135135135135,0.008841306833689,0.0042997542997542,0.6017699115044248,0.4247787610619469,0.4247787610619469,0.75,0.9823008849557522
lightgbm,predicted_return_only,strong_or_moderate_positive,24,0.16216216216216217,0.0023340865379994874,0.00273114030041975,0.5416666666666666,0.375,0.375,0.140625,0.8671875
lightgbm,predicted_return_only,strong_positive,2,0.013513513513513514,0.03101262507203105,0.03101262507203105,1.0,1.0,1.0,0.03125,2.3125
lightgbm,predicted_return_only,weak_or_uncertain,11,0.07432432432432433,0.007100618058975137,0.0110417666826692,0.6363636363636364,0.6363636363636364,0.6363636363636364,0.109375,1.471590909090909
lightgbm,profit_probability_only,moderate_positive,10,0.06756756756756757,0.0140605478257723,0.01672243976189405,0.8,0.8,0.8,0.125,1.85
lightgbm,profit_probability_only,reject,135,0.9121621621621622,0.007339783351631676,0.0041684949539273,0.5851851851851851,0.4074074074074074,0.4074074074074074,0.859375,0.9421296296296295
lightgbm,profit_probability_only,strong_or_moderate_positive,12,0.08108108108108109,0.012600024997516009,0.01637585943468295,0.75,0.75,0.75,0.140625,1.734375
lightgbm,profit_probability_only,strong_positive,2,0.013513513513513514,0.00529741085623455,0.00529741085623455,0.5,0.5,0.5,0.015625,1.15625
lightgbm,profit_probability_only,weak_or_uncertain,1,0.006756756756756757,-0.008878504672897,-0.008878504672897,0.0,0.0,0.0,0.0,0.0
xgboost,combined_signal,moderate_positive,8,0.05405405405405406,0.005232987000452238,0.0009511013469819998,0.5,0.5,0.5,0.0625,1.15625
xgboost,combined_signal,reject,99,0.668918918918919,0.009438545139531495,0.0052231718898387,0.6363636363636364,0.4444444444444444,0.4444444444444444,0.6875,1.0277777777777777
xgboost,combined_signal,strong_or_moderate_positive,10,0.06756756756756757,0.0054055900579837,0.0009511013469819998,0.5,0.5,0.5,0.078125,1.15625
xgboost,combined_signal,strong_positive,2,0.013513513513513514,0.006096002288109551,0.006096002288109551,0.5,0.5,0.5,0.015625,1.15625
xgboost,combined_signal,weak_or_uncertain,39,0.2635135135135135,0.0037107866249773383,0.0011406410402645,0.5128205128205128,0.38461538461538464,0.38461538461538464,0.234375,0.8894230769230769
xgboost,predicted_return_only,moderate_positive,20,0.13513513513513514,0.0018494731036406305,0.0008486368631899,0.5,0.45,0.45,0.140625,1.040625
xgboost,predicted_return_only,reject,104,0.7027027027027027,0.009529810133403819,0.00491467208034075,0.6346153846153846,0.4326923076923077,0.4326923076923077,0.703125,1.0006009615384615
xgboost,predicted_return_only,strong_or_moderate_positive,22,0.14864864864864866,0.0022355212113196236,0.0008486368631899,0.5,0.45454545454545453,0.45454545454545453,0.15625,1.0511363636363635
xgboost,predicted_return_only,strong_positive,2,0.013513513513513514,0.006096002288109551,0.006096002288109551,0.5,0.5,0.5,0.015625,1.15625
xgboost,predicted_return_only,weak_or_uncertain,22,0.14864864864864866,0.004223219420206478,0.0009496676163343,0.5,0.4090909090909091,0.4090909090909091,0.140625,0.9460227272727273
xgboost,profit_probability_only,moderate_positive,7,0.0472972972972973,0.0013808925888021436,-0.0032702639570193,0.42857142857142855,0.2857142857142857,0.2857142857142857,0.03125,0.6607142857142856
xgboost,profit_probability_only,reject,124,0.8378378378378378,0.007956060670202573,0.004497108905819849,0.6048387096774194,0.43548387096774194,0.43548387096774194,0.84375,1.0070564516129032
