model_name,ranking_method,score_column,top_k,ranking_group_mode,return_threshold,probability_threshold,groups_covered,observations,coverage_ratio,average_actual_return,median_actual_return,profit_rate,precision_at_top_k,recall_of_profitable_cases,lift_vs_base_rate
cart,combined_rank_based,rank_based_joint_score,1,date,,,37,37,1.0,0.003264097988010559,0.0018993352326686,0.40540540540540543,0.40540540540540543,0.234375,0.9375
cart,combined_rank_based,rank_based_joint_score,3,date,,,37,111,1.0,0.006066384553404762,0.0041684949539273,0.4144144144144144,0.4144144144144144,0.71875,0.9583333333333333
cart,combined_rank_based,rank_based_joint_score,5,date,,,37,148,0.8,0.007656706403834941,0.00434389992027555,0.43243243243243246,0.43243243243243246,1.0,1.0
cart,combined_weighted_linear,combined_score,1,date,,,37,37,1.0,0.0075928745964058035,0.0089877010406811,0.5135135135135135,0.5135135135135135,0.296875,1.1874999999999998
cart,combined_weighted_linear,combined_score,3,date,,,37,111,1.0,0.00651471720499392,0.0036138358286008,0.40540540540540543,0.40540540540540543,0.703125,0.9375
cart,combined_weighted_linear,combined_score,5,date,,,37,148,0.8,0.007656706403834941,0.00434389992027555,0.43243243243243246,0.43243243243243246,1.0,1.0
cart,combined_weighted_linear_gated,combined_score,1,date,0.0,0.5,12,12,1.0,0.008659064677762276,0.010683760683760701,0.5,0.5,1.0,1.0
cart,combined_weighted_linear_gated,combined_score,1,date,0.0,0.55,12,12,1.0,0.008659064677762276,0.010683760683760701,0.5,0.5,1.0,1.0
cart,combined_weighted_linear_gated,combined_score,1,date,0.0,0.6,12,12,1.0,0.008659064677762276,0.010683760683760701,0.5,0.5,1.0,1.0
cart,combined_weighted_linear_gated,combined_score,1,date,0.0,0.65,12,12,1.0,0.008659064677762276,0.010683760683760701,0.5,0.5,1.0,1.0
cart,combined_weighted_linear_gated,combined_score,1,date,0.005,0.5,12,12,1.0,0.008659064677762276,0.010683760683760701,0.5,0.5,1.0,1.0
cart,combined_weighted_linear_gated,combined_score,1,date,0.005,0.55,12,12,1.0,0.008659064677762276,0.010683760683760701,0.5,0.5,1.0,1.0
cart,combined_weighted_linear_gated,combined_score,1,date,0.005,0.6,12,12,1.0,0.008659064677762276,0.010683760683760701,0.5,0.5,1.0,1.0
cart,combined_weighted_linear_gated,combined_score,1,date,0.005,0.65,12,12,1.0,0.008659064677762276,0.010683760683760701,0.5,0.5,1.0,1.0
cart,combined_weighted_linear_gated,combined_score,1,date,0.01,0.5,12,12,1.0,0.008659064677762276,0.010683760683760701,0.5,0.5,1.0,1.0
cart,combined_weighted_linear_gated,combined_score,1,date,0.01,0.55,12,12,1.0,0.008659064677762276,0.010683760683760701,0.5,0.5,1.0,1.0
cart,combined_weighted_linear_gated,combined_score,1,date,0.01,0.6,12,12,1.0,0.008659064677762276,0.010683760683760701,0.5,0.5,1.0,1.0
cart,combined_weighted_linear_gated,combined_score,1,date,0.01,0.65,12,12,1.0,0.008659064677762276,0.010683760683760701,0.5,0.5,1.0,1.0
cart,combined_weighted_linear_gated,combined_score,1,date,0.02,0.5,12,12,1.0,0.008659064677762276,0.010683760683760701,0.5,0.5,1.0,1.0
cart,combined_weighted_linear_gated,combined_score,1,date,0.02,0.55,12,12,1.0,0.008659064677762276,0.010683760683760701,0.5,0.5,1.0,1.0
cart,combined_weighted_linear_gated,combined_score,1,date,0.02,0.6,12,12,1.0,0.008659064677762276,0.010683760683760701,0.5,0.5,1.0,1.0
cart,combined_weighted_linear_gated,combined_score,1,date,0.02,0.65,12,12,1.0,0.008659064677762276,0.010683760683760701,0.5,0.5,1.0,1.0
cart,combined_weighted_linear_gated,combined_score,3,date,0.0,0.5,12,12,0.3333333333333333,0.008659064677762276,0.010683760683760701,0.5,0.5,1.0,1.0
cart,combined_weighted_linear_gated,combined_score,3,date,0.0,0.55,12,12,0.3333333333333333,0.008659064677762276,0.010683760683760701,0.5,0.5,1.0,1.0
cart,combined_weighted_linear_gated,combined_score,3,date,0.0,0.6,12,12,0.3333333333333333,0.008659064677762276,0.010683760683760701,0.5,0.5,1.0,1.0
cart,combined_weighted_linear_gated,combined_score,3,date,0.0,0.65,12,12,0.3333333333333333,0.008659064677762276,0.010683760683760701,0.5,0.5,1.0,1.0
cart,combined_weighted_linear_gated,combined_score,3,date,0.005,0.5,12,12,0.3333333333333333,0.008659064677762276,0.010683760683760701,0.5,0.5,1.0,1.0
cart,combined_weighted_linear_gated,combined_score,3,date,0.005,0.55,12,12,0.3333333333333333,0.008659064677762276,0.010683760683760701,0.5,0.5,1.0,1.0
cart,combined_weighted_linear_gated,combined_score,3,date,0.005,0.6,12,12,0.3333333333333333,0.008659064677762276,0.010683760683760701,0.5,0.5,1.0,1.0
cart,combined_weighted_linear_gated,combined_score,3,date,0.005,0.65,12,12,0.3333333333333333,0.008659064677762276,0.010683760683760701,0.5,0.5,1.0,1.0
cart,combined_weighted_linear_gated,combined_score,3,date,0.01,0.5,12,12,0.3333333333333333,0.008659064677762276,0.010683760683760701,0.5,0.5,1.0,1.0
cart,combined_weighted_linear_gated,combined_score,3,date,0.01,0.55,12,12,0.3333333333333333,0.008659064677762276,0.010683760683760701,0.5,0.5,1.0,1.0
cart,combined_weighted_linear_gated,combined_score,3,date,0.01,0.6,12,12,0.3333333333333333,0.008659064677762276,0.010683760683760701,0.5,0.5,1.0,1.0
cart,combined_weighted_linear_gated,combined_score,3,date,0.01,0.65,12,12,0.3333333333333333,0.008659064677762276,0.010683760683760701,0.5,0.5,1.0,1.0
cart,combined_weighted_linear_gated,combined_score,3,date,0.02,0.5,12,12,0.3333333333333333,0.008659064677762276,0.010683760683760701,0.5,0.5,1.0,1.0
cart,combined_weighted_linear_gated,combined_score,3,date,0.02,0.55,12,12,0.3333333333333333,0.008659064677762276,0.010683760683760701,0.5,0.5,1.0,1.0
cart,combined_weighted_linear_gated,combined_score,3,date,0.02,0.6,12,12,0.3333333333333333,0.008659064677762276,0.010683760683760701,0.5,0.5,1.0,1.0
cart,combined_weighted_linear_gated,combined_score,3,date,0.02,0.65,12,12,0.3333333333333333,0.008659064677762276,0.010683760683760701,0.5,0.5,1.0,1.0
cart,combined_weighted_linear_gated,combined_score,5,date,0.0,0.5,12,12,0.2,0.008659064677762276,0.010683760683760701,0.5,0.5,1.0,1.0
cart,combined_weighted_linear_gated,combined_score,5,date,0.0,0.55,12,12,0.2,0.008659064677762276,0.010683760683760701,0.5,0.5,1.0,1.0
cart,combined_weighted_linear_gated,combined_score,5,date,0.0,0.6,12,12,0.2,0.008659064677762276,0.010683760683760701,0.5,0.5,1.0,1.0
cart,combined_weighted_linear_gated,combined_score,5,date,0.0,0.65,12,12,0.2,0.008659064677762276,0.010683760683760701,0.5,0.5,1.0,1.0
cart,combined_weighted_linear_gated,combined_score,5,date,0.005,0.5,12,12,0.2,0.008659064677762276,0.010683760683760701,0.5,0.5,1.0,1.0
cart,combined_weighted_linear_gated,combined_score,5,date,0.005,0.55,12,12,0.2,0.008659064677762276,0.010683760683760701,0.5,0.5,1.0,1.0
cart,combined_weighted_linear_gated,combined_score,5,date,0.005,0.6,12,12,0.2,0.008659064677762276,0.010683760683760701,0.5,0.5,1.0,1.0
cart,combined_weighted_linear_gated,combined_score,5,date,0.005,0.65,12,12,0.2,0.008659064677762276,0.010683760683760701,0.5,0.5,1.0,1.0
