model_name,bucket_family,signal_bucket,observations,coverage_ratio,avg_actual_return,median_actual_return,hit_rate,realized_profit_rate,positive_precision,recall_of_profitable_cases,lift_vs_base_rate
cart,combined_signal,moderate_positive,2,0.011363636363636364,-0.0580204431311647,-0.0580204431311647,0.5,0.5,0.5,0.018867924528301886,1.660377358490566
cart,combined_signal,reject,78,0.4431818181818182,-0.02798009413563065,-0.02435462613335605,0.21794871794871795,0.19230769230769232,0.19230769230769232,0.2830188679245283,0.6386066763425254
cart,combined_signal,strong_or_moderate_positive,46,0.26136363636363635,-0.029120183279848076,-0.02538275772364925,0.21739130434782608,0.21739130434782608,0.21739130434782608,0.18867924528301888,0.7219031993437243
cart,combined_signal,strong_positive,44,0.25,-0.02780653510478823,-0.02538275772364925,0.20454545454545456,0.20454545454545456,0.20454545454545456,0.16981132075471697,0.679245283018868
cart,combined_signal,weak_or_uncertain,52,0.29545454545454547,-0.012135485616677185,0.0088761462240415,0.5769230769230769,0.5384615384615384,0.5384615384615384,0.5283018867924528,1.788098693759071
cart,predicted_return_only,moderate_positive,2,0.011363636363636364,-0.0580204431311647,-0.0580204431311647,0.5,0.5,0.5,0.018867924528301886,1.660377358490566
cart,predicted_return_only,reject,108,0.6136363636363636,-0.016607007119441023,-0.01301556367643465,0.37037037037037035,0.3425925925925926,0.3425925925925926,0.6981132075471698,1.1376659678546472
cart,predicted_return_only,strong_or_moderate_positive,68,0.38636363636363635,-0.03469800377382036,-0.028668378969413398,0.25,0.23529411764705882,0.23529411764705882,0.3018867924528302,0.7813540510543839
cart,predicted_return_only,strong_positive,66,0.375,-0.03399126318723417,-0.028668378969413398,0.24242424242424243,0.22727272727272727,0.22727272727272727,0.2830188679245283,0.7547169811320754
cart,predicted_return_only,weak_or_uncertain,0,0.0,,,,,,0.0,
cart,profit_probability_only,moderate_positive,0,0.0,,,,,,0.0,
cart,profit_probability_only,reject,100,0.5681818181818182,-0.032023831683259625,-0.025009688832214397,0.24,0.21,0.21,0.39622641509433965,0.6973584905660377
cart,profit_probability_only,strong_or_moderate_positive,76,0.4318181818181818,-0.012508392857808585,-0.01602828495036625,0.4342105263157895,0.42105263157894735,0.42105263157894735,0.6037735849056604,1.3982125124131082
cart,profit_probability_only,strong_positive,76,0.4318181818181818,-0.012508392857808585,-0.01602828495036625,0.4342105263157895,0.42105263157894735,0.42105263157894735,0.6037735849056604,1.3982125124131082
cart,profit_probability_only,weak_or_uncertain,0,0.0,,,,,,0.0,
