step_size,ticker,horizon,model_name,total_return,cagr,sharpe,sortino,max_drawdown,turnover,win_rate,observations,model_name_buy_and_hold,total_return_buy_and_hold,cagr_buy_and_hold,sharpe_buy_and_hold,sortino_buy_and_hold,max_drawdown_buy_and_hold,turnover_buy_and_hold,win_rate_buy_and_hold,observations_buy_and_hold,beats_buy_and_hold_total_return
1,SSI,long_3m,cart,-0.32520947041882453,-0.7195711189930363,-15.284820911146634,-24.7505862523825,-0.32520947041882453,1.0,0.0,13,buy_and_hold,-0.8539591157887993,-0.9980078132952375,-23.24416930082736,-23.24416930082736,-0.816026314944172,0.0,0.0,26,True
1,SSI,long_3m,stacking_final,-0.6178470408184694,-0.9553660812300493,-23.24416930082736,-23.24416930082736,-0.518586260721753,0.0,0.0,13,buy_and_hold,-0.8539591157887993,-0.9980078132952375,-23.24416930082736,-23.24416930082736,-0.816026314944172,0.0,0.0,26,True
1,SSI,long_6m,cart,17.285375622957616,167.64488028996678,38.83854823409739,1000000.0,0.0,1.0,1.0,13,buy_and_hold,712.8580996230154,108436.00256014691,51.98869206753655,1000000.0,0.0,0.0,1.0,26,False
1,SSI,long_6m,stacking_final,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,buy_and_hold,712.8580996230154,108436.00256014691,51.98869206753655,1000000.0,0.0,0.0,1.0,26,False
1,SSI,short_10d,cart,0.2110087283588571,5.0076717370007655,8.723188394720093,24.161162432406826,-0.0625100046931153,2.0,0.6363636363636364,13,buy_and_hold,0.33921122220989885,14.416664511449646,5.553254386776519,9.585912423550086,-0.173612425215235,0.0,0.6153846153846154,26,False
1,SSI,short_10d,stacking_final,-0.005963373303662145,-0.05447644142610264,-0.02243988542118114,-0.03309682524354979,-0.0625100046931154,1.0,0.375,13,buy_and_hold,0.33921122220989885,14.416664511449646,5.553254386776519,9.585912423550086,-0.173612425215235,0.0,0.6153846153846154,26,False
1,SSI,short_20d,cart,0.318459898061322,5.721130778985298,12.777971233389916,33.21552494153857,-0.013810559971579539,0.0,0.8333333333333334,13,buy_and_hold,0.7383365027958708,44.17359894822337,12.777971233389916,33.21552494153857,-0.06118258728753834,0.0,0.8333333333333334,26,False
1,SSI,short_20d,stacking_final,0.318459898061322,5.721130778985298,12.777971233389916,33.21552494153857,-0.013810559971579539,0.0,0.8333333333333334,13,buy_and_hold,0.7383365027958708,44.17359894822337,12.777971233389916,33.21552494153857,-0.06118258728753834,0.0,0.8333333333333334,26,False
1,SSI,short_30d,cart,0.6012712422610935,12.020836895182665,13.48419797349133,1000000.0,0.0,1.0,0.875,13,buy_and_hold,4.170684675643935,7759.717791525635,25.728486874562975,1000000.0,-0.02698247440569146,0.0,0.9166666666666666,26,False
1,SSI,short_30d,stacking_final,0.08771365557801869,0.5814627433238071,4.58257569495584,1000000.0,0.0,1.0,1.0,13,buy_and_hold,4.170684675643935,7759.717791525635,25.728486874562975,1000000.0,-0.02698247440569146,0.0,0.9166666666666666,26,False
1,SSI,short_5d,cart,0.05167153894408205,0.7772194907441987,2.73288464704342,3.7625727995388707,-0.02444057226705798,6.0,0.75,13,buy_and_hold,-0.10525411692936382,-0.7190057343234579,-1.836160677381079,-3.24185148743207,-0.29661022014205674,0.0,0.5833333333333334,26,True
1,SSI,short_5d,stacking_final,-0.18675149325929497,-0.905532408202889,-10.863320319766967,-13.454951227802765,-0.13508629400753258,1.0,0.0,13,buy_and_hold,-0.10525411692936382,-0.7190057343234579,-1.836160677381079,-3.24185148743207,-0.29661022014205674,0.0,0.5833333333333334,26,False
