date,ticker,horizon,model_name,actual_return,predicted_return,actual_profit_label,predicted_profit_label,predicted_profit_probability,ranking_group,normalized_predicted_return,return_strength,profit_confidence,combined_score,gated_valid_signal,return_only_signal_label,probability_only_signal_label,combined_signal_label,return_rank_score,profit_probability_rank_score,rank_based_joint_score
2023-01-03,ACB,20d,cart,-0.0382947976878612,0.04121110176619,0,0,0.0,2023-01-03,0.48859412036556343,0.48859412036556343,0.0,0.24429706018278172,False,strong_positive,reject,weak_or_uncertain,0.4545454545454546,0.045454545454545414,0.25
2023-01-03,DGC,20d,cart,-0.024174201882266,0.2754820936639119,0,1,1.0,2023-01-03,0.9232215852424139,0.9232215852424139,1.0,0.961610792621207,True,strong_positive,strong_positive,strong_positive,1.0,0.9545454545454546,0.9772727272727273
2023-01-03,HPG,20d,cart,-0.0376237623762376,0.1283950617283951,0,1,1.0,2023-01-03,0.6503407505793509,0.6503407505793509,1.0,0.8251703752896755,True,strong_positive,strong_positive,strong_positive,0.7272727272727273,0.9545454545454546,0.8409090909090909
2023-01-03,MWG,20d,cart,-0.0765560615918455,-0.1181747269890796,0,0,0.0,2023-01-03,0.19289614201986158,0.19289614201986158,0.0,0.09644807100993079,False,reject,reject,reject,0.0,0.045454545454545414,0.022727272727272707
2023-01-03,ACB,20d,lightgbm,-0.0382947976878612,-0.0490932238136884,0,1,0.7569330174084361,2023-01-03,0.12275533599526893,0.12275533599526893,0.7569330174084361,0.4398441767018525,False,reject,strong_positive,weak_or_uncertain,0.09090909090909094,0.5454545454545454,0.3181818181818182
2023-01-03,DGC,20d,lightgbm,-0.024174201882266,0.2625575669039721,0,1,0.998949334197652,2023-01-03,0.7309289754431609,0.7309289754431609,0.998949334197652,0.8649391548204064,True,strong_positive,strong_positive,strong_positive,0.8181818181818181,0.8181818181818181,0.8181818181818181
2023-01-03,HPG,20d,lightgbm,-0.0376237623762376,0.0524784081815205,0,1,0.9492475920552196,2023-01-03,0.3209681784942038,0.3209681784942038,0.9492475920552196,0.6351078852747116,True,strong_positive,strong_positive,strong_positive,0.5454545454545454,0.6363636363636364,0.5909090909090908
2023-01-03,MWG,20d,lightgbm,-0.0765560615918455,-0.0374804417910262,0,0,0.0583916739326699,2023-01-03,0.14541720022662222,0.14541720022662222,0.0583916739326699,0.10190443707964605,False,reject,reject,reject,0.18181818181818177,0.18181818181818177,0.18181818181818177
2023-01-03,ACB,20d,xgboost,-0.0382947976878612,0.0239628478884696,0,1,0.6096029281616211,2023-01-03,0.26455840457459195,0.26455840457459195,0.6096029281616211,0.4370806663681065,True,strong_positive,moderate_positive,moderate_positive,0.36363636363636365,0.36363636363636365,0.36363636363636365
2023-01-03,DGC,20d,xgboost,-0.024174201882266,0.2702808082103729,0,1,0.9972670078277588,2023-01-03,0.7588825913262996,0.7588825913262996,0.9972670078277588,0.8780747995770293,True,strong_positive,strong_positive,strong_positive,0.9090909090909091,0.7272727272727273,0.8181818181818181
2023-01-03,HPG,20d,xgboost,-0.0376237623762376,0.0737876966595649,0,1,0.6254123449325562,2023-01-03,0.3645496021982285,0.3645496021982285,0.6254123449325562,0.49498097356539233,True,strong_positive,moderate_positive,moderate_positive,0.6363636363636364,0.4545454545454546,0.5454545454545454
2023-01-03,MWG,20d,xgboost,-0.0765560615918455,-0.001575710484758,0,0,0.4904184639453888,2023-01-03,0.21330624625792471,0.21330624625792471,0.4904184639453888,0.35186235510165675,False,reject,reject,reject,0.2727272727272727,0.2727272727272727,0.2727272727272727
2023-01-04,ACB,20d,cart,0.0160673297628155,0.2219644238205724,0,1,1.0,2023-01-04,0.8239337947152714,0.8239337947152714,1.0,0.9119668973576357,True,strong_positive,strong_positive,strong_positive,0.7272727272727273,0.9090909090909091,0.8181818181818181
2023-01-04,DGC,20d,cart,-0.0001874765654293,0.2338835794960905,1,1,1.0,2023-01-04,0.8460466153114493,0.8460466153114493,1.0,0.9230233076557246,True,strong_positive,strong_positive,strong_positive,0.8181818181818181,0.9090909090909091,0.8636363636363635
2023-01-04,HPG,20d,cart,0.0432931156848828,0.1283950617283951,1,1,1.0,2023-01-04,0.6503407505793509,0.6503407505793509,1.0,0.8251703752896755,True,strong_positive,strong_positive,strong_positive,0.6363636363636364,0.9090909090909091,0.7727272727272727
2023-01-04,MWG,20d,cart,-0.0190875232774674,-0.0133163337583226,0,0,0.0,2023-01-04,0.3874329784065051,0.3874329784065051,0.0,0.19371648920325255,False,reject,reject,reject,0.09090909090909094,0.0,0.04545454545454547
2023-01-04,ACB,20d,lightgbm,0.0160673297628155,0.090504067598971,0,1,0.5008137102637038,2023-01-04,0.3951736814774066,0.3951736814774066,0.5008137102637038,0.4479936958705552,True,strong_positive,weak_or_uncertain,weak_or_uncertain,0.2727272727272727,0.18181818181818177,0.22727272727272724
2023-01-04,DGC,20d,lightgbm,-0.0001874765654293,0.3078217836666688,1,1,0.9997758756865784,2023-01-04,0.8192602239599245,0.8192602239599245,0.9997758756865784,0.9095180498232515,True,strong_positive,strong_positive,strong_positive,1.0,0.7272727272727273,0.8636363636363636
2023-01-04,HPG,20d,lightgbm,0.0432931156848828,0.1122813115339827,1,1,0.9925525689144592,2023-01-04,0.43767107309512693,0.43767107309512693,0.9925525689144592,0.7151118210047931,True,strong_positive,strong_positive,strong_positive,0.5454545454545454,0.5454545454545454,0.5454545454545454
2023-01-04,MWG,20d,lightgbm,-0.0190875232774674,-0.0503561447076087,0,0,0.2053134524971444,2023-01-04,0.12029079805964685,0.12029079805964685,0.2053134524971444,0.1628021252783956,False,reject,reject,reject,0.0,0.09090909090909094,0.04545454545454547
2023-01-04,ACB,20d,xgboost,0.0160673297628155,0.0998976528644561,0,1,0.7480753064155579,2023-01-04,0.4169484725454747,0.4169484725454747,0.7480753064155579,0.5825118894805162,True,strong_positive,strong_positive,strong_positive,0.36363636363636365,0.36363636363636365,0.36363636363636365
2023-01-04,DGC,20d,xgboost,-0.0001874765654293,0.2977599203586578,1,1,0.9975547194480896,2023-01-04,0.8140291577707766,0.8140291577707766,0.9975547194480896,0.9057919386094331,True,strong_positive,strong_positive,strong_positive,0.9090909090909091,0.6363636363636364,0.7727272727272727
2023-01-04,HPG,20d,xgboost,0.0432931156848828,0.1108824163675308,1,1,0.945412278175354,2023-01-04,0.43899328924589287,0.43899328924589287,0.945412278175354,0.6922027837106235,True,strong_positive,strong_positive,strong_positive,0.4545454545454546,0.4545454545454546,0.4545454545454546
