model_name,bucket_family,signal_bucket,observations,coverage_ratio,avg_actual_return,median_actual_return,hit_rate,realized_profit_rate,positive_precision,recall_of_profitable_cases,lift_vs_base_rate
cart,combined_signal,moderate_positive,2,0.013513513513513514,0.07805549542959066,0.07805549542959066,1.0,1.0,1.0,0.02666666666666667,1.9733333333333332
cart,combined_signal,reject,27,0.18243243243243243,-0.026151664866119053,-0.0278481012658228,0.4444444444444444,0.37037037037037035,0.37037037037037035,0.13333333333333333,0.7308641975308641
cart,combined_signal,strong_or_moderate_positive,87,0.5878378378378378,0.013136583227415408,0.015597582374732,0.5517241379310345,0.5172413793103449,0.5172413793103449,0.6,1.0206896551724138
cart,combined_signal,strong_positive,85,0.5743243243243243,0.011609079410893638,0.0140944326990839,0.5411764705882353,0.5058823529411764,0.5058823529411764,0.5733333333333334,0.9982745098039214
cart,combined_signal,weak_or_uncertain,34,0.22972972972972974,0.01862264765758984,0.01752965612919305,0.5882352941176471,0.5882352941176471,0.5882352941176471,0.26666666666666666,1.16078431372549
cart,predicted_return_only,moderate_positive,3,0.02027027027027027,0.030862580886699437,0.0252486610558531,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.02666666666666667,1.3155555555555554
cart,predicted_return_only,reject,43,0.2905405405405405,-0.00010184999171142368,0.0080917060013485,0.5581395348837209,0.5116279069767442,0.5116279069767442,0.29333333333333333,1.0096124031007752
cart,predicted_return_only,strong_or_moderate_positive,104,0.7027027027027027,0.009996398027423926,0.010549582109922701,0.5288461538461539,0.5,0.5,0.6933333333333334,0.9866666666666666
cart,predicted_return_only,strong_positive,101,0.6824324324324325,0.009376610417742478,0.0085643452783412,0.5247524752475248,0.49504950495049505,0.49504950495049505,0.6666666666666666,0.9768976897689768
cart,predicted_return_only,weak_or_uncertain,1,0.006756756756756757,0.0347119645494831,0.0347119645494831,1.0,1.0,1.0,0.013333333333333334,1.9733333333333332
cart,profit_probability_only,moderate_positive,0,0.0,,,,,,0.0,
cart,profit_probability_only,reject,44,0.2972972972972973,-0.018394370393596964,-0.0182200686465201,0.4318181818181818,0.38636363636363635,0.38636363636363635,0.22666666666666666,0.7624242424242423
cart,profit_probability_only,strong_or_moderate_positive,104,0.7027027027027027,0.018070289491117754,0.0164630901214061,0.5865384615384616,0.5576923076923077,0.5576923076923077,0.7733333333333333,1.1005128205128205
cart,profit_probability_only,strong_positive,104,0.7027027027027027,0.018070289491117754,0.0164630901214061,0.5865384615384616,0.5576923076923077,0.5576923076923077,0.7733333333333333,1.1005128205128205
cart,profit_probability_only,weak_or_uncertain,0,0.0,,,,,,0.0,
lightgbm,combined_signal,moderate_positive,5,0.033783783783783786,0.0759302591874259,0.0881024096385543,0.8,0.8,0.8,0.05333333333333334,1.5786666666666667
lightgbm,combined_signal,reject,27,0.18243243243243243,-0.05031175830564218,-0.0568258999320807,0.2222222222222222,0.14814814814814814,0.14814814814814814,0.05333333333333334,0.29234567901234565
lightgbm,combined_signal,strong_or_moderate_positive,104,0.7027027027027027,0.018553219559422223,0.018736244642650147,0.5769230769230769,0.5673076923076923,0.5673076923076923,0.7866666666666666,1.1194871794871795
lightgbm,combined_signal,strong_positive,99,0.668918918918919,0.015655389275179614,0.0167272727272727,0.5656565656565656,0.5555555555555556,0.5555555555555556,0.7333333333333333,1.0962962962962963
lightgbm,combined_signal,weak_or_uncertain,17,0.11486486486486487,0.029343555872376925,0.0218373493975905,0.8235294117647058,0.7058823529411765,0.7058823529411765,0.16,1.3929411764705881
lightgbm,predicted_return_only,moderate_positive,3,0.02027027027027027,0.0006505559662836335,0.023018509729473,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.02666666666666667,1.3155555555555554
lightgbm,predicted_return_only,reject,31,0.20945945945945946,-0.044312870073219705,-0.0382947976878612,0.2903225806451613,0.1935483870967742,0.1935483870967742,0.08,0.3819354838709677
lightgbm,predicted_return_only,strong_or_moderate_positive,115,0.777027027027027,0.020984826846537904,0.0252486610558531,0.6,0.5826086956521739,0.5826086956521739,0.8933333333333333,1.1496811594202896
lightgbm,predicted_return_only,strong_positive,112,0.7567567567567568,0.02152949481654472,0.02565588059651365,0.5982142857142857,0.5803571428571429,0.5803571428571429,0.8666666666666667,1.1452380952380952
lightgbm,predicted_return_only,weak_or_uncertain,2,0.013513513513513514,0.01520084733796585,0.01520084733796585,1.0,1.0,1.0,0.02666666666666667,1.9733333333333332
lightgbm,profit_probability_only,moderate_positive,7,0.0472972972972973,0.0514583127484368,0.0117965101990662,0.8571428571428571,0.7142857142857143,0.7142857142857143,0.06666666666666667,1.4095238095238094
lightgbm,profit_probability_only,reject,37,0.25,-0.0245256450438032,-0.0278481012658228,0.3783783783783784,0.32432432432432434,0.32432432432432434,0.16,0.64
lightgbm,profit_probability_only,strong_or_moderate_positive,109,0.7364864864864865,0.017762299867523205,0.0167272727272727,0.5871559633027523,0.5688073394495413,0.5688073394495413,0.8266666666666667,1.1224464831804282
lightgbm,profit_probability_only,strong_positive,102,0.6891891891891891,0.015449828395303646,0.0167906026557711,0.5686274509803921,0.5588235294117647,0.5588235294117647,0.76,1.1027450980392157
lightgbm,profit_probability_only,weak_or_uncertain,2,0.013513513513513514,0.0206579954093343,0.0206579954093343,1.0,0.5,0.5,0.013333333333333334,0.9866666666666666
xgboost,combined_signal,moderate_positive,12,0.08108108108108109,0.007486097574012543,0.01855647121427845,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.10666666666666667,1.3155555555555554
