fold_id,fold_number,entity_name,selection_family,status,observations,active_observations,average_actual_return,profit_label_hit_rate,average_predicted_return,average_predicted_profit_probability,average_selector_score,selector_score_std,top_1_avg_return,top_1_profit_rate,top_3_avg_return,top_3_profit_rate,top_5_avg_return,top_5_profit_rate,avg_return_vs_fixed_best_global,profit_rate_vs_fixed_best_global
fold_005,5,simple_regime_lookup,selector,evaluated,144,139,-0.012063939141575952,0.2777777777777778,0.023259375877716378,0.5902237173275424,0.050226363793646034,0.29405326391014613,-0.016226420511078303,0.16666666666666666,-0.01403120341419829,0.25925925925925924,-0.01206393914157595,0.2777777777777778,-1.734723475976807e-18,0.0
fold_005,5,regime_weighted_rank,selector,evaluated,144,139,-0.012063939141575952,0.2777777777777778,0.023259375877716378,0.5902237173275424,0.050226363793646034,0.29405326391014613,-0.016226420511078303,0.16666666666666666,-0.01403120341419829,0.25925925925925924,-0.01206393914157595,0.2777777777777778,-1.734723475976807e-18,0.0
fold_005,5,fallback_global,selector,evaluated,144,144,-0.012063939141575952,0.2777777777777778,0.027007462176900112,0.5892775972477264,0.027007462176900112,0.041724716847512576,-0.015758161639409726,0.16666666666666666,-0.014014925958622125,0.25925925925925924,-0.01206393914157595,0.2777777777777778,-1.734723475976807e-18,0.0
fold_005,5,fixed_best_global_setup,baseline,evaluated,144,144,-0.01206393914157595,0.2777777777777778,0.027007462176900112,0.5892775972477264,0.027007462176900112,0.041724716847512576,-0.015758161639409726,0.16666666666666666,-0.014014925958622125,0.25925925925925924,-0.01206393914157595,0.2777777777777778,0.0,0.0
fold_005,5,regime_agnostic_top_ranked_setup,baseline,evaluated,144,144,-0.01206393914157595,0.2777777777777778,0.027007462176900112,0.5892775972477264,0.027007462176900112,0.041724716847512576,-0.015758161639409726,0.16666666666666666,-0.014014925958622125,0.25925925925925924,-0.01206393914157595,0.2777777777777778,0.0,0.0
fold_005,5,naive_global_baseline,baseline,evaluated,144,144,-0.01206393914157595,0.2777777777777778,0.027007462176900112,0.5892775972477264,0.027007462176900112,0.041724716847512576,-0.015758161639409726,0.16666666666666666,-0.014014925958622125,0.25925925925925924,-0.01206393914157595,0.2777777777777778,0.0,0.0
fold_005,5,fixed_best_regression_model,baseline,evaluated,144,144,-0.01206393914157595,0.2777777777777778,0.027007462176900112,0.5892775972477264,0.027007462176900112,0.041724716847512576,-0.015758161639409726,0.16666666666666666,-0.014014925958622125,0.25925925925925924,-0.01206393914157595,0.2777777777777778,0.0,0.0
fold_005,5,fixed_best_classifier_model,baseline,evaluated,144,144,-0.01206393914157595,0.2777777777777778,0.027007462176900112,0.5892775972477264,0.027007462176900112,0.041724716847512576,-0.015758161639409726,0.16666666666666666,-0.014014925958622125,0.25925925925925924,-0.01206393914157595,0.2777777777777778,0.0,0.0
fold_005,5,fixed_best_horizon,baseline,evaluated,144,144,-0.01206393914157595,0.2777777777777778,0.027007462176900112,0.5892775972477264,0.027007462176900112,0.041724716847512576,-0.015758161639409726,0.16666666666666666,-0.014014925958622125,0.25925925925925924,-0.01206393914157595,0.2777777777777778,0.0,0.0
fold_005,5,fixed_best_combined_method,baseline,evaluated,144,88,-0.01206393914157595,0.2777777777777778,0.027007462176900112,0.5892775972477264,0.05206589570872965,0.8429954384369903,-0.024414860400916158,0.16666666666666666,-0.013727130815237286,0.26851851851851855,-0.01206393914157595,0.2777777777777778,0.0,0.0
