date,prediction_date,ticker,regime,selector_mode,candidate_label,market_return_20d,market_volatility_20d,stock_relative_strength_20d,predicted_return,predicted_profit_probability,normalized_predicted_return,confidence_bucket,probability_entropy,predicted_return_dispersion,predicted_probability_dispersion,context_bin_key,context_utility_score,context_prior_sample_count,context_prior_fold_count,fallback_used,fallback_source
2023-12-27,2023-11-29,ACB,bull,context_knn_selector,cart+20d+combined_rank_based,0.0607313929553892,0.013989174647007,0.0,0.0,0.0,0.6512780386019822,lt_0.50,1.4815510057992861e-05,0.008986274705413168,0.15321130106042946,bull|bullish|high_vol|weak_rs|high_ret|lt_0.50,0.7999999999999999,40,2,False,
2023-12-27,2023-11-29,DGC,bull,context_knn_selector,xgboost+20d+combined_weighted_linear_gated+rt=0.000+pt=0.50,0.0607313929553892,0.013989174647007,0.0,-0.0806886106729507,0.0716050788760185,0.1658683751006749,lt_0.50,0.25777113852624267,0.02869443166411346,0.03274773180354679,bull|bullish|high_vol|weak_rs|low_ret|lt_0.50,0.7999999999999999,40,2,False,
2023-12-27,2023-11-29,HPG,bull,context_knn_selector,lightgbm+20d+combined_weighted_linear_gated+rt=0.000+pt=0.50,0.0607313929553892,0.013989174647007,0.0,0.0414292987558949,0.9370360646932988,0.5922525868106213,0.65+,0.23504618635262392,0.01480814603740118,0.14698477893051345,bull|bullish|high_vol|weak_rs|high_ret|0.65+,0.9999999999999999,40,2,False,
2023-12-27,2023-11-29,MWG,bull,context_knn_selector,cart+20d+combined_rank_based,0.0607313929553892,0.013989174647007,0.0,-0.0244019138755979,1.0,0.5710457677840931,0.65+,1.4815510058361381e-05,0.009627151871888612,0.3033198546428078,bull|bullish|high_vol|weak_rs|high_ret|0.65+,0.9874999999999999,40,2,False,
2023-12-28,2023-11-30,ACB,sideway,context_knn_selector,lightgbm+20d+combined_weighted_linear_gated+rt=0.000+pt=0.50,0.0173505537114007,0.0120564338164122,0.0,-0.0015112056884415,0.3583503348627546,0.4596882720690407,lt_0.50,0.6524631268551,0.017042592910583788,0.1990950517618018,sideway|neutral|mid_vol|weak_rs|mid_ret|lt_0.50,0.8173918731359103,40,2,False,
2023-12-28,2023-11-30,DGC,sideway,context_knn_selector,cart+20d+combined_rank_based,0.0173505537114007,0.0120564338164122,0.0,-0.142944560029372,0.0,0.1812834836384289,lt_0.50,1.4815510057992861e-05,0.03997923817349487,0.011701630343862991,sideway|neutral|mid_vol|weak_rs|low_ret|lt_0.50,0.7,40,2,False,
2023-12-28,2023-11-30,HPG,sideway,context_knn_selector,xgboost+20d+combined_weighted_linear_gated+rt=0.000+pt=0.50,0.0173505537114007,0.0120564338164122,0.0,0.0535561591386795,0.9444754719734192,0.6005069666055854,0.65+,0.21447123839163615,0.013366821069820635,0.025192053131047134,sideway|neutral|mid_vol|weak_rs|high_ret|0.65+,0.9999999999999999,40,2,False,
2023-12-28,2023-11-30,MWG,sideway,context_knn_selector,lightgbm+20d+combined_weighted_linear_gated+rt=0.000+pt=0.50,0.0173505537114007,0.0120564338164122,0.0,-0.0111401650254449,0.3239781595362873,0.4299621099593462,lt_0.50,0.6298317968119975,0.008396704373571094,0.1666337704460447,sideway|neutral|mid_vol|weak_rs|mid_ret|lt_0.50,0.9749999999999999,40,2,False,
2023-12-29,2023-12-01,ACB,sideway,context_knn_selector,lightgbm+20d+combined_weighted_linear_gated+rt=0.000+pt=0.50,0.0235702743364476,0.0121415388827313,0.0,-0.000119184106447,0.8876761189176255,0.4639856688861135,0.65+,0.3513465576946903,0.018298535222165214,0.41616252744652454,sideway|neutral|mid_vol|weak_rs|mid_ret|0.65+,0.9666666666666666,40,2,False,
2023-12-29,2023-12-01,DGC,sideway,context_knn_selector,cart+20d+combined_rank_based,0.0235702743364476,0.0121415388827313,0.0,-0.0134213659486956,0.0,0.6071492594811536,lt_0.50,1.4815510057992861e-05,0.03386222850368034,0.030432508290500305,sideway|neutral|mid_vol|weak_rs|high_ret|lt_0.50,0.75,40,2,False,
