model_name,bucket_family,signal_bucket,observations,coverage_ratio,avg_actual_return,median_actual_return,hit_rate,realized_profit_rate,positive_precision,recall_of_profitable_cases,lift_vs_base_rate
cart,combined_signal,moderate_positive,6,0.03409090909090909,-0.0076912111676581164,-0.0203237703814711,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.03225806451612903,0.9462365591397849
cart,combined_signal,reject,72,0.4090909090909091,-0.005723379880343471,-0.0057323918404139,0.4166666666666667,0.3611111111111111,0.3611111111111111,0.41935483870967744,1.025089605734767
cart,combined_signal,strong_or_moderate_positive,31,0.17613636363636365,0.0014950919074398063,-0.0046743533811156,0.45161290322580644,0.3870967741935484,0.3870967741935484,0.1935483870967742,1.0988553590010406
cart,combined_signal,strong_positive,25,0.14204545454545456,0.0036998046454633083,-0.0016296423363925,0.48,0.4,0.4,0.16129032258064516,1.135483870967742
cart,combined_signal,weak_or_uncertain,73,0.4147727272727273,-0.005261226726810707,-0.0050272308336825,0.3972602739726027,0.3287671232876712,0.3287671232876712,0.3870967741935484,0.9332744144940344
cart,predicted_return_only,moderate_positive,14,0.07954545454545454,-0.010162777063798572,-0.015207073222799398,0.21428571428571427,0.21428571428571427,0.21428571428571427,0.04838709677419355,0.608294930875576
cart,predicted_return_only,reject,108,0.6136363636363636,-0.004645342163252475,-0.004225399802181,0.4444444444444444,0.3888888888888889,0.3888888888888889,0.6774193548387096,1.103942652329749
cart,predicted_return_only,strong_or_moderate_positive,68,0.38636363636363635,-0.003648648524706034,-0.00500945568306415,0.36764705882352944,0.29411764705882354,0.29411764705882354,0.3225806451612903,0.8349146110056925
cart,predicted_return_only,strong_positive,54,0.3068181818181818,-0.001959800384941302,-0.0048288710427172,0.4074074074074074,0.3148148148148148,0.3148148148148148,0.27419354838709675,0.8936678614097969
cart,predicted_return_only,weak_or_uncertain,0,0.0,,,,,,0.0,
cart,profit_probability_only,moderate_positive,0,0.0,,,,,,0.0,
cart,profit_probability_only,reject,109,0.6193181818181818,-0.006482011928397929,-0.0063808900523559,0.3761467889908257,0.3119266055045872,0.3119266055045872,0.5483870967741935,0.8854690736904409
cart,profit_probability_only,strong_or_moderate_positive,67,0.3806818181818182,-0.0006457575091925863,-0.0039820806371327,0.47761194029850745,0.417910447761194,0.417910447761194,0.45161290322580644,1.1863264323543572
cart,profit_probability_only,strong_positive,67,0.3806818181818182,-0.0006457575091925863,-0.0039820806371327,0.47761194029850745,0.417910447761194,0.417910447761194,0.45161290322580644,1.1863264323543572
cart,profit_probability_only,weak_or_uncertain,0,0.0,,,,,,0.0,
lightgbm,combined_signal,moderate_positive,11,0.0625,0.006316490612346826,-0.0095008051529791,0.36363636363636365,0.36363636363636365,0.36363636363636365,0.06451612903225806,1.032258064516129
lightgbm,combined_signal,reject,108,0.6136363636363636,-0.006240717458061194,-0.00603049153472985,0.4074074074074074,0.35185185185185186,0.35185185185185186,0.6129032258064516,0.998805256869773
lightgbm,combined_signal,strong_or_moderate_positive,33,0.1875,0.005478330678086018,-0.0046743533811156,0.48484848484848486,0.36363636363636365,0.36363636363636365,0.1935483870967742,1.032258064516129
lightgbm,combined_signal,strong_positive,22,0.125,0.005059250710955613,0.00407379639499635,0.5454545454545454,0.36363636363636365,0.36363636363636365,0.12903225806451613,1.032258064516129
lightgbm,combined_signal,weak_or_uncertain,35,0.19886363636363635,-0.007331213720500205,-0.0049833887043188,0.37142857142857144,0.34285714285714286,0.34285714285714286,0.1935483870967742,0.9732718894009216
lightgbm,predicted_return_only,moderate_positive,15,0.08522727272727272,-0.006736774624870521,-0.0153910149750414,0.2,0.2,0.2,0.04838709677419355,0.567741935483871
lightgbm,predicted_return_only,reject,123,0.6988636363636364,-0.0055665638911188845,-0.0044687189672293,0.42276422764227645,0.36585365853658536,0.36585365853658536,0.7258064516129032,1.038552321007081
lightgbm,predicted_return_only,strong_or_moderate_positive,50,0.2840909090909091,-0.0012293800197946305,-0.00500945568306415,0.4,0.32,0.32,0.25806451612903225,0.9083870967741935
lightgbm,predicted_return_only,strong_positive,35,0.19886363636363635,0.0011309319538093216,0.0,0.4857142857142857,0.37142857142857144,0.37142857142857144,0.20967741935483872,1.0543778801843318
lightgbm,predicted_return_only,weak_or_uncertain,3,0.017045454545454544,-0.0012162312379744003,-0.0046461204893912,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.016129032258064516,0.9462365591397849
lightgbm,profit_probability_only,moderate_positive,6,0.03409090909090909,0.023809832897182182,0.02717206216027665,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.06451612903225806,1.8924731182795698
lightgbm,profit_probability_only,reject,127,0.7215909090909091,-0.007038407777310143,-0.0056061667834618,0.3858267716535433,0.33858267716535434,0.33858267716535434,0.6935483870967742,0.9611379222758445
lightgbm,profit_probability_only,strong_or_moderate_positive,43,0.24431818181818182,0.006094137766521853,-0.0016296423363925,0.4883720930232558,0.3953488372093023,0.3953488372093023,0.27419354838709675,1.1222805701425356
lightgbm,profit_probability_only,strong_positive,37,0.21022727272727273,0.003221322339928286,-0.0046743533811156,0.4594594594594595,0.35135135135135137,0.35135135135135137,0.20967741935483872,0.997384481255449
lightgbm,profit_probability_only,weak_or_uncertain,6,0.03409090909090909,-0.019662531592221467,-0.0101209311415728,0.5,0.3333333333333333,0.3333333333333333,0.03225806451612903,0.9462365591397849
xgboost,combined_signal,moderate_positive,24,0.13636363636363635,-0.004714118652328904,-0.00783055198973045,0.3333333333333333,0.20833333333333334,0.20833333333333334,0.08064516129032258,0.5913978494623656
xgboost,combined_signal,reject,110,0.625,-0.005665119772487369,-0.004225399802181,0.41818181818181815,0.36363636363636365,0.36363636363636365,0.6451612903225806,1.032258064516129
xgboost,combined_signal,strong_or_moderate_positive,28,0.1590909090909091,-0.005235526960919489,-0.00783055198973045,0.35714285714285715,0.17857142857142858,0.17857142857142858,0.08064516129032258,0.5069124423963134
xgboost,combined_signal,strong_positive,4,0.022727272727272728,-0.008363976812463002,-0.00353330546265335,0.5,0.0,0.0,0.0,0.0
