date,ticker,horizon,model_name,actual_return,predicted_return,actual_profit_label,predicted_profit_label,predicted_profit_probability,ranking_group,normalized_predicted_return,return_strength,profit_confidence,combined_score,gated_valid_signal,return_only_signal_label,probability_only_signal_label,combined_signal_label,return_rank_score,profit_probability_rank_score,rank_based_joint_score
2024-06-24,ACB,5d,cart,-0.0180399804973184,-0.0928143712574849,0,0,0.0,2024-06-24,0.27528828290569707,0.27528828290569707,0.0,0.13764414145284853,False,reject,reject,reject,0.09090909090909094,0.13636363636363635,0.11363636363636365
2024-06-24,DGC,5d,cart,0.0255912460289446,-0.0534635053463505,1,0,0.0,2024-06-24,0.41561081213110357,0.41561081213110357,0.0,0.20780540606555178,False,reject,reject,reject,0.2727272727272727,0.13636363636363635,0.20454545454545453
2024-06-24,HPG,5d,cart,-0.0252648736756315,-0.0338325013865778,0,0,0.0,2024-06-24,0.48561364594650464,0.48561364594650464,0.0,0.24280682297325232,False,reject,reject,reject,0.5454545454545454,0.13636363636363635,0.3409090909090909
2024-06-24,MWG,5d,cart,0.0,0.0111241217798596,0,0,0.0,2024-06-24,0.6459259268095039,0.6459259268095039,0.0,0.32296296340475195,False,moderate_positive,reject,weak_or_uncertain,1.0,0.13636363636363635,0.5681818181818181
2024-06-24,ACB,5d,lightgbm,-0.0180399804973184,-0.0492562587323804,0,0,0.0132920847017996,2024-06-24,0.49485641904272476,0.49485641904272476,0.0132920847017996,0.2540742518722622,False,reject,reject,reject,0.36363636363636365,0.36363636363636365,0.36363636363636365
2024-06-24,DGC,5d,lightgbm,0.0255912460289446,-0.1268815116586732,1,0,0.0364388376744666,2024-06-24,0.14055551386909965,0.14055551386909965,0.0364388376744666,0.08849717577178312,False,reject,reject,reject,0.0,0.5454545454545454,0.2727272727272727
2024-06-24,HPG,5d,lightgbm,-0.0252648736756315,-0.0074545049458245,0,0,0.0303713977566291,2024-06-24,0.6856499900277317,0.6856499900277317,0.0303713977566291,0.35801069389218043,False,reject,reject,reject,0.7272727272727273,0.4545454545454546,0.5909090909090909
2024-06-24,MWG,5d,lightgbm,0.0,0.0057681434815949,0,0,0.3466694772129582,2024-06-24,0.7460014366256017,0.7460014366256017,0.3466694772129582,0.54633545691928,False,moderate_positive,reject,weak_or_uncertain,0.8181818181818181,0.9090909090909091,0.8636363636363635
2024-06-24,ACB,5d,xgboost,-0.0180399804973184,-0.0403502769768238,0,0,0.0825510695576667,2024-06-24,0.49226550707622724,0.49226550707622724,0.0825510695576667,0.287408288316947,False,reject,reject,reject,0.4545454545454546,0.7272727272727273,0.5909090909090909
2024-06-24,DGC,5d,xgboost,0.0255912460289446,-0.0668437629938125,1,0,0.0686875507235527,2024-06-24,0.31735618062555215,0.31735618062555215,0.0686875507235527,0.19302186567455243,False,reject,reject,reject,0.18181818181818177,0.6363636363636364,0.40909090909090906
