date,ticker,model_name,prediction_date,target_date,horizon,horizon_days,actual_return,predicted_return,absolute_error,pct_error,entry_date,actual_net_trade_return,actual_profit_label,predicted_profit_label,predicted_profit_probability,actual_return_combined,predicted_return_combined,actual_profit_label_combined,predicted_profit_label_combined,predicted_profit_probability_combined,ranking_group,normalized_predicted_return,return_strength,profit_confidence,combined_score,gated_valid_signal,return_only_signal_label,probability_only_signal_label,combined_signal_label,return_rank_score,profit_probability_rank_score,rank_based_joint_score,benchmark_date,close,m_ret,market_return_lookback,market_volatility_lookback,regime,benchmark_stale_days,benchmark_data_available
2026-01-05,ACB,cart,2025-12-25,2026-01-05,5d,5,0.0,0.004756724872222,0.004756724872222,,2025-12-26,-0.0028206715825156,0,0,0.225,0.0,0.004756724872222,0,0,0.225,2026-01-05,0.2813044552857694,0.2813044552857694,0.225,0.2531522276428847,False,weak_or_uncertain,reject,weak_or_uncertain,0.8181818181818181,0.5454545454545454,0.6818181818181818,2025-12-25,1742.85,-0.022419537586520266,0.0347499287546309,0.013922281557617868,bull,0,True
2026-01-05,DGC,cart,2025-12-25,2026-01-05,5d,5,0.0139318885448918,-0.0721468948452006,0.0860787833900924,617.8543785555455,2025-12-26,0.0162984242650723,1,1,0.7894736842105263,0.0139318885448918,-0.0721468948452006,1,1,0.7894736842105263,2026-01-05,0.0014798851303405,0.0014798851303405,0.7894736842105263,0.3954767846704334,False,reject,strong_positive,weak_or_uncertain,0.0,0.8181818181818181,0.409090909090909,2025-12-25,1742.85,-0.022419537586520266,0.0347499287546309,0.013922281557617868,bull,0,True
2026-01-05,HPG,cart,2025-12-25,2026-01-05,5d,5,-0.0114285714285714,-0.0086208973035803,0.002807674124991,24.567148593672027,2025-12-26,-0.0491149978764362,0,0,0.0755813953488372,-0.0114285714285714,-0.0086208973035803,0,0,0.0755813953488372,2026-01-05,0.2326281070358372,0.2326281070358372,0.0755813953488372,0.1541047511923372,False,reject,reject,reject,0.5454545454545454,0.0909090909090909,0.3181818181818182,2025-12-25,1742.85,-0.022419537586520266,0.0347499287546309,0.013922281557617868,bull,0,True
2026-01-05,MWG,cart,2025-12-25,2026-01-05,5d,5,0.0162790697674419,-0.0160200616593329,0.0322991314267749,198.40895019304463,2025-12-26,0.0307640597575942,1,0,0.027027027027027,0.0162790697674419,-0.0160200616593329,1,0,0.027027027027027,2026-01-05,0.2057052132505298,0.2057052132505298,0.027027027027027,0.1163661201387784,False,reject,reject,reject,0.2727272727272727,0.0,0.1363636363636363,2025-12-25,1742.85,-0.022419537586520266,0.0347499287546309,0.013922281557617868,bull,0,True
2026-01-05,ACB,lightgbm,2025-12-25,2026-01-05,5d,5,0.0,-0.0095933892645455,0.0095933892645455,,2025-12-26,-0.0028206715825156,0,0,0.1614060258767254,0.0,-0.0095933892645455,0,0,0.1614060258767254,2026-01-05,0.4419546288316449,0.4419546288316449,0.1614060258767254,0.3016803273541851,False,reject,reject,reject,0.3636363636363636,0.2727272727272727,0.3181818181818182,2025-12-25,1742.85,-0.022419537586520266,0.0347499287546309,0.013922281557617868,bull,0,True
2026-01-05,DGC,lightgbm,2025-12-25,2026-01-05,5d,5,0.0139318885448918,0.0731025768815049,0.0591706883366131,424.7140518383513,2025-12-26,0.0162984242650723,1,1,0.943425121030961,0.0139318885448918,0.0731025768815049,1,1,0.943425121030961,2026-01-05,0.9396608728902136,0.9396608728902136,0.943425121030961,0.9415429969605872,True,strong_positive,strong_positive,strong_positive,0.9090909090909092,1.0,0.9545454545454546,2025-12-25,1742.85,-0.022419537586520266,0.0347499287546309,0.013922281557617868,bull,0,True
2026-01-05,HPG,lightgbm,2025-12-25,2026-01-05,5d,5,-0.0114285714285714,-0.0093464214885733,0.0020821499399981,18.218811974983595,2025-12-26,-0.0491149978764362,0,0,0.1474069223140103,-0.0114285714285714,-0.0093464214885733,0,0,0.1474069223140103,2026-01-05,0.4434410060990141,0.4434410060990141,0.1474069223140103,0.2954239642065122,False,reject,reject,reject,0.4545454545454546,0.1818181818181817,0.3181818181818182,2025-12-25,1742.85,-0.022419537586520266,0.0347499287546309,0.013922281557617868,bull,0,True
2026-01-05,MWG,lightgbm,2025-12-25,2026-01-05,5d,5,0.0162790697674419,-0.0048831391842377,0.0211622089516797,129.9964264174602,2025-12-26,0.0307640597575942,1,0,0.3057366611192998,0.0162790697674419,-0.0048831391842377,1,0,0.3057366611192998,2026-01-05,0.4703033015094178,0.4703033015094178,0.3057366611192998,0.3880199813143588,False,reject,reject,reject,0.6363636363636364,0.6363636363636364,0.6363636363636364,2025-12-25,1742.85,-0.022419537586520266,0.0347499287546309,0.013922281557617868,bull,0,True
2026-01-05,ACB,xgboost,2025-12-25,2026-01-05,5d,5,0.0,-0.0043699825182557,0.0043699825182557,,2025-12-26,-0.0028206715825156,0,0,0.2229444831609726,0.0,-0.0043699825182557,0,0,0.2229444831609726,2026-01-05,0.3276721059427992,0.3276721059427992,0.2229444831609726,0.2753082945518859,False,reject,reject,reject,0.7272727272727273,0.4545454545454546,0.5909090909090909,2025-12-25,1742.85,-0.022419537586520266,0.0347499287546309,0.013922281557617868,bull,0,True
2026-01-05,DGC,xgboost,2025-12-25,2026-01-05,5d,5,0.0139318885448918,0.1163945645093917,0.1024626759644999,735.4543185896248,2025-12-26,0.0162984242650723,1,1,0.8105763792991638,0.0139318885448918,0.1163945645093917,1,1,0.8105763792991638,2026-01-05,0.93453362202363,0.93453362202363,0.8105763792991638,0.8725550006613969,True,strong_positive,strong_positive,strong_positive,1.0,0.9090909090909092,0.9545454545454546,2025-12-25,1742.85,-0.022419537586520266,0.0347499287546309,0.013922281557617868,bull,0,True
2026-01-05,HPG,xgboost,2025-12-25,2026-01-05,5d,5,-0.0114285714285714,-0.0190473794937133,0.0076188080651419,66.66457056999168,2025-12-26,-0.0491149978764362,0,0,0.2157151848077774,-0.0114285714285714,-0.0190473794937133,0,0,0.2157151848077774,2026-01-05,0.253915795834608,0.253915795834608,0.2157151848077774,0.2348154903211927,False,reject,reject,reject,0.1818181818181817,0.3636363636363636,0.2727272727272727,2025-12-25,1742.85,-0.022419537586520266,0.0347499287546309,0.013922281557617868,bull,0,True
2026-01-05,MWG,xgboost,2025-12-25,2026-01-05,5d,5,0.0162790697674419,-0.0209869369864463,0.0372660067538883,228.919755773884,2025-12-26,0.0307640597575942,1,1,0.5919155478477478,0.0162790697674419,-0.0209869369864463,1,1,0.5919155478477478,2026-01-05,0.2441692035644742,0.2441692035644742,0.5919155478477478,0.418042375706111,False,reject,moderate_positive,weak_or_uncertain,0.0909090909090909,0.7272727272727273,0.4090909090909091,2025-12-25,1742.85,-0.022419537586520266,0.0347499287546309,0.013922281557617868,bull,0,True
2026-01-06,ACB,cart,2025-12-26,2026-01-06,5d,5,0.0041841004184099,0.004756724872222,0.000572624453812,13.685724446108312,2025-12-29,-0.0007301488814307,0,0,0.225,0.0041841004184099,0.004756724872222,0,0,0.225,2026-01-06,0.2813044552857694,0.2813044552857694,0.225,0.2531522276428847,False,weak_or_uncertain,reject,weak_or_uncertain,0.8181818181818181,0.5454545454545454,0.6818181818181818,2025-12-26,1729.8,-0.007487735605473778,0.022951052342119027,0.014063492399366906,sideway,0,True
2026-01-06,DGC,cart,2025-12-26,2026-01-06,5d,5,0.0344827586206897,-0.0721468948452006,0.1066296534658903,309.2259950510815,2025-12-29,0.0426756352765322,1,1,0.7894736842105263,0.0344827586206897,-0.0721468948452006,1,1,0.7894736842105263,2026-01-06,0.0014798851303405,0.0014798851303405,0.7894736842105263,0.3954767846704334,False,reject,strong_positive,weak_or_uncertain,0.0,0.8181818181818181,0.409090909090909,2025-12-26,1729.8,-0.007487735605473778,0.022951052342119027,0.014063492399366906,sideway,0,True
2026-01-06,HPG,cart,2025-12-26,2026-01-06,5d,5,-0.0353159851301114,-0.0086208973035803,0.0266950878265311,75.58924868775664,2025-12-29,-0.0455932015722747,0,0,0.0755813953488372,-0.0353159851301114,-0.0086208973035803,0,0,0.0755813953488372,2026-01-06,0.2326281070358372,0.2326281070358372,0.0755813953488372,0.1541047511923372,False,reject,reject,reject,0.5454545454545454,0.2727272727272727,0.409090909090909,2025-12-26,1729.8,-0.007487735605473778,0.022951052342119027,0.014063492399366906,sideway,0,True
2026-01-06,MWG,cart,2025-12-26,2026-01-06,5d,5,0.0206896551724138,-0.0160200616593329,0.0367097168317468,177.43029802010918,2025-12-29,0.0229764270528785,1,0,0.027027027027027,0.0206896551724138,-0.0160200616593329,1,0,0.027027027027027,2026-01-06,0.2057052132505298,0.2057052132505298,0.027027027027027,0.1163661201387784,False,reject,reject,reject,0.3636363636363636,0.0909090909090909,0.2272727272727273,2025-12-26,1729.8,-0.007487735605473778,0.022951052342119027,0.014063492399366906,sideway,0,True
2026-01-06,ACB,lightgbm,2025-12-26,2026-01-06,5d,5,0.0041841004184099,-0.0072528712548002,0.0114369716732102,273.3436229897272,2025-12-29,-0.0007301488814307,0,0,0.1274557967016631,0.0041841004184099,-0.0072528712548002,0,0,0.1274557967016631,2026-01-06,0.4560410526570156,0.4560410526570156,0.1274557967016631,0.2917484246793393,False,reject,reject,reject,0.6363636363636364,0.3636363636363636,0.5,2025-12-26,1729.8,-0.007487735605473778,0.022951052342119027,0.014063492399366906,sideway,0,True
2026-01-06,DGC,lightgbm,2025-12-26,2026-01-06,5d,5,0.0344827586206897,0.0831281742540907,0.048645415633401,141.0717053368627,2025-12-29,0.0426756352765322,1,1,0.9336455092241498,0.0344827586206897,0.0831281742540907,1,1,0.9336455092241498,2026-01-06,1.0,1.0,0.9336455092241498,0.9668227546120748,True,strong_positive,strong_positive,strong_positive,0.9090909090909092,1.0,0.9545454545454546,2025-12-26,1729.8,-0.007487735605473778,0.022951052342119027,0.014063492399366906,sideway,0,True
2026-01-06,HPG,lightgbm,2025-12-26,2026-01-06,5d,5,-0.0353159851301114,-0.037236341397679,0.0019203562675675,5.437640378691378,2025-12-29,-0.0455932015722747,0,0,0.0204643643396232,-0.0353159851301114,-0.037236341397679,0,0,0.0204643643396232,2026-01-06,0.2755853302787462,0.2755853302787462,0.0204643643396232,0.1480248473091847,False,reject,reject,reject,0.0909090909090909,0.0,0.0454545454545454,2025-12-26,1729.8,-0.007487735605473778,0.022951052342119027,0.014063492399366906,sideway,0,True
2026-01-06,MWG,lightgbm,2025-12-26,2026-01-06,5d,5,0.0206896551724138,-0.0150954972440671,0.0357851524164809,172.96157001299096,2025-12-29,0.0229764270528785,1,0,0.3185276631935818,0.0206896551724138,-0.0150954972440671,1,0,0.3185276631935818,2026-01-06,0.4088401539120825,0.4088401539120825,0.3185276631935818,0.3636839085528321,False,reject,reject,reject,0.4545454545454546,0.7272727272727273,0.5909090909090909,2025-12-26,1729.8,-0.007487735605473778,0.022951052342119027,0.014063492399366906,sideway,0,True
