date,ticker,model_name,prediction_date,target_date,horizon,horizon_days,actual_return,predicted_return,absolute_error,pct_error,entry_date,actual_net_trade_return,actual_profit_label,predicted_profit_label,predicted_profit_probability,actual_return_combined,predicted_return_combined,actual_profit_label_combined,predicted_profit_label_combined,predicted_profit_probability_combined,ranking_group,normalized_predicted_return,return_strength,profit_confidence,combined_score,gated_valid_signal,return_only_signal_label,probability_only_signal_label,combined_signal_label,return_rank_score,profit_probability_rank_score,rank_based_joint_score,benchmark_date,close,m_ret,market_return_lookback,market_volatility_lookback,regime,benchmark_stale_days,benchmark_data_available
2024-12-23,ACB,cart,2024-12-18,2024-12-23,3d,3,-0.0099952403617324,0.0712328767123287,0.0812281170740611,812.6679712981087,2024-12-19,-0.0131434389574376,0,0,0.0,-0.0099952403617324,0.0712328767123287,0,0,0.0,2024-12-23,0.9498399861959222,0.9498399861959222,0.0,0.4749199930979611,False,strong_positive,reject,weak_or_uncertain,1.0,0.0454545454545454,0.5227272727272727,2024-12-18,1266.0,0.0033921947817265874,0.04065628750390449,0.006119379737772219,bull,0,True
2024-12-23,DGC,cart,2024-12-18,2024-12-23,3d,3,0.0026048684092339,-0.0042735042735042,0.0068783726827381,264.0583554376591,2024-12-19,0.012157658222702,1,1,1.0,0.0026048684092339,-0.0042735042735042,1,1,1.0,2024-12-23,0.5020093406626167,0.5020093406626167,1.0,0.7510046703313084,False,reject,strong_positive,weak_or_uncertain,0.1818181818181817,0.9545454545454546,0.5681818181818181,2024-12-18,1266.0,0.0033921947817265874,0.04065628750390449,0.006119379737772219,bull,0,True
2024-12-23,HPG,cart,2024-12-18,2024-12-23,3d,3,-0.0127248793330407,-0.031946955997589,0.0192220766645482,151.05900937415686,2024-12-19,-0.0069755854509219,0,0,0.0,-0.0127248793330407,-0.031946955997589,0,0,0.0,2024-12-23,0.3378772555603399,0.3378772555603399,0.0,0.1689386277801699,False,reject,reject,reject,0.0,0.0454545454545454,0.0227272727272727,2024-12-18,1266.0,0.0033921947817265874,0.04065628750390449,0.006119379737772219,bull,0,True
2024-12-23,MWG,cart,2024-12-18,2024-12-23,3d,3,0.0131423757371524,0.0404743490590358,0.0273319733218833,207.96828418638125,2024-12-19,0.0129017480379316,1,1,1.0,0.0131423757371524,0.0404743490590358,1,1,1.0,2024-12-23,0.7674102217868363,0.7674102217868363,1.0,0.8837051108934182,True,strong_positive,strong_positive,strong_positive,0.8181818181818181,0.9545454545454546,0.8863636363636364,2024-12-18,1266.0,0.0033921947817265874,0.04065628750390449,0.006119379737772219,bull,0,True
2024-12-23,ACB,lightgbm,2024-12-18,2024-12-23,3d,3,-0.0099952403617324,-0.0013946662277521,0.0086005741339803,86.04669645472711,2024-12-19,-0.0131434389574376,0,0,0.2115436671852204,-0.0099952403617324,-0.0013946662277521,0,0,0.2115436671852204,2024-12-23,0.4358975402260715,0.4358975402260715,0.2115436671852204,0.323720603705646,False,reject,reject,reject,0.2727272727272727,0.1818181818181817,0.2272727272727272,2024-12-18,1266.0,0.0033921947817265874,0.04065628750390449,0.006119379737772219,bull,0,True
2024-12-23,DGC,lightgbm,2024-12-18,2024-12-23,3d,3,0.0026048684092339,0.0262464086899538,0.0236415402807199,907.5905791215372,2024-12-19,0.012157658222702,1,1,0.7350013672106609,0.0026048684092339,0.0262464086899538,1,1,0.7350013672106609,2024-12-23,0.8380348569013573,0.8380348569013573,0.7350013672106609,0.7865181120560091,True,strong_positive,strong_positive,strong_positive,0.7272727272727273,0.6363636363636364,0.6818181818181819,2024-12-18,1266.0,0.0033921947817265874,0.04065628750390449,0.006119379737772219,bull,0,True
2024-12-23,HPG,lightgbm,2024-12-18,2024-12-23,3d,3,-0.0127248793330407,0.0040591370921103,0.0167840164251511,131.899218734205,2024-12-19,-0.0069755854509219,0,1,0.5100336636162862,-0.0127248793330407,0.0040591370921103,0,1,0.5100336636162862,2024-12-23,0.5152424224078914,0.5152424224078914,0.5100336636162862,0.5126380430120888,True,weak_or_uncertain,weak_or_uncertain,weak_or_uncertain,0.3636363636363636,0.4545454545454546,0.4090909090909091,2024-12-18,1266.0,0.0033921947817265874,0.04065628750390449,0.006119379737772219,bull,0,True
2024-12-23,MWG,lightgbm,2024-12-18,2024-12-23,3d,3,0.0131423757371524,0.0220102260270777,0.0088678502899252,67.47524547526491,2024-12-19,0.0129017480379316,1,1,0.5797340875657215,0.0131423757371524,0.0220102260270777,1,1,0.5797340875657215,2024-12-23,0.7764045789882454,0.7764045789882454,0.5797340875657215,0.6780693332769835,True,strong_positive,moderate_positive,moderate_positive,0.6363636363636364,0.5454545454545454,0.5909090909090908,2024-12-18,1266.0,0.0033921947817265874,0.04065628750390449,0.006119379737772219,bull,0,True
2024-12-23,ACB,xgboost,2024-12-18,2024-12-23,3d,3,-0.0099952403617324,-0.0071284263394773,0.0028668140222551,28.681791717896044,2024-12-19,-0.0131434389574376,0,0,0.2165550738573074,-0.0099952403617324,-0.0071284263394773,0,0,0.2165550738573074,2024-12-23,0.2743978292606921,0.2743978292606921,0.2165550738573074,0.2454764515589997,False,reject,reject,reject,0.0909090909090909,0.2727272727272727,0.1818181818181818,2024-12-18,1266.0,0.0033921947817265874,0.04065628750390449,0.006119379737772219,bull,0,True
2024-12-23,DGC,xgboost,2024-12-18,2024-12-23,3d,3,0.0026048684092339,0.0479609817266464,0.0453561133174125,1741.2055502163262,2024-12-19,0.012157658222702,1,1,0.7460994720458984,0.0026048684092339,0.0479609817266464,1,1,0.7460994720458984,2024-12-23,1.0,1.0,0.7460994720458984,0.8730497360229492,True,strong_positive,strong_positive,strong_positive,0.9090909090909092,0.7272727272727273,0.8181818181818181,2024-12-18,1266.0,0.0033921947817265874,0.04065628750390449,0.006119379737772219,bull,0,True
