date,prediction_date,ticker,regime,selector_mode,candidate_label,market_return_20d,market_volatility_20d,stock_relative_strength_20d,predicted_return,predicted_profit_probability,normalized_predicted_return,confidence_bucket,probability_entropy,predicted_return_dispersion,predicted_probability_dispersion,context_bin_key,context_utility_score,context_prior_sample_count,context_prior_fold_count,fallback_used,fallback_source
2024-12-23,2024-11-25,ACB,sideway,context_knn_selector,xgboost+20d+predicted_return,-0.0159949632203511,0.0070329278830523,0.0,-0.0027645954396575,0.7415637969970703,0.4884856853691792,0.65+,0.571414871203273,0.006763872536775096,0.10570492053365056,sideway|neutral|mid_vol|mid_rs|mid_ret|0.65+,0.9999999999999999,40,4,False,
2024-12-23,2024-11-25,DGC,sideway,context_knn_selector,cart+20d+combined_rank_based,-0.0159949632203511,0.0070329278830523,0.0,-0.1958468654659975,1.0,0.0181043382478773,0.65+,1.4815510058361381e-05,0.09321819259432793,0.40172816382219273,sideway|neutral|mid_vol|mid_rs|low_ret|0.65+,0.8999999999999999,40,3,False,
2024-12-23,2024-11-25,HPG,sideway,context_knn_selector,lightgbm+20d+combined_weighted_linear,-0.0159949632203511,0.0070329278830523,0.0,-0.1330248926407356,0.0240260519329272,0.0,lt_0.50,0.11331902129275273,0.01655779925167779,0.07263282332400978,sideway|neutral|mid_vol|mid_rs|low_ret|lt_0.50,0.7845886470385551,40,3,False,
2024-12-23,2024-11-25,MWG,sideway,context_knn_selector,lightgbm+20d+combined_weighted_linear,-0.0159949632203511,0.0070329278830523,0.0,-0.013768721861552,0.1716928677204184,0.473179212431314,lt_0.50,0.45856034169054893,0.06898813756673852,0.140196855888034,sideway|neutral|mid_vol|mid_rs|mid_ret|lt_0.50,0.7,40,3,False,
2024-12-24,2024-11-26,ACB,sideway,context_knn_selector,xgboost+20d+predicted_return,-0.0155732378069075,0.0070540980849917,0.0,-0.0071736052632331,0.6613870859146118,0.4683420674826047,0.65+,0.6401111419755461,0.010944350505354495,0.14402745267683198,sideway|neutral|mid_vol|mid_rs|mid_ret|0.65+,0.9999999999999999,40,4,False,
2024-12-24,2024-11-26,DGC,sideway,context_knn_selector,cart+20d+combined_rank_based,-0.0155732378069075,0.0070540980849917,0.0,-0.2026784772751239,1.0,0.0,0.65+,1.4815510058361381e-05,0.09581454086787095,0.31250055936915566,sideway|neutral|mid_vol|mid_rs|low_ret|0.65+,0.8999999999999999,40,3,False,
2024-12-24,2024-11-26,HPG,sideway,context_knn_selector,xgboost+20d+predicted_return,-0.0155732378069075,0.0070540980849917,0.0,-0.0453833304345607,0.3604373633861542,0.293771782044216,lt_0.50,0.6536694229590843,0.021092968382421626,0.1546724442956427,sideway|neutral|mid_vol|mid_rs|low_ret|lt_0.50,0.8624297346765755,40,4,False,
2024-12-24,2024-11-26,MWG,sideway,context_knn_selector,cart+20d+combined_rank_based,-0.0155732378069075,0.0070540980849917,0.0,0.1043478260869563,0.0,0.8136451839428065,lt_0.50,1.4815510057992861e-05,0.058259221037924726,0.0868866289447189,sideway|neutral|mid_vol|mid_rs|high_ret|lt_0.50,0.6,40,2,False,
2024-12-25,2024-11-27,ACB,sideway,context_knn_selector,xgboost+20d+predicted_return,-0.0132366144140851,0.0070432964961312,0.0,-7.505889516323805e-05,0.6601331233978271,0.5007734775520359,0.65+,0.6409471384115117,0.059332053050639336,0.13875026962474757,sideway|neutral|mid_vol|mid_rs|mid_ret|0.65+,0.9999999999999999,40,4,False,
2024-12-25,2024-11-27,DGC,sideway,context_knn_selector,cart+20d+combined_rank_based,-0.0132366144140851,0.0070432964961312,0.0,-0.1958468654659975,1.0,0.0181043382478773,0.65+,1.4815510058361381e-05,0.09082278688988131,0.3473133880009462,sideway|neutral|mid_vol|mid_rs|low_ret|0.65+,0.8999999999999999,40,4,False,
