date,ticker,model_name,prediction_date,target_date,horizon,horizon_days,actual_return,predicted_return,absolute_error,pct_error,entry_date,actual_net_trade_return,actual_profit_label,predicted_profit_label,predicted_profit_probability,actual_return_combined,predicted_return_combined,actual_profit_label_combined,predicted_profit_label_combined,predicted_profit_probability_combined,ranking_group,normalized_predicted_return,return_strength,profit_confidence,combined_score,gated_valid_signal,return_only_signal_label,probability_only_signal_label,combined_signal_label,return_rank_score,profit_probability_rank_score,rank_based_joint_score,benchmark_date,close,m_ret,market_return_lookback,market_volatility_lookback,regime,benchmark_stale_days,benchmark_data_available,fold_id,fold_number,selector_score,signal_active,selector_mode,selection_family,selected_model_name,selected_horizon,selected_combined_method,selected_return_threshold,selected_probability_threshold,selection_reason,prior_utility_score,prior_weighted_rank_score,prior_fold_count,prior_sample_count,fallback_used,selection_regime,candidate_label,candidate_model_name,candidate_horizon,candidate_ranking_method,candidate_return_threshold,candidate_probability_threshold,candidate_prior_fold_count,candidate_prior_sample_count,market_return_20d,market_volatility_20d,trailing_stock_return_20d,stock_relative_strength_20d,predicted_return_dispersion,predicted_probability_dispersion,confidence_bucket,calibration_bucket,confidence_bucket_code,probability_entropy,regime_code,market_return_bucket,market_volatility_bucket,relative_strength_bucket,normalized_return_bucket,context_bin_key,fallback_source,context_utility_score,context_prior_sample_count,context_prior_fold_count
2024-12-23,ACB,xgboost,2024-11-25,2024-12-23,20d,20,0.0,-0.0027645954396575,0.0027645954396575,,2024-11-26,-0.0069755854509216,0,1,0.7415637969970703,0.0,-0.0027645954396575,0,1,0.7415637969970703,2024-12-23,0.4884856853691792,0.4884856853691792,0.7415637969970703,0.6150247411831248,False,reject,strong_positive,weak_or_uncertain,0.6363636363636364,0.7272727272727273,0.6818181818181819,2024-11-25,1234.7,0.0053741551990882,-0.0159949632203511,0.0070329278830523,sideway,0,True,fold_005,5,-0.0027645954396575,True,context_knn_selector,context_selector,xgboost,20d,predicted_return,,,context_knn_selector used 40 nearest prior samples for xgboost+20d+predicted_return; avg_distance=2.0159,0.9940878410669999,0.9600558659217877,4,480,False,global,xgboost+20d+predicted_return,xgboost,20d,predicted_return,,,4,480,-0.0159949632203511,0.0070329278830523,,0.0,0.006763872536775096,0.10570492053365056,0.65+,0.65+,4.0,0.571414871203273,0.0,neutral,mid_vol,mid_rs,mid_ret,sideway|neutral|mid_vol|mid_rs|mid_ret|0.65+,,0.9999999999999999,40,4
2024-12-23,DGC,cart,2024-11-25,2024-12-23,20d,20,0.0887631681623097,-0.1958468654659975,0.2846100336283073,320.6397873359788,2024-11-26,0.0782235909724524,1,1,1.0,0.0887631681623097,-0.1958468654659975,1,1,1.0,2024-12-23,0.0181043382478773,0.0181043382478773,1.0,0.5090521691239387,False,reject,strong_positive,weak_or_uncertain,0.0,0.9545454545454546,0.4772727272727273,2024-11-25,1234.7,0.0053741551990882,-0.0159949632203511,0.0070329278830523,sideway,0,True,fold_005,5,0.4772727272727273,True,context_knn_selector,context_selector,cart,20d,combined_rank_based,,,context_knn_selector used 40 nearest prior samples for cart+20d+combined_rank_based; avg_distance=2.1837,0.8697936618382938,0.8441340782122906,4,480,False,global,cart+20d+combined_rank_based,cart,20d,combined_rank_based,,,4,480,-0.0159949632203511,0.0070329278830523,,0.0,0.09321819259432793,0.40172816382219273,0.65+,0.65+,4.0,1.4815510058361381e-05,0.0,neutral,mid_vol,mid_rs,low_ret,sideway|neutral|mid_vol|mid_rs|low_ret|0.65+,,0.8999999999999999,40,3
2024-12-23,HPG,lightgbm,2024-11-25,2024-12-23,20d,20,0.0264598540145983,-0.1330248926407356,0.159484746655334,602.7423528767142,2024-11-26,0.0192996955909789,1,0,0.0240260519329272,0.0264598540145983,-0.1330248926407356,1,0,0.0240260519329272,2024-12-23,0.0,0.0,0.0240260519329272,0.0120130259664636,False,reject,reject,reject,0.0909090909090909,0.1818181818181817,0.1363636363636363,2024-11-25,1234.7,0.0053741551990882,-0.0159949632203511,0.0070329278830523,sideway,0,True,fold_005,5,0.0120130259664636,True,context_knn_selector,context_selector,lightgbm,20d,combined_weighted_linear,,,context_knn_selector used 40 nearest prior samples for lightgbm+20d+combined_weighted_linear; avg_distance=1.4284,0.9400482482739215,0.9217877094972068,4,480,False,global,lightgbm+20d+combined_weighted_linear,lightgbm,20d,combined_weighted_linear,,,4,480,-0.0159949632203511,0.0070329278830523,,0.0,0.01655779925167779,0.07263282332400978,lt_0.50,lt_0.50,0.0,0.11331902129275273,0.0,neutral,mid_vol,mid_rs,low_ret,sideway|neutral|mid_vol|mid_rs|low_ret|lt_0.50,,0.7845886470385551,40,3
2024-12-23,MWG,lightgbm,2024-11-25,2024-12-23,20d,20,0.0338720770288858,-0.013768721861552,0.0476407988904379,140.64918088669384,2024-11-26,0.0213916874244965,1,0,0.1716928677204184,0.0338720770288858,-0.013768721861552,1,0,0.1716928677204184,2024-12-23,0.473179212431314,0.473179212431314,0.1716928677204184,0.3224360400758662,False,reject,reject,reject,0.5454545454545454,0.4545454545454546,0.5,2024-11-25,1234.7,0.0053741551990882,-0.0159949632203511,0.0070329278830523,sideway,0,True,fold_005,5,0.3224360400758662,True,context_knn_selector,context_selector,lightgbm,20d,combined_weighted_linear,,,context_knn_selector used 40 nearest prior samples for lightgbm+20d+combined_weighted_linear; avg_distance=2.4480,0.9400482482739215,0.9217877094972068,4,480,False,global,lightgbm+20d+combined_weighted_linear,lightgbm,20d,combined_weighted_linear,,,4,480,-0.0159949632203511,0.0070329278830523,,0.0,0.06898813756673852,0.140196855888034,lt_0.50,lt_0.50,0.0,0.45856034169054893,0.0,neutral,mid_vol,mid_rs,mid_ret,sideway|neutral|mid_vol|mid_rs|mid_ret|lt_0.50,,0.7,40,3
2024-12-24,ACB,xgboost,2024-11-26,2024-12-24,20d,20,0.0,-0.0071736052632331,0.0071736052632331,,2024-11-27,-0.0050705026412352,0,1,0.6613870859146118,0.0,-0.0071736052632331,0,1,0.6613870859146118,2024-12-24,0.4683420674826047,0.4683420674826047,0.6613870859146118,0.5648645766986082,False,reject,strong_positive,weak_or_uncertain,0.5454545454545454,0.6363636363636364,0.5909090909090908,2024-11-26,1242.13,0.0060176561107962,-0.0155732378069075,0.0070540980849917,sideway,0,True,fold_005,5,-0.0071736052632331,True,context_knn_selector,context_selector,xgboost,20d,predicted_return,,,context_knn_selector used 40 nearest prior samples for xgboost+20d+predicted_return; avg_distance=2.1097,0.9940878410669999,0.9600558659217877,4,480,False,global,xgboost+20d+predicted_return,xgboost,20d,predicted_return,,,4,480,-0.0155732378069075,0.0070540980849917,,0.0,0.010944350505354495,0.14402745267683198,0.65+,0.65+,4.0,0.6401111419755461,0.0,neutral,mid_vol,mid_rs,mid_ret,sideway|neutral|mid_vol|mid_rs|mid_ret|0.65+,,0.9999999999999999,40,4
2024-12-24,DGC,cart,2024-11-26,2024-12-24,20d,20,0.1105350679839576,-0.2026784772751239,0.3132135452590815,283.3612454144773,2024-11-27,0.1027884357209905,1,1,1.0,0.1105350679839576,-0.2026784772751239,1,1,1.0,2024-12-24,0.0,0.0,1.0,0.5,False,reject,strong_positive,weak_or_uncertain,0.0,0.9545454545454546,0.4772727272727273,2024-11-26,1242.13,0.0060176561107962,-0.0155732378069075,0.0070540980849917,sideway,0,True,fold_005,5,0.4772727272727273,True,context_knn_selector,context_selector,cart,20d,combined_rank_based,,,context_knn_selector used 40 nearest prior samples for cart+20d+combined_rank_based; avg_distance=2.1289,0.8697936618382938,0.8441340782122906,4,480,False,global,cart+20d+combined_rank_based,cart,20d,combined_rank_based,,,4,480,-0.0155732378069075,0.0070540980849917,,0.0,0.09581454086787095,0.31250055936915566,0.65+,0.65+,4.0,1.4815510058361381e-05,0.0,neutral,mid_vol,mid_rs,low_ret,sideway|neutral|mid_vol|mid_rs|low_ret|0.65+,,0.8999999999999999,40,3
2024-12-24,HPG,xgboost,2024-11-26,2024-12-24,20d,20,0.0132058287795993,-0.0453833304345607,0.05858915921416,443.66135735963866,2024-11-27,0.0061381249415752,1,0,0.3604373633861542,0.0132058287795993,-0.0453833304345607,1,0,0.3604373633861542,2024-12-24,0.293771782044216,0.293771782044216,0.3604373633861542,0.3271045727151851,False,reject,reject,reject,0.2727272727272727,0.5454545454545454,0.409090909090909,2024-11-26,1242.13,0.0060176561107962,-0.0155732378069075,0.0070540980849917,sideway,0,True,fold_005,5,-0.0453833304345607,True,context_knn_selector,context_selector,xgboost,20d,predicted_return,,,context_knn_selector used 40 nearest prior samples for xgboost+20d+predicted_return; avg_distance=2.1379,0.9940878410669999,0.9600558659217877,4,480,False,global,xgboost+20d+predicted_return,xgboost,20d,predicted_return,,,4,480,-0.0155732378069075,0.0070540980849917,,0.0,0.021092968382421626,0.1546724442956427,lt_0.50,lt_0.50,0.0,0.6536694229590843,0.0,neutral,mid_vol,mid_rs,low_ret,sideway|neutral|mid_vol|mid_rs|low_ret|lt_0.50,,0.8624297346765755,40,4
2024-12-24,MWG,cart,2024-11-26,2024-12-24,20d,20,0.0216398985629755,0.1043478260869563,0.0827079275239808,382.2010869565197,2024-11-27,0.0162314203420965,1,0,0.0,0.0216398985629755,0.1043478260869563,1,0,0.0,2024-12-24,0.8136451839428065,0.8136451839428065,0.0,0.4068225919714032,False,strong_positive,reject,weak_or_uncertain,1.0,0.0454545454545454,0.5227272727272727,2024-11-26,1242.13,0.0060176561107962,-0.0155732378069075,0.0070540980849917,sideway,0,True,fold_005,5,0.5227272727272727,True,context_knn_selector,context_selector,cart,20d,combined_rank_based,,,context_knn_selector used 40 nearest prior samples for cart+20d+combined_rank_based; avg_distance=1.8893,0.8697936618382938,0.8441340782122906,4,480,False,global,cart+20d+combined_rank_based,cart,20d,combined_rank_based,,,4,480,-0.0155732378069075,0.0070540980849917,,0.0,0.058259221037924726,0.0868866289447189,lt_0.50,lt_0.50,0.0,1.4815510057992861e-05,0.0,neutral,mid_vol,mid_rs,high_ret,sideway|neutral|mid_vol|mid_rs|high_ret|lt_0.50,,0.6,40,2
2024-12-25,ACB,xgboost,2024-11-27,2024-12-25,20d,20,0.0157668418537983,-7.505889516323805e-05,0.0158419007489616,100.47605535629287,2024-11-28,0.0048405070591814,1,1,0.6601331233978271,0.0157668418537983,-7.505889516323805e-05,1,1,0.6601331233978271,2024-12-25,0.5007734775520359,0.5007734775520359,0.6601331233978271,0.5804533004749315,False,reject,strong_positive,weak_or_uncertain,0.6363636363636364,0.7272727272727273,0.6818181818181819,2024-11-27,1241.97,-0.0001288109940184,-0.0132366144140851,0.0070432964961312,sideway,0,True,fold_005,5,-7.505889516323805e-05,True,context_knn_selector,context_selector,xgboost,20d,predicted_return,,,context_knn_selector used 40 nearest prior samples for xgboost+20d+predicted_return; avg_distance=2.0590,0.9940878410669999,0.9600558659217877,4,480,False,global,xgboost+20d+predicted_return,xgboost,20d,predicted_return,,,4,480,-0.0132366144140851,0.0070432964961312,,0.0,0.059332053050639336,0.13875026962474757,0.65+,0.65+,4.0,0.6409471384115117,0.0,neutral,mid_vol,mid_rs,mid_ret,sideway|neutral|mid_vol|mid_rs|mid_ret|0.65+,,0.9999999999999999,40,4
2024-12-25,DGC,cart,2024-11-27,2024-12-25,20d,20,0.1131614918961141,-0.1958468654659975,0.3090083573621116,273.0684724851376,2024-11-28,0.1043183135265353,1,1,1.0,0.1131614918961141,-0.1958468654659975,1,1,1.0,2024-12-25,0.0181043382478773,0.0181043382478773,1.0,0.5090521691239387,False,reject,strong_positive,weak_or_uncertain,0.0,0.9545454545454546,0.4772727272727273,2024-11-27,1241.97,-0.0001288109940184,-0.0132366144140851,0.0070432964961312,sideway,0,True,fold_005,5,0.4772727272727273,True,context_knn_selector,context_selector,cart,20d,combined_rank_based,,,context_knn_selector used 40 nearest prior samples for cart+20d+combined_rank_based; avg_distance=2.0823,0.8697936618382938,0.8441340782122906,4,480,False,global,cart+20d+combined_rank_based,cart,20d,combined_rank_based,,,4,480,-0.0132366144140851,0.0070432964961312,,0.0,0.09082278688988131,0.3473133880009462,0.65+,0.65+,4.0,1.4815510058361381e-05,0.0,neutral,mid_vol,mid_rs,low_ret,sideway|neutral|mid_vol|mid_rs|low_ret|0.65+,,0.8999999999999999,40,4
