model_name,bucket_family,signal_bucket,observations,coverage_ratio,avg_actual_return,median_actual_return,hit_rate,realized_profit_rate,positive_precision,recall_of_profitable_cases,lift_vs_base_rate
cart,combined_signal,moderate_positive,4,0.022727272727272728,0.005596294677811224,-0.0023617881661103504,0.5,0.5,0.5,0.029850746268656716,1.3134328358208955
cart,combined_signal,reject,77,0.4375,-0.0098705787695213,-0.007830492860433,0.35064935064935066,0.2727272727272727,0.2727272727272727,0.31343283582089554,0.7164179104477612
cart,combined_signal,strong_or_moderate_positive,33,0.1875,0.005049459064337716,0.0126533371969477,0.5757575757575758,0.6060606060606061,0.6060606060606061,0.29850746268656714,1.592039800995025
cart,combined_signal,strong_positive,29,0.16477272727272727,0.004974033462479301,0.0143469656992083,0.5862068965517241,0.6206896551724138,0.6206896551724138,0.26865671641791045,1.6304683479155946
cart,combined_signal,weak_or_uncertain,66,0.375,0.002091653932774915,-0.0018577247213839498,0.48484848484848486,0.3939393939393939,0.3939393939393939,0.3880597014925373,1.0348258706467661
cart,predicted_return_only,moderate_positive,10,0.056818181818181816,0.0023185870742820193,-8.801397521099926e-06,0.5,0.4,0.4,0.05970149253731343,1.0507462686567164
cart,predicted_return_only,reject,117,0.6647727272727273,-0.00452405919855184,-0.0053696819496077,0.41025641025641024,0.3247863247863248,0.3247863247863248,0.5671641791044776,0.853170047199898
cart,predicted_return_only,strong_or_moderate_positive,55,0.3125,0.001960542506927511,0.0046525740871852,0.5272727272727272,0.509090909090909,0.509090909090909,0.417910447761194,1.3373134328358207
cart,predicted_return_only,strong_positive,45,0.2556818181818182,0.0018809770475153968,0.0050167224080266,0.5333333333333333,0.5333333333333333,0.5333333333333333,0.3582089552238806,1.400995024875622
cart,predicted_return_only,weak_or_uncertain,4,0.022727272727272728,-0.008467042054324775,-0.02345740923325655,0.25,0.25,0.25,0.014925373134328358,0.6567164179104478
cart,profit_probability_only,moderate_positive,0,0.0,,,,,,0.0,
cart,profit_probability_only,reject,101,0.5738636363636364,-0.008728784672260131,-0.0084241823587709,0.36633663366336633,0.2871287128712871,0.2871287128712871,0.43283582089552236,0.7542485591842766
cart,profit_probability_only,strong_or_moderate_positive,75,0.42613636363636365,0.005683386604418959,0.0073656845753899,0.5466666666666666,0.5066666666666667,0.5066666666666667,0.5671641791044776,1.330945273631841
cart,profit_probability_only,strong_positive,75,0.42613636363636365,0.005683386604418959,0.0073656845753899,0.5466666666666666,0.5066666666666667,0.5066666666666667,0.5671641791044776,1.330945273631841
cart,profit_probability_only,weak_or_uncertain,0,0.0,,,,,,0.0,
lightgbm,combined_signal,moderate_positive,9,0.05113636363636364,0.01738807096116553,0.0104733975701718,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.1044776119402985,2.043117744610282
lightgbm,combined_signal,reject,110,0.625,-0.005406579774221606,-0.0047402911091974,0.42727272727272725,0.37272727272727274,0.37272727272727274,0.6119402985074627,0.9791044776119403
lightgbm,combined_signal,strong_or_moderate_positive,17,0.09659090909090909,0.012526627915522313,0.0104515050167224,0.7058823529411765,0.6470588235294118,0.6470588235294118,0.16417910447761194,1.6997366110623355
lightgbm,combined_signal,strong_positive,8,0.045454545454545456,0.007057504489173688,0.00334308574491475,0.625,0.5,0.5,0.05970149253731343,1.3134328358208955
lightgbm,combined_signal,weak_or_uncertain,49,0.2784090909090909,-0.00150167665237457,-0.0059944666461727,0.3877551020408163,0.30612244897959184,0.30612244897959184,0.22388059701492538,0.8041425525434055
lightgbm,predicted_return_only,moderate_positive,28,0.1590909090909091,-0.005032572494465275,-0.0074421381849312,0.39285714285714285,0.39285714285714285,0.39285714285714285,0.16417910447761194,1.0319829424307037
lightgbm,predicted_return_only,reject,123,0.6988636363636364,-0.0033490089476100626,-0.0039486673247779,0.43902439024390244,0.3821138211382114,0.3821138211382114,0.7014925373134329,1.003761679407839
lightgbm,predicted_return_only,strong_or_moderate_positive,39,0.2215909090909091,-0.0018866140165811084,-0.0049916805324458,0.46153846153846156,0.41025641025641024,0.41025641025641024,0.23880597014925373,1.0776884806735554
lightgbm,predicted_return_only,strong_positive,11,0.0625,0.0061212802907604094,0.0016694490818029,0.6363636363636364,0.45454545454545453,0.45454545454545453,0.07462686567164178,1.1940298507462686
lightgbm,predicted_return_only,weak_or_uncertain,14,0.07954545454545454,0.00215377075970355,-0.0016485492840996,0.42857142857142855,0.2857142857142857,0.2857142857142857,0.05970149253731343,0.7505330490405117
lightgbm,profit_probability_only,moderate_positive,9,0.05113636363636364,0.0024324840661780903,0.0016361256544503,0.5555555555555556,0.3333333333333333,0.3333333333333333,0.04477611940298507,0.8756218905472637
lightgbm,profit_probability_only,reject,143,0.8125,-0.005939920854576737,-0.0061852481830834,0.3986013986013986,0.34965034965034963,0.34965034965034963,0.746268656716418,0.9184845005740527
lightgbm,profit_probability_only,strong_or_moderate_positive,29,0.16477272727272727,0.011788486201539982,0.0097472327771352,0.6551724137931034,0.5517241379310345,0.5517241379310345,0.23880597014925373,1.4493051981471952
lightgbm,profit_probability_only,strong_positive,20,0.11363636363636363,0.015998687162452833,0.0104624512934471,0.7,0.65,0.65,0.19402985074626866,1.7074626865671643
lightgbm,profit_probability_only,weak_or_uncertain,4,0.022727272727272728,0.01304733144824065,-0.0012642541896274503,0.5,0.25,0.25,0.014925373134328358,0.6567164179104478
xgboost,combined_signal,moderate_positive,10,0.056818181818181816,0.014933777963883668,0.0104624512934471,0.8,0.7,0.7,0.1044776119402985,1.8388059701492536
xgboost,combined_signal,reject,123,0.6988636363636364,-0.0046315424713650605,-0.0037140204271122,0.43902439024390244,0.35772357723577236,0.35772357723577236,0.6567164179104478,0.9396917849775512
xgboost,combined_signal,strong_or_moderate_positive,12,0.06818181818181818,0.012948524462559933,0.0104624512934471,0.75,0.6666666666666666,0.6666666666666666,0.11940298507462686,1.7512437810945274
xgboost,combined_signal,strong_positive,2,0.011363636363636364,0.003022256955941249,0.003022256955941249,0.5,0.5,0.5,0.014925373134328358,1.3134328358208955
xgboost,combined_signal,weak_or_uncertain,41,0.23295454545454544,-0.0010013616131626345,-0.0059944666461727,0.36585365853658536,0.36585365853658536,0.36585365853658536,0.22388059701492538,0.9610484164543138
