date,ticker,model_name,prediction_date,target_date,horizon,horizon_days,actual_return,predicted_return,absolute_error,pct_error
2023-06-30,ACB,cart,2023-06-27,2023-06-30,3d,3,-0.006418485237483895,0.01909959072305578,0.025518075960539677,397.5716234652118
2023-07-03,ACB,cart,2023-06-28,2023-07-03,3d,3,-0.010862619808306717,0.0156675749318802,0.02653019474018692,244.23385157877942
2023-07-04,ACB,cart,2023-06-29,2023-07-04,3d,3,0.00455432661027988,-0.01696284329563824,0.02151716990591812,472.45557350564746
2023-07-05,ACB,cart,2023-06-30,2023-07-05,3d,3,-0.0051679586563307955,-0.017316017316017285,0.01214805865968649,235.06493506493146
2023-07-06,ACB,cart,2023-07-03,2023-07-06,3d,3,-0.016149870801033583,0.033121916842847154,0.04927178764388074,305.0909090909097
2023-07-07,ACB,cart,2023-07-04,2023-07-07,3d,3,-0.013601036269429989,-0.024147727272727293,0.010546691003297304,77.54329004329101
2023-07-10,ACB,cart,2023-07-05,2023-07-10,3d,3,0.0,-0.0037735849056603765,0.0037735849056603765,
2023-07-11,ACB,cart,2023-07-06,2023-07-11,3d,3,0.013788575180564644,-0.012303485987696594,0.026092061168261238,189.22956742505693
2023-07-12,ACB,cart,2023-07-07,2023-07-12,3d,3,0.006565988181221227,-0.012303485987696594,0.01886947416891782,287.38209159262044
2023-07-13,ACB,cart,2023-07-10,2023-07-13,3d,3,0.0025974025974024872,-0.013568521031207648,0.016165923628610135,622.3880597015166
2023-07-14,ACB,cart,2023-07-11,2023-07-14,3d,3,0.0,0.0,0.0,
2023-07-17,ACB,cart,2023-07-12,2023-07-17,3d,3,0.0071754729288975305,0.0,0.0071754729288975305,100.0
2023-07-18,ACB,cart,2023-07-13,2023-07-18,3d,3,0.0,-0.013568521031207648,0.013568521031207648,
2023-07-19,ACB,cart,2023-07-14,2023-07-19,3d,3,0.0,-0.0061898211829436445,0.0061898211829436445,
2023-07-20,ACB,cart,2023-07-17,2023-07-20,3d,3,0.0,0.0,0.0,
2023-07-21,ACB,cart,2023-07-18,2023-07-21,3d,3,0.0045336787564767,-0.0020847810979848225,0.0066184598544615225,145.9843145041222
2023-07-24,ACB,cart,2023-07-19,2023-07-24,3d,3,0.002590673575129543,0.03318903318903321,0.03059835961390367,1181.0966810966775
2023-07-25,ACB,cart,2023-07-20,2023-07-25,3d,3,0.0136010362694301,-0.02259036144578308,0.03619139771521318,266.092943201376
2023-07-26,ACB,cart,2023-07-21,2023-07-26,3d,3,0.009026434558349505,-0.02259036144578308,0.031616796004132586,350.2689328743525
2023-07-27,ACB,cart,2023-07-24,2023-07-27,3d,3,0.004521963824289488,0.05991077119184185,0.05538880736755236,1224.8839114995644
2023-07-28,ACB,cart,2023-07-25,2023-07-28,3d,3,-0.004472843450479269,-0.012303485987696594,0.007830642537217325,175.07079386778594
2023-07-31,ACB,cart,2023-07-26,2023-07-31,3d,3,0.029392971246006372,0.004169562195969423,0.02522340905003695,85.81442426806053
2023-08-01,ACB,cart,2023-07-27,2023-08-01,3d,3,0.031511254019292556,-0.0061898211829436445,0.0377010752022362,119.64320803974975
2023-08-02,ACB,cart,2023-07-28,2023-08-02,3d,3,0.04043645699614906,-0.0061517429938483525,0.046588199989997414,115.2133580705011
2023-08-03,ACB,cart,2023-07-31,2023-08-03,3d,3,0.02172563625077606,-0.0062893081761006275,0.028014944426876687,128.9487870619944
2023-08-04,ACB,cart,2023-08-01,2023-08-04,3d,3,0.06733167082294278,-0.03161810291382516,0.09894977373676794,146.95873803127358
2023-08-07,ACB,cart,2023-08-02,2023-08-07,3d,3,0.028377544725478154,-0.02969046114971574,0.058068005875193895,204.62660331236768
2023-08-08,ACB,cart,2023-08-03,2023-08-08,3d,3,-0.002430133657351119,-0.02969046114971574,0.027260327492364622,1121.7624763108206
2023-08-09,ACB,cart,2023-08-04,2023-08-09,3d,3,-0.0490654205607477,0.10882163554410806,0.15788705610485576,321.788857204182
2023-08-10,ACB,cart,2023-08-07,2023-08-10,3d,3,-0.035992801439712174,-0.041816009557944955,0.005823208118232781,16.178813221823358
2023-08-11,ACB,cart,2023-08-08,2023-08-11,3d,3,-0.021315468940316773,-0.03377563329312416,0.01246016435280739,58.455971049456146
2023-08-14,ACB,cart,2023-08-09,2023-08-14,3d,3,-0.006142506142506221,-0.03377563329312416,0.027633127150617942,449.8673100120543
2023-08-15,ACB,cart,2023-08-10,2023-08-15,3d,3,-0.0018668326073429942,-0.028089887640449396,0.0262230550331064,1404.6816479399765
2023-08-16,ACB,cart,2023-08-11,2023-08-16,3d,3,0.0,-0.028089887640449396,0.028089887640449396,
2023-08-17,ACB,cart,2023-08-14,2023-08-17,3d,3,-0.015451174289246028,-0.06517857142857131,0.04972739713932528,321.83571428571224
2023-08-18,ACB,cart,2023-08-15,2023-08-18,3d,3,-0.04177057356608482,-0.03380782918149472,0.007962744384590104,19.06304775057092
2023-08-21,ACB,cart,2023-08-16,2023-08-21,3d,3,-0.039203484754200435,-0.057090239410681365,0.01788675465648093,45.62542021105525
2023-08-22,ACB,cart,2023-08-17,2023-08-22,3d,3,-0.02824858757062143,-0.03380782918149472,0.005559241610873289,19.67971530249147
2023-08-23,ACB,cart,2023-08-18,2023-08-23,3d,3,-0.002602472348731233,0.008777429467084596,0.01137990181581583,437.2727272727336
2023-08-24,ACB,cart,2023-08-21,2023-08-24,3d,3,0.002590673575129543,-0.018541409147095123,0.021132082722224665,815.6983930778691
2023-08-25,ACB,cart,2023-08-22,2023-08-25,3d,3,-0.0051679586563307955,-0.008528784648187737,0.0033608259918569416,65.03198294243124
2023-08-28,ACB,cart,2023-08-23,2023-08-28,3d,3,0.009784735812133016,-0.007902298850574696,0.017687034662707712,180.76149425287386
2023-06-30,ACB,lightgbm,2023-06-27,2023-06-30,3d,3,-0.006418485237483895,0.0020360645041463976,0.008454549741630292,131.72188497460115
2023-07-03,ACB,lightgbm,2023-06-28,2023-07-03,3d,3,-0.010862619808306717,-0.0026423336472679634,0.008220286161038754,75.67498730603319
2023-07-04,ACB,lightgbm,2023-06-29,2023-07-04,3d,3,0.00455432661027988,0.011091726679748807,0.006537400069468928,143.5426272396213
2023-07-05,ACB,lightgbm,2023-06-30,2023-07-05,3d,3,-0.0051679586563307955,0.004491067227730271,0.009659025884061066,186.90215085657996
2023-07-06,ACB,lightgbm,2023-07-03,2023-07-06,3d,3,-0.016149870801033583,0.005221338317100105,0.02137120911813369,132.33052685948388
2023-07-07,ACB,lightgbm,2023-07-04,2023-07-07,3d,3,-0.013601036269429989,0.0035503395097840895,0.01715137577921408,126.10344858622217
2023-07-10,ACB,lightgbm,2023-07-05,2023-07-10,3d,3,0.0,0.011497364104973169,0.011497364104973169,
2023-07-11,ACB,lightgbm,2023-07-06,2023-07-11,3d,3,0.013788575180564644,0.007370794482005941,0.006417780698558703,46.54419049478536
2023-07-12,ACB,lightgbm,2023-07-07,2023-07-12,3d,3,0.006565988181221227,0.013299365598321334,0.006733377417100107,102.54933806243535
2023-07-13,ACB,lightgbm,2023-07-10,2023-07-13,3d,3,0.0025974025974024872,0.0026828702290343084,8.546763163182116e-05,3.2905038178252544
2023-07-14,ACB,lightgbm,2023-07-11,2023-07-14,3d,3,0.0,-0.0051592413912011316,0.0051592413912011316,
2023-07-17,ACB,lightgbm,2023-07-12,2023-07-17,3d,3,0.0071754729288975305,0.0031759207820539295,0.0039995521468436015,55.73921310101172
2023-07-18,ACB,lightgbm,2023-07-13,2023-07-18,3d,3,0.0,0.0026024978818005268,0.0026024978818005268,
2023-07-19,ACB,lightgbm,2023-07-14,2023-07-19,3d,3,0.0,-0.01482838381297215,0.01482838381297215,
