date,ticker,model_name,prediction_date,target_date,horizon,horizon_days,actual_return,predicted_return,absolute_error,pct_error,entry_date,actual_net_trade_return,actual_profit_label,predicted_profit_label,predicted_profit_probability,actual_return_combined,predicted_return_combined,actual_profit_label_combined,predicted_profit_label_combined,predicted_profit_probability_combined,ranking_group,normalized_predicted_return,return_strength,profit_confidence,combined_score,gated_valid_signal,return_only_signal_label,probability_only_signal_label,combined_signal_label,return_rank_score,profit_probability_rank_score,rank_based_joint_score,benchmark_date,close,m_ret,market_return_lookback,market_volatility_lookback,regime,benchmark_stale_days,benchmark_data_available,fold_id,fold_number,selector_score,signal_active,selector_mode,selection_family,selected_model_name,selected_horizon,selected_combined_method,selected_return_threshold,selected_probability_threshold,selection_reason,prior_utility_score,prior_weighted_rank_score,prior_fold_count,prior_sample_count,fallback_used,selection_regime
2024-06-24,ACB,lightgbm,2024-05-27,2024-06-24,20d,20,-0.0256410256410256,-0.0777955976050076,0.052154571963982,203.40283065952968,2024-05-28,-0.0403305321968121,0,0,0.0006738560235936,-0.0256410256410256,-0.0777955976050076,0,0,0.0006738560235936,2024-06-24,0.3983654493726818,0.3983654493726818,0.0006738560235936,0.1995196526981377,False,reject,reject,reject,0.4545454545454546,0.2727272727272727,0.3636363636363636,2024-05-27,1267.68,0.004556512643332,0.0514843108467912,0.0070661388366446,bull,0,True,fold_004,4,-1.0,False,simple_regime_lookup,selector,lightgbm,20d,combined_weighted_linear_gated,0.0,0.65,selected lightgbm+20d+combined_weighted_linear_gated+rt=0.000+pt=0.65 because it ranked highest in bull using 3 prior folds and 144 samples,0.9911640795602238,0.9572625698324022,3,144,False,bull
2024-06-24,DGC,lightgbm,2024-05-27,2024-06-24,20d,20,-0.0134125636672325,-0.1918462752939709,0.1784337116267384,1330.3475461791068,2024-05-28,-0.0218722140953141,0,0,0.006493293846009,-0.0134125636672325,-0.1918462752939709,0,0,0.006493293846009,2024-06-24,0.1363113697557587,0.1363113697557587,0.006493293846009,0.0714023318008838,False,reject,reject,reject,0.0909090909090909,0.3636363636363636,0.2272727272727273,2024-05-27,1267.68,0.004556512643332,0.0514843108467912,0.0070661388366446,bull,0,True,fold_004,4,-1.0,False,simple_regime_lookup,selector,lightgbm,20d,combined_weighted_linear_gated,0.0,0.65,selected lightgbm+20d+combined_weighted_linear_gated+rt=0.000+pt=0.65 because it ranked highest in bull using 3 prior folds and 144 samples,0.9911640795602238,0.9572625698324022,3,144,False,bull
2024-06-24,HPG,lightgbm,2024-05-27,2024-06-24,20d,20,-0.006644518272425,0.0206604269351061,0.0273049452075311,410.9394253733553,2024-05-28,-0.0172468350842386,0,1,0.959985483865936,-0.006644518272425,0.0206604269351061,0,1,0.959985483865936,2024-06-24,0.6245877166700681,0.6245877166700681,0.959985483865936,0.792286600268002,True,strong_positive,strong_positive,strong_positive,0.7272727272727273,0.9090909090909092,0.8181818181818181,2024-05-27,1267.68,0.004556512643332,0.0514843108467912,0.0070661388366446,bull,0,True,fold_004,4,0.792286600268002,True,simple_regime_lookup,selector,lightgbm,20d,combined_weighted_linear_gated,0.0,0.65,selected lightgbm+20d+combined_weighted_linear_gated+rt=0.000+pt=0.65 because it ranked highest in bull using 3 prior folds and 144 samples,0.9911640795602238,0.9572625698324022,3,144,False,bull
2024-06-24,MWG,lightgbm,2024-05-27,2024-06-24,20d,20,0.0334014996591682,-0.0822989460326127,0.115700445691781,346.39296699968014,2024-05-28,0.0194176485230421,1,1,0.8876143857241143,0.0334014996591682,-0.0822989460326127,1,1,0.8876143857241143,2024-06-24,0.3880181121073236,0.3880181121073236,0.8876143857241143,0.637816248915719,False,reject,strong_positive,weak_or_uncertain,0.3636363636363636,0.7272727272727273,0.5454545454545454,2024-05-27,1267.68,0.004556512643332,0.0514843108467912,0.0070661388366446,bull,0,True,fold_004,4,-1.0,False,simple_regime_lookup,selector,lightgbm,20d,combined_weighted_linear_gated,0.0,0.65,selected lightgbm+20d+combined_weighted_linear_gated+rt=0.000+pt=0.65 because it ranked highest in bull using 3 prior folds and 144 samples,0.9911640795602238,0.9572625698324022,3,144,False,bull
2024-06-25,ACB,lightgbm,2024-05-28,2024-06-25,20d,20,-0.0345987506006727,-0.0849645028035267,0.050365752202854,145.5710143529711,2024-05-29,-0.0427130283929471,0,0,0.000384994118883,-0.0345987506006727,-0.0849645028035267,0,0,0.000384994118883,2024-06-25,0.3818934661129042,0.3818934661129042,0.000384994118883,0.1911392301158936,False,reject,reject,reject,0.1818181818181817,0.2727272727272727,0.2272727272727272,2024-05-28,1281.73,0.0110832386722201,0.06370283077587,0.0072748968850266,bull,0,True,fold_004,4,-1.0,False,simple_regime_lookup,selector,lightgbm,20d,combined_weighted_linear_gated,0.0,0.65,selected lightgbm+20d+combined_weighted_linear_gated+rt=0.000+pt=0.65 because it ranked highest in bull using 3 prior folds and 144 samples,0.9911640795602238,0.9572625698324022,3,144,False,bull
2024-06-25,DGC,lightgbm,2024-05-28,2024-06-25,20d,20,-0.0173200405542413,-0.1515179127921538,0.1341978722379125,774.8126906380156,2024-05-29,-0.0257387629168849,0,0,0.0019321208479473,-0.0173200405542413,-0.1515179127921538,0,0,0.0019321208479473,2024-06-25,0.2289737908129376,0.2289737908129376,0.0019321208479473,0.1154529558304424,False,reject,reject,reject,0.0909090909090909,0.3636363636363636,0.2272727272727273,2024-05-28,1281.73,0.0110832386722201,0.06370283077587,0.0072748968850266,bull,0,True,fold_004,4,-1.0,False,simple_regime_lookup,selector,lightgbm,20d,combined_weighted_linear_gated,0.0,0.65,selected lightgbm+20d+combined_weighted_linear_gated+rt=0.000+pt=0.65 because it ranked highest in bull using 3 prior folds and 144 samples,0.9911640795602238,0.9572625698324022,3,144,False,bull
2024-06-25,HPG,lightgbm,2024-05-28,2024-06-25,20d,20,-0.0152326060107038,0.0319156623869908,0.0471482683976946,309.52201064324686,2024-05-29,-0.0204889073808679,0,1,0.9576504226340684,-0.0152326060107038,0.0319156623869908,0,1,0.9576504226340684,2024-06-25,0.6504488551304564,0.6504488551304564,0.9576504226340684,0.8040496388822624,True,strong_positive,strong_positive,strong_positive,0.7272727272727273,0.9090909090909092,0.8181818181818181,2024-05-28,1281.73,0.0110832386722201,0.06370283077587,0.0072748968850266,bull,0,True,fold_004,4,0.8040496388822624,True,simple_regime_lookup,selector,lightgbm,20d,combined_weighted_linear_gated,0.0,0.65,selected lightgbm+20d+combined_weighted_linear_gated+rt=0.000+pt=0.65 because it ranked highest in bull using 3 prior folds and 144 samples,0.9911640795602238,0.9572625698324022,3,144,False,bull
2024-06-25,MWG,lightgbm,2024-05-28,2024-06-25,20d,20,0.0081463009143807,-0.016088875233932,0.0242351761483127,297.4991521063287,2024-05-29,-0.0005477095725127,0,1,0.6382246235328384,0.0081463009143807,-0.016088875233932,0,1,0.6382246235328384,2024-06-25,0.540148897439769,0.540148897439769,0.6382246235328384,0.5891867604863037,False,reject,moderate_positive,weak_or_uncertain,0.6363636363636364,0.6363636363636364,0.6363636363636364,2024-05-28,1281.73,0.0110832386722201,0.06370283077587,0.0072748968850266,bull,0,True,fold_004,4,-1.0,False,simple_regime_lookup,selector,lightgbm,20d,combined_weighted_linear_gated,0.0,0.65,selected lightgbm+20d+combined_weighted_linear_gated+rt=0.000+pt=0.65 because it ranked highest in bull using 3 prior folds and 144 samples,0.9911640795602238,0.9572625698324022,3,144,False,bull
2024-06-26,ACB,lightgbm,2024-05-29,2024-06-26,20d,20,-0.0189965903555772,-0.0616989491060168,0.0427023587504395,224.7895961914165,2024-05-30,-0.0225067590900079,0,0,0.0006856801174182,-0.0189965903555772,-0.0616989491060168,0,0,0.0006856801174182,2024-06-26,0.435350695692953,0.435350695692953,0.0006856801174182,0.2180181879051856,False,reject,reject,reject,0.3636363636363636,0.2727272727272727,0.3181818181818182,2024-05-29,1272.64,-0.0070919772494986,0.0521859911369799,0.0076208050380235,bull,0,True,fold_004,4,-1.0,False,simple_regime_lookup,selector,lightgbm,20d,combined_weighted_linear_gated,0.0,0.65,selected lightgbm+20d+combined_weighted_linear_gated+rt=0.000+pt=0.65 because it ranked highest in bull using 3 prior folds and 144 samples,0.9911640795602238,0.9572625698324022,3,144,False,bull
2024-06-26,DGC,lightgbm,2024-05-29,2024-06-26,20d,20,-0.0126185636856368,-0.1661902756737605,0.1535717119881237,1217.030050440111,2024-05-30,-0.008591227159813,0,0,0.0035630680512687,-0.0126185636856368,-0.1661902756737605,0,0,0.0035630680512687,2024-06-26,0.1952611235262879,0.1952611235262879,0.0035630680512687,0.0994120957887783,False,reject,reject,reject,0.0909090909090909,0.3636363636363636,0.2272727272727273,2024-05-29,1272.64,-0.0070919772494986,0.0521859911369799,0.0076208050380235,bull,0,True,fold_004,4,-1.0,False,simple_regime_lookup,selector,lightgbm,20d,combined_weighted_linear_gated,0.0,0.65,selected lightgbm+20d+combined_weighted_linear_gated+rt=0.000+pt=0.65 because it ranked highest in bull using 3 prior folds and 144 samples,0.9911640795602238,0.9572625698324022,3,144,False,bull
