fold_id,fold_number,entity_name,selection_family,status,observations,active_observations,average_actual_return,profit_label_hit_rate,average_predicted_return,average_predicted_profit_probability,average_selector_score,selector_score_std,top_1_avg_return,top_1_profit_rate,top_3_avg_return,top_3_profit_rate,top_5_avg_return,top_5_profit_rate,avg_return_vs_fixed_best_global,profit_rate_vs_fixed_best_global
fold_004,4,simple_regime_lookup,selector,evaluated,220,150,-0.014824169538397807,0.38181818181818183,-0.02436369124396293,0.34406740392550295,-0.2766857580831463,0.5364343171296745,-0.022117074260488617,0.2909090909090909,-0.007791358928592316,0.3939393939393939,-0.014824169538397809,0.38181818181818183,0.008772540833871596,0.08068181818181819
fold_004,4,regime_weighted_rank,selector,evaluated,220,150,-0.014824169538397807,0.38181818181818183,-0.02436369124396293,0.34406740392550295,-0.2766857580831463,0.5364343171296745,-0.022117074260488617,0.2909090909090909,-0.007791358928592316,0.3939393939393939,-0.014824169538397809,0.38181818181818183,0.008772540833871596,0.08068181818181819
fold_004,4,fallback_global,selector,evaluated,220,178,-0.014824169538397807,0.38181818181818183,-0.022896241607932907,0.3510618543950841,-0.1979581522221375,0.4013839905692199,-0.026391612203225757,0.23636363636363636,-0.0061026551363902665,0.41818181818181815,-0.014824169538397809,0.38181818181818183,0.008772540833871596,0.08068181818181819
fold_004,4,fixed_best_global_setup,baseline,evaluated,176,176,-0.023596710372269403,0.30113636363636365,-0.017184908794991884,0.37883355070847424,-0.017184908794991884,0.07253108805204113,-0.03745961796222846,0.11363636363636363,-0.010923457588009099,0.36363636363636365,-0.023596710372269406,0.30113636363636365,0.0,0.0
fold_004,4,regime_agnostic_top_ranked_setup,baseline,evaluated,176,176,-0.023596710372269403,0.30113636363636365,-0.017184908794991884,0.37883355070847424,-0.017184908794991884,0.07253108805204113,-0.03745961796222846,0.11363636363636363,-0.010923457588009099,0.36363636363636365,-0.023596710372269406,0.30113636363636365,0.0,0.0
fold_004,4,naive_global_baseline,baseline,evaluated,176,176,-0.023596710372269403,0.30113636363636365,-0.017184908794991884,0.37883355070847424,-0.017184908794991884,0.07253108805204113,-0.03745961796222846,0.11363636363636363,-0.010923457588009099,0.36363636363636365,-0.023596710372269406,0.30113636363636365,0.0,0.0
fold_004,4,fixed_best_regression_model,baseline,evaluated,176,176,-0.023596710372269403,0.30113636363636365,-0.017184908794991884,0.37883355070847424,-0.017184908794991884,0.07253108805204113,-0.03745961796222846,0.11363636363636363,-0.010923457588009099,0.36363636363636365,-0.023596710372269406,0.30113636363636365,0.0,0.0
fold_004,4,fixed_best_classifier_model,baseline,evaluated,176,176,-0.023596710372269403,0.30113636363636365,-0.01425948468310388,0.35521311437315284,0.44978269993744496,0.30350781379804537,-0.004459281532674621,0.4318181818181818,-0.011617034511777775,0.32575757575757575,-0.023596710372269403,0.30113636363636365,0.0,0.0
fold_004,4,fixed_best_horizon,baseline,evaluated,176,176,-0.023596710372269403,0.30113636363636365,-0.017184908794991884,0.37883355070847424,-0.017184908794991884,0.07253108805204113,-0.03745961796222846,0.11363636363636363,-0.010923457588009099,0.36363636363636365,-0.023596710372269406,0.30113636363636365,0.0,0.0
fold_004,4,fixed_best_combined_method,baseline,evaluated,176,176,-0.023596710372269403,0.30113636363636365,-0.017184908794991884,0.37883355070847424,0.4548981165676555,0.2551462788713242,-0.010981593148706876,0.36363636363636365,-0.011025679017091795,0.3712121212121212,-0.023596710372269403,0.30113636363636365,0.0,0.0
