experiment_id,reference_experiment_id,removed_group,ticker,horizon,model_name,model_type,baseline_mae,ablated_mae,delta_mae,baseline_rmse,ablated_rmse,delta_rmse,baseline_mape,ablated_mape,delta_mape,baseline_directional_accuracy,ablated_directional_accuracy,delta_directional_accuracy,baseline_missing_prediction_rate,ablated_missing_prediction_rate,delta_missing_prediction_rate,sample_size,notes
EXP-FA-002,EXP-FA-000,rolling_volatility,ACB,1,ets,model,0.5550007731709278,0.5550007731709278,0.0,0.6511389659123503,0.6511389659123503,0.0,2.6712327541023857,2.6712327541023857,0.0,0.5271317829457365,0.5271317829457365,0.0,0.0,0.0,0.0,129.0,Positive delta MAE/RMSE means removal worsened error; negative delta directional accuracy means removal worsened direction.
EXP-FA-002,EXP-FA-000,rolling_volatility,ACB,1,lightgbm,model,1.7509431427190807,1.7507452959188263,-0.0001978468002543643,1.8232961027926735,1.822713408235328,-0.0005826945573454978,8.379108859493927,8.378377192227592,-0.0007316672663346679,0.4418604651162791,0.4418604651162791,0.0,0.0,0.0,0.0,129.0,Positive delta MAE/RMSE means removal worsened error; negative delta directional accuracy means removal worsened direction.
EXP-FA-002,EXP-FA-000,rolling_volatility,ACB,1,moving_average_rule,baseline,0.2340155038759688,0.2340155038759688,0.0,0.2979783041891503,0.2979783041891503,0.0,1.1262178723825955,1.1262178723825955,0.0,0.4418604651162791,0.4418604651162791,0.0,0.0,0.0,0.0,129.0,Positive delta MAE/RMSE means removal worsened error; negative delta directional accuracy means removal worsened direction.
EXP-FA-002,EXP-FA-000,rolling_volatility,ACB,1,persistence,baseline,0.1475193798449611,0.1475193798449611,0.0,0.2066135215488611,0.2066135215488611,0.0,0.7117487403899174,0.7117487403899174,0.0,0.1085271317829457,0.1085271317829457,0.0,0.0,0.0,0.0,129.0,Positive delta MAE/RMSE means removal worsened error; negative delta directional accuracy means removal worsened direction.
EXP-FA-002,EXP-FA-000,rolling_volatility,ACB,1,xgboost,model,1.864548504851585,1.8683600379884704,0.0038115331368853145,1.9365417550191664,1.9416769650800336,0.005135210060867257,8.924134501955285,8.941749081134056,0.01761457917877074,0.4418604651162791,0.4418604651162791,0.0,0.0,0.0,0.0,129.0,Positive delta MAE/RMSE means removal worsened error; negative delta directional accuracy means removal worsened direction.
EXP-FA-002,EXP-FA-000,rolling_volatility,ACB,1,zero_return,baseline,0.1475193798449611,0.1475193798449611,0.0,0.2066135215488611,0.2066135215488611,0.0,0.7117487403899174,0.7117487403899174,0.0,0.1085271317829457,0.1085271317829457,0.0,0.0,0.0,0.0,129.0,Positive delta MAE/RMSE means removal worsened error; negative delta directional accuracy means removal worsened direction.
EXP-FA-002,EXP-FA-000,rolling_volatility,ACB,3,ets,model,0.7415269766427938,0.7415269766427938,0.0,0.8756903291073338,0.8756903291073338,0.0,3.587222988226736,3.587222988226736,0.0,0.5984251968503937,0.5984251968503937,0.0,0.0,0.0,0.0,127.0,Positive delta MAE/RMSE means removal worsened error; negative delta directional accuracy means removal worsened direction.
EXP-FA-002,EXP-FA-000,rolling_volatility,ACB,3,lightgbm,model,1.7865072790054286,1.7808882219453526,-0.005619057060076038,1.8631850709013955,1.8576507712788417,-0.005534299622553807,8.54322008211164,8.516453140390436,-0.026766941721204418,0.4488188976377952,0.4488188976377952,0.0,0.0,0.0,0.0,127.0,Positive delta MAE/RMSE means removal worsened error; negative delta directional accuracy means removal worsened direction.
EXP-FA-002,EXP-FA-000,rolling_volatility,ACB,3,moving_average_rule,baseline,0.316267716535433,0.316267716535433,0.0,0.3948303333407709,0.3948303333407709,0.0,1.520603460946497,1.520603460946497,0.0,0.5196850393700787,0.5196850393700787,0.0,0.0,0.0,0.0,127.0,Positive delta MAE/RMSE means removal worsened error; negative delta directional accuracy means removal worsened direction.
EXP-FA-002,EXP-FA-000,rolling_volatility,ACB,3,persistence,baseline,0.2837795275590549,0.2837795275590549,0.0,0.3584964226312029,0.3584964226312029,0.0,1.3643926614069126,1.3643926614069126,0.0,0.0393700787401574,0.0393700787401574,0.0,0.0,0.0,0.0,127.0,Positive delta MAE/RMSE means removal worsened error; negative delta directional accuracy means removal worsened direction.
EXP-FA-002,EXP-FA-000,rolling_volatility,ACB,3,xgboost,model,1.873292018259604,1.891939550084392,0.018647531824788066,1.9501764920953413,1.9663530410773224,0.016176548981981176,8.959368697897968,9.05017352793743,0.09080483003946149,0.4488188976377952,0.4488188976377952,0.0,0.0,0.0,0.0,127.0,Positive delta MAE/RMSE means removal worsened error; negative delta directional accuracy means removal worsened direction.
EXP-FA-002,EXP-FA-000,rolling_volatility,ACB,3,zero_return,baseline,0.2837795275590549,0.2837795275590549,0.0,0.3584964226312029,0.3584964226312029,0.0,1.3643926614069126,1.3643926614069126,0.0,0.0393700787401574,0.0393700787401574,0.0,0.0,0.0,0.0,127.0,Positive delta MAE/RMSE means removal worsened error; negative delta directional accuracy means removal worsened direction.
EXP-FA-002,EXP-FA-000,rolling_volatility,ACB,5,ets,model,0.7435039127565287,0.7435039127565287,0.0,0.8687787396989017,0.8687787396989017,0.0,3.5974427823733315,3.5974427823733315,0.0,0.584,0.584,0.0,0.0,0.0,0.0,125.0,Positive delta MAE/RMSE means removal worsened error; negative delta directional accuracy means removal worsened direction.
