date,ticker,model_name,prediction_date,target_date,horizon,horizon_days,actual_return,predicted_return,absolute_error,pct_error
2023-06-30,ACB,cart,2023-06-02,2023-06-30,20d,20,0.0117647058823529,-0.09090909090909094,0.10267379679144384,872.7272727272757
2023-07-03,ACB,cart,2023-06-05,2023-07-03,20d,20,0.014416775884665833,-0.07245386192754621,0.08687063781221205,602.5663331883419
2023-07-04,ACB,cart,2023-06-06,2023-07-04,20d,20,0.009150326797385588,-0.07835581245985879,0.08750613925724438,956.3170933113169
2023-07-05,ACB,cart,2023-06-07,2023-07-05,20d,20,0.004566210045662045,-0.07835581245985879,0.08292202250552083,1815.9922928709286
2023-07-06,ACB,cart,2023-06-08,2023-07-06,20d,20,0.00461741424802109,-0.07245386192754621,0.0770712761755673,1669.1436383165783
2023-07-07,ACB,cart,2023-06-09,2023-07-07,20d,20,0.007275132275132323,-0.07245386192754621,0.07972899420267854,1095.9112657677197
2023-07-10,ACB,cart,2023-06-12,2023-07-10,20d,20,0.023255813953488413,-0.07892930679478383,0.10218512074827224,439.39601921756986
2023-07-11,ACB,cart,2023-06-13,2023-07-11,20d,20,0.01846965699208436,-0.08304498269896188,0.10151463969104624,549.6292634700953
2023-07-12,ACB,cart,2023-06-14,2023-07-12,20d,20,0.009216589861751112,-0.07892930679478383,0.08814589665653494,956.3829787234082
2023-07-13,ACB,cart,2023-06-15,2023-07-13,20d,20,0.013788575180564644,-0.07892930679478383,0.09271788197534847,672.425401183124
2023-07-14,ACB,cart,2023-06-16,2023-07-14,20d,20,0.009150326797385588,-0.09090909090909094,0.10005941770647653,1093.5064935064975
2023-07-17,ACB,cart,2023-06-19,2023-07-17,20d,20,0.016458196181698526,-0.07245386192754621,0.08891205810924474,540.2296650717698
2023-07-18,ACB,cart,2023-06-20,2023-07-18,20d,20,0.016458196181698526,-0.08304498269896188,0.0995031788806604,604.5813148788911
2023-07-19,ACB,cart,2023-06-21,2023-07-19,20d,20,0.013788575180564644,-0.07892930679478383,0.09271788197534847,672.425401183124
2023-07-20,ACB,cart,2023-06-22,2023-07-20,20d,20,0.016458196181698526,-0.08304498269896188,0.0995031788806604,604.5813148788911
2023-07-21,ACB,cart,2023-06-23,2023-07-21,20d,20,0.009108653220559537,-0.08375634517766495,0.09286499839822449,1019.5250181290781
2023-07-24,ACB,cart,2023-06-26,2023-07-24,20d,20,-0.008962868117797673,-0.07835581245985879,0.06939294434206111,774.2269933021408
2023-07-25,ACB,cart,2023-06-27,2023-07-25,20d,20,0.00449293966623876,-0.07835581245985879,0.08284875212609755,1843.9765116065744
2023-07-26,ACB,cart,2023-06-28,2023-07-26,20d,20,0.0,-0.08304498269896188,0.08304498269896188,
2023-07-27,ACB,cart,2023-06-29,2023-07-27,20d,20,0.011711125569290992,-0.03256704980842906,0.04427817537772005,378.086419753082
2023-07-28,ACB,cart,2023-06-30,2023-07-28,20d,20,0.006459948320413522,-0.038277511961722466,0.04473746028213599,692.535885167456
2023-07-31,ACB,cart,2023-07-03,2023-07-31,20d,20,0.0406976744186045,-0.07892930679478383,0.11962698121338833,293.940582410041
2023-08-01,ACB,cart,2023-07-04,2023-08-01,20d,20,0.03886010362694292,-0.07892930679478383,0.11778941042172675,303.1114161519108
2023-08-02,ACB,cart,2023-07-05,2023-08-02,20d,20,0.05259740259740253,-0.08375634517766495,0.13635374777506748,259.2404587328447
2023-08-03,ACB,cart,2023-07-06,2023-08-03,20d,20,0.08076165462902174,-0.07892930679478383,0.15969096142380557,197.73116605565502
2023-08-04,ACB,cart,2023-07-07,2023-08-04,20d,20,0.12409717662508202,-0.08375634517766495,0.20785352180274697,167.49254693417132
2023-08-07,ACB,cart,2023-07-10,2023-08-07,20d,20,0.08246753246753258,-0.08375634517766495,0.16622387764519753,201.5628122626802
2023-08-08,ACB,cart,2023-07-11,2023-08-08,20d,20,0.0634715025906738,-0.060723514211886376,0.12419501680256018,195.67051626852268
2023-08-09,ACB,cart,2023-07-12,2023-08-09,20d,20,0.061969993476842955,-0.060723514211886376,0.12269350768872933,197.98857609139114
2023-08-10,ACB,cart,2023-07-13,2023-08-10,20d,20,0.0408031088082903,-0.18250950570342195,0.22331261451171225,547.2931377874326
2023-08-11,ACB,cart,2023-07-14,2023-08-11,20d,20,0.0408031088082903,-0.07835581245985879,0.11915892126814909,292.0339276793993
2023-08-14,ACB,cart,2023-07-17,2023-08-14,20d,20,0.04792746113989632,-0.07892930679478383,0.12685676793468015,264.68493201506266
2023-08-15,ACB,cart,2023-07-18,2023-08-15,20d,20,0.03886010362694292,-0.07835581245985879,0.11721591608680171,301.63562406337036
2023-08-16,ACB,cart,2023-07-19,2023-08-16,20d,20,0.0408031088082903,-0.08375634517766495,0.12455945398595525,305.2695189751019
2023-08-17,ACB,cart,2023-07-20,2023-08-17,20d,20,0.0317357512953369,-0.07835581245985879,0.11009156375519569,346.9007641592276
2023-08-18,ACB,cart,2023-07-21,2023-08-18,20d,20,-0.009026434558349505,-0.07245386192754621,0.06342742736919671,702.6852846401679
2023-08-21,ACB,cart,2023-07-24,2023-08-21,20d,20,-0.0025839793281654533,-0.05346912794398484,0.05088514861581939,1969.25525143215
2023-08-22,ACB,cart,2023-07-25,2023-08-22,20d,20,-0.010862619808306717,-0.08375634517766495,0.07289372536935823,671.051060017915
2023-08-23,ACB,cart,2023-07-26,2023-08-23,20d,20,-0.020447284345047945,-0.07835581245985879,0.05790852811481084,283.20889531149646
2023-08-24,ACB,cart,2023-07-27,2023-08-24,20d,20,-0.004501607717041778,-0.05346912794398484,0.04896752022694306,1087.7784850413836
2023-08-25,ACB,cart,2023-07-28,2023-08-25,20d,20,-0.011553273427471145,-0.08304498269896188,0.07149170927149073,618.8004613610127
