model_name,bucket_family,signal_bucket,observations,coverage_ratio,avg_actual_return,median_actual_return,hit_rate,realized_profit_rate,positive_precision,recall_of_profitable_cases,lift_vs_base_rate
cart,combined_signal,moderate_positive,7,0.04861111111111111,-0.019474607076537725,-0.0169003621506174,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.024390243902439025,0.5017421602787456
cart,combined_signal,reject,31,0.2152777777777778,-0.0012026096629651063,-0.0018424689083371,0.45161290322580644,0.3548387096774194,0.3548387096774194,0.2682926829268293,1.2462627852084973
cart,combined_signal,strong_or_moderate_positive,36,0.25,-0.003954378929614064,-0.00260760858811045,0.4722222222222222,0.25,0.25,0.21951219512195122,0.8780487804878049
cart,combined_signal,strong_positive,29,0.2013888888888889,-0.00020811696311524774,0.0018630647414998,0.5172413793103449,0.27586206896551724,0.27586206896551724,0.1951219512195122,0.9688814129520605
cart,combined_signal,weak_or_uncertain,77,0.5347222222222222,-0.0037925907251779045,-0.0018921475875117,0.44155844155844154,0.2727272727272727,0.2727272727272727,0.5121951219512195,0.9578713968957872
cart,predicted_return_only,moderate_positive,17,0.11805555555555555,-0.012282805570714407,-0.0085204579746162,0.17647058823529413,0.11764705882352941,0.11764705882352941,0.04878048780487805,0.4131994261119082
cart,predicted_return_only,reject,60,0.4166666666666667,-0.0043406270500716635,-0.0035648482507369,0.45,0.26666666666666666,0.26666666666666666,0.3902439024390244,0.9365853658536586
cart,predicted_return_only,strong_or_moderate_positive,78,0.5416666666666666,-0.0028411468139878213,-0.0018722661430923,0.44871794871794873,0.2948717948717949,0.2948717948717949,0.5609756097560976,1.0356472795497187
cart,predicted_return_only,strong_positive,61,0.4236111111111111,-0.00020986486539188688,0.0018735362997657,0.5245901639344263,0.3442622950819672,0.3442622950819672,0.5121951219512195,1.2091163534586167
cart,predicted_return_only,weak_or_uncertain,6,0.041666666666666664,0.0017298412731044331,0.0018488560979829502,0.5,0.3333333333333333,0.3333333333333333,0.04878048780487805,1.170731707317073
cart,profit_probability_only,moderate_positive,0,0.0,,,,,,0.0,
cart,profit_probability_only,reject,75,0.5208333333333334,-0.0014521381548475488,-0.0018424689083371,0.44,0.3466666666666667,0.3466666666666667,0.6341463414634146,1.2175609756097563
cart,profit_probability_only,strong_or_moderate_positive,69,0.4791666666666667,-0.005257357467292133,-0.0036506599269867,0.463768115942029,0.21739130434782608,0.21739130434782608,0.36585365853658536,0.7635206786850477
