date,ticker,model_name,prediction_date,entry_date,target_date,horizon,horizon_days,actual_net_trade_return,actual_profit_label,predicted_profit_label,predicted_profit_probability
2024-06-24,ACB,cart,2024-06-17,2024-06-18,2024-06-24,5d,5,-0.03103140944678129,0,0,0.0
2024-06-25,ACB,cart,2024-06-18,2024-06-19,2024-06-25,5d,5,-0.027310556397319274,0,0,0.0
2024-06-26,ACB,cart,2024-06-19,2024-06-20,2024-06-26,5d,5,-0.024889726522748234,0,0,0.0
2024-06-27,ACB,cart,2024-06-20,2024-06-21,2024-06-27,5d,5,-0.042850744936076324,0,0,0.0
2024-06-28,ACB,cart,2024-06-21,2024-06-24,2024-06-28,5d,5,-0.0393515639301375,0,0,0.0
2024-07-01,ACB,cart,2024-06-24,2024-06-25,2024-07-01,5d,5,-0.015395243828644767,0,0,0.0
2024-07-02,ACB,cart,2024-06-25,2024-06-26,2024-07-02,5d,5,-0.004994489362045829,0,0,0.0
2024-07-03,ACB,cart,2024-06-26,2024-06-27,2024-07-03,5d,5,0.003425169015677021,1,0,0.0
2024-07-04,ACB,cart,2024-06-27,2024-06-28,2024-07-04,5d,5,0.008009692434627791,1,0,0.0
2024-07-05,ACB,cart,2024-06-28,2024-07-01,2024-07-05,5d,5,0.014003803588847452,1,0,0.0
2024-07-08,ACB,cart,2024-07-01,2024-07-02,2024-07-08,5d,5,0.01200576653744112,1,0,0.0
2024-07-09,ACB,cart,2024-07-02,2024-07-03,2024-07-09,5d,5,-0.0010705839768935244,0,0,0.0
2024-07-10,ACB,cart,2024-07-03,2024-07-04,2024-07-10,5d,5,-0.008932283804712893,0,0,0.0
2024-07-11,ACB,cart,2024-07-04,2024-07-05,2024-07-11,5d,5,-0.006975585450921695,0,0,0.0
2024-07-12,ACB,cart,2024-07-05,2024-07-08,2024-07-12,5d,5,-0.019204950162117207,0,0,0.0
2024-07-15,ACB,cart,2024-07-08,2024-07-09,2024-07-15,5d,5,-0.015341004205794873,0,0,0.0
2024-07-16,ACB,cart,2024-07-09,2024-07-10,2024-07-16,5d,5,-0.022984283877946377,0,0,0.0
2024-07-17,ACB,cart,2024-07-10,2024-07-11,2024-07-17,5d,5,-0.0006288217394480045,0,0,0.0
2024-07-18,ACB,cart,2024-07-11,2024-07-12,2024-07-18,5d,5,0.02162193989358996,1,0,0.0
2024-07-19,ACB,cart,2024-07-12,2024-07-15,2024-07-19,5d,5,0.03858962459322535,1,0,0.0
2024-07-22,ACB,cart,2024-07-15,2024-07-16,2024-07-22,5d,5,0.024226677948874675,1,0,0.0
2024-07-23,ACB,cart,2024-07-16,2024-07-17,2024-07-23,5d,5,-0.019204950162117207,0,0,0.0
2024-07-24,ACB,cart,2024-07-17,2024-07-18,2024-07-24,5d,5,-0.019103387289576834,0,0,0.0
2024-07-25,ACB,cart,2024-07-18,2024-07-19,2024-07-25,5d,5,-0.037168895352751696,0,0,0.0
2024-07-26,ACB,cart,2024-07-19,2024-07-22,2024-07-26,5d,5,-0.04627984220226822,0,0,0.0
2024-07-29,ACB,cart,2024-07-22,2024-07-23,2024-07-29,5d,5,-0.03285556536677603,0,0,0.0
2024-07-30,ACB,cart,2024-07-23,2024-07-24,2024-07-30,5d,5,-0.0005370231620749344,0,1,1.0
2024-07-31,ACB,cart,2024-07-24,2024-07-25,2024-07-31,5d,5,0.009263168602655858,1,1,1.0
2024-08-01,ACB,cart,2024-07-25,2024-07-26,2024-08-01,5d,5,-0.013385375614346606,0,1,1.0
2024-08-02,ACB,cart,2024-07-26,2024-07-29,2024-08-02,5d,5,-0.021161648515908404,0,1,1.0
2024-08-05,ACB,cart,2024-07-29,2024-07-30,2024-08-05,5d,5,-0.04015894493959449,0,0,0.0
2024-08-06,ACB,cart,2024-07-30,2024-07-31,2024-08-06,5d,5,-0.03595107529186903,0,1,1.0
2024-08-07,ACB,cart,2024-07-31,2024-08-01,2024-08-07,5d,5,-0.051605896217172265,0,0,0.0
2024-08-08,ACB,cart,2024-08-01,2024-08-02,2024-08-08,5d,5,-0.033827522549394695,0,0,0.0
2024-08-09,ACB,cart,2024-08-02,2024-08-05,2024-08-09,5d,5,-0.006975585450921806,0,1,1.0
2024-08-12,ACB,cart,2024-08-05,2024-08-06,2024-08-12,5d,5,0.005671184983987443,1,0,0.0
2024-08-13,ACB,cart,2024-08-06,2024-08-07,2024-08-13,5d,5,-0.006975585450921806,0,0,0.0
2024-08-14,ACB,cart,2024-08-07,2024-08-08,2024-08-14,5d,5,0.005801362754805028,1,0,0.0
2024-08-15,ACB,cart,2024-08-08,2024-08-09,2024-08-15,5d,5,-0.0029120584348641954,0,0,0.0
2024-08-16,ACB,cart,2024-08-09,2024-08-12,2024-08-16,5d,5,0.009641963068408588,1,1,1.0
2024-08-19,ACB,cart,2024-08-12,2024-08-13,2024-08-19,5d,5,0.013712423185517464,1,1,1.0
2024-08-20,ACB,cart,2024-08-13,2024-08-14,2024-08-20,5d,5,0.010076348940325053,1,0,0.0
2024-08-21,ACB,cart,2024-08-14,2024-08-15,2024-08-21,5d,5,0.028849990480472876,1,0,0.0
2024-08-22,ACB,cart,2024-08-15,2024-08-16,2024-08-22,5d,5,0.031470596671202555,1,1,1.0
2024-06-24,ACB,lightgbm,2024-06-17,2024-06-18,2024-06-24,5d,5,-0.03103140944678129,0,0,0.013292084701799644
2024-06-25,ACB,lightgbm,2024-06-18,2024-06-19,2024-06-25,5d,5,-0.027310556397319274,0,0,0.002097374546180638
2024-06-26,ACB,lightgbm,2024-06-19,2024-06-20,2024-06-26,5d,5,-0.024889726522748234,0,0,0.004075350702666596
2024-06-27,ACB,lightgbm,2024-06-20,2024-06-21,2024-06-27,5d,5,-0.042850744936076324,0,0,0.002514214430252241
2024-06-28,ACB,lightgbm,2024-06-21,2024-06-24,2024-06-28,5d,5,-0.0393515639301375,0,0,0.004420786502398885
2024-07-01,ACB,lightgbm,2024-06-24,2024-06-25,2024-07-01,5d,5,-0.015395243828644767,0,0,0.01272190555787394
2024-07-02,ACB,lightgbm,2024-06-25,2024-06-26,2024-07-02,5d,5,-0.004994489362045829,0,0,0.0052576048565734805
2024-07-03,ACB,lightgbm,2024-06-26,2024-06-27,2024-07-03,5d,5,0.003425169015677021,1,0,0.0036154318533253506
2024-07-04,ACB,lightgbm,2024-06-27,2024-06-28,2024-07-04,5d,5,0.008009692434627791,1,0,0.015576895976563
2024-07-05,ACB,lightgbm,2024-06-28,2024-07-01,2024-07-05,5d,5,0.014003803588847452,1,0,0.0050268832663028515
2024-07-08,ACB,lightgbm,2024-07-01,2024-07-02,2024-07-08,5d,5,0.01200576653744112,1,0,0.017214363862765904
2024-07-09,ACB,lightgbm,2024-07-02,2024-07-03,2024-07-09,5d,5,-0.0010705839768935244,0,0,0.03789335399246683
2024-07-10,ACB,lightgbm,2024-07-03,2024-07-04,2024-07-10,5d,5,-0.008932283804712893,0,0,0.03986644647367558
2024-07-11,ACB,lightgbm,2024-07-04,2024-07-05,2024-07-11,5d,5,-0.006975585450921695,0,0,0.01823077493772817
2024-07-12,ACB,lightgbm,2024-07-05,2024-07-08,2024-07-12,5d,5,-0.019204950162117207,0,0,0.008891235664740626
2024-07-15,ACB,lightgbm,2024-07-08,2024-07-09,2024-07-15,5d,5,-0.015341004205794873,0,0,0.003185683538445362
2024-07-16,ACB,lightgbm,2024-07-09,2024-07-10,2024-07-16,5d,5,-0.022984283877946377,0,0,0.0066955643198382975
2024-07-17,ACB,lightgbm,2024-07-10,2024-07-11,2024-07-17,5d,5,-0.0006288217394480045,0,0,0.001702071685205424
2024-07-18,ACB,lightgbm,2024-07-11,2024-07-12,2024-07-18,5d,5,0.02162193989358996,1,0,0.005447550284926891
2024-07-19,ACB,lightgbm,2024-07-12,2024-07-15,2024-07-19,5d,5,0.03858962459322535,1,0,0.010687880918195529
2024-07-22,ACB,lightgbm,2024-07-15,2024-07-16,2024-07-22,5d,5,0.024226677948874675,1,0,0.008073153372490318
2024-07-23,ACB,lightgbm,2024-07-16,2024-07-17,2024-07-23,5d,5,-0.019204950162117207,0,0,0.01274111006570901
2024-07-24,ACB,lightgbm,2024-07-17,2024-07-18,2024-07-24,5d,5,-0.019103387289576834,0,0,0.035756117499768404
2024-07-25,ACB,lightgbm,2024-07-18,2024-07-19,2024-07-25,5d,5,-0.037168895352751696,0,0,0.05904988506385716
2024-07-26,ACB,lightgbm,2024-07-19,2024-07-22,2024-07-26,5d,5,-0.04627984220226822,0,0,0.007354998642780676
2024-07-29,ACB,lightgbm,2024-07-22,2024-07-23,2024-07-29,5d,5,-0.03285556536677603,0,0,0.014582203852083192
2024-07-30,ACB,lightgbm,2024-07-23,2024-07-24,2024-07-30,5d,5,-0.0005370231620749344,0,0,0.020820384013099175
2024-07-31,ACB,lightgbm,2024-07-24,2024-07-25,2024-07-31,5d,5,0.009263168602655858,1,0,0.009229319672277964
2024-08-01,ACB,lightgbm,2024-07-25,2024-07-26,2024-08-01,5d,5,-0.013385375614346606,0,0,0.023297747840959407
2024-08-02,ACB,lightgbm,2024-07-26,2024-07-29,2024-08-02,5d,5,-0.021161648515908404,0,0,0.020104928466923074
2024-08-05,ACB,lightgbm,2024-07-29,2024-07-30,2024-08-05,5d,5,-0.04015894493959449,0,0,0.010863989147986636
2024-08-06,ACB,lightgbm,2024-07-30,2024-07-31,2024-08-06,5d,5,-0.03595107529186903,0,0,0.016105252615056544
2024-08-07,ACB,lightgbm,2024-07-31,2024-08-01,2024-08-07,5d,5,-0.051605896217172265,0,0,0.01852957275365578
2024-08-08,ACB,lightgbm,2024-08-01,2024-08-02,2024-08-08,5d,5,-0.033827522549394695,0,0,0.05047636529043865
2024-08-09,ACB,lightgbm,2024-08-02,2024-08-05,2024-08-09,5d,5,-0.006975585450921806,0,0,0.036808285277217176
2024-08-12,ACB,lightgbm,2024-08-05,2024-08-06,2024-08-12,5d,5,0.005671184983987443,1,0,0.013749697504566335
2024-08-13,ACB,lightgbm,2024-08-06,2024-08-07,2024-08-13,5d,5,-0.006975585450921806,0,0,0.01619339376947345
2024-08-14,ACB,lightgbm,2024-08-07,2024-08-08,2024-08-14,5d,5,0.005801362754805028,1,0,0.008546184653288007
2024-08-15,ACB,lightgbm,2024-08-08,2024-08-09,2024-08-15,5d,5,-0.0029120584348641954,0,0,0.024183799179191612
2024-08-16,ACB,lightgbm,2024-08-09,2024-08-12,2024-08-16,5d,5,0.009641963068408588,1,0,0.04903964940361267
2024-08-19,ACB,lightgbm,2024-08-12,2024-08-13,2024-08-19,5d,5,0.013712423185517464,1,0,0.16738663692496647
2024-08-20,ACB,lightgbm,2024-08-13,2024-08-14,2024-08-20,5d,5,0.010076348940325053,1,0,0.04380399489753049
2024-08-21,ACB,lightgbm,2024-08-14,2024-08-15,2024-08-21,5d,5,0.028849990480472876,1,0,0.08948942606268274
2024-08-22,ACB,lightgbm,2024-08-15,2024-08-16,2024-08-22,5d,5,0.031470596671202555,1,0,0.03421094513352547
2024-06-24,ACB,xgboost,2024-06-17,2024-06-18,2024-06-24,5d,5,-0.03103140944678129,0,0,0.08255106955766678
2024-06-25,ACB,xgboost,2024-06-18,2024-06-19,2024-06-25,5d,5,-0.027310556397319274,0,0,0.07289432734251022
2024-06-26,ACB,xgboost,2024-06-19,2024-06-20,2024-06-26,5d,5,-0.024889726522748234,0,0,0.03142735734581947
2024-06-27,ACB,xgboost,2024-06-20,2024-06-21,2024-06-27,5d,5,-0.042850744936076324,0,0,0.05326489731669426
2024-06-28,ACB,xgboost,2024-06-21,2024-06-24,2024-06-28,5d,5,-0.0393515639301375,0,0,0.04283938556909561
2024-07-01,ACB,xgboost,2024-06-24,2024-06-25,2024-07-01,5d,5,-0.015395243828644767,0,0,0.01438226830214262
2024-07-02,ACB,xgboost,2024-06-25,2024-06-26,2024-07-02,5d,5,-0.004994489362045829,0,0,0.03327895700931549
2024-07-03,ACB,xgboost,2024-06-26,2024-06-27,2024-07-03,5d,5,0.003425169015677021,1,0,0.027589963749051094
2024-07-04,ACB,xgboost,2024-06-27,2024-06-28,2024-07-04,5d,5,0.008009692434627791,1,0,0.046549711376428604
2024-07-05,ACB,xgboost,2024-06-28,2024-07-01,2024-07-05,5d,5,0.014003803588847452,1,0,0.02590559422969818
2024-07-08,ACB,xgboost,2024-07-01,2024-07-02,2024-07-08,5d,5,0.01200576653744112,1,0,0.10886841267347336
2024-07-09,ACB,xgboost,2024-07-02,2024-07-03,2024-07-09,5d,5,-0.0010705839768935244,0,0,0.19310162961483002
2024-07-10,ACB,xgboost,2024-07-03,2024-07-04,2024-07-10,5d,5,-0.008932283804712893,0,0,0.12277872860431671
2024-07-11,ACB,xgboost,2024-07-04,2024-07-05,2024-07-11,5d,5,-0.006975585450921695,0,0,0.08443633466959
2024-07-12,ACB,xgboost,2024-07-05,2024-07-08,2024-07-12,5d,5,-0.019204950162117207,0,0,0.022236114367842674
2024-07-15,ACB,xgboost,2024-07-08,2024-07-09,2024-07-15,5d,5,-0.015341004205794873,0,0,0.017884818837046623
2024-07-16,ACB,xgboost,2024-07-09,2024-07-10,2024-07-16,5d,5,-0.022984283877946377,0,0,0.05587945133447647
2024-07-17,ACB,xgboost,2024-07-10,2024-07-11,2024-07-17,5d,5,-0.0006288217394480045,0,0,0.03559332340955734
2024-07-18,ACB,xgboost,2024-07-11,2024-07-12,2024-07-18,5d,5,0.02162193989358996,1,0,0.05917823687195778
2024-07-19,ACB,xgboost,2024-07-12,2024-07-15,2024-07-19,5d,5,0.03858962459322535,1,0,0.15464913845062256
2024-07-22,ACB,xgboost,2024-07-15,2024-07-16,2024-07-22,5d,5,0.024226677948874675,1,0,0.0474281907081604
2024-07-23,ACB,xgboost,2024-07-16,2024-07-17,2024-07-23,5d,5,-0.019204950162117207,0,0,0.2535872757434845
2024-07-24,ACB,xgboost,2024-07-17,2024-07-18,2024-07-24,5d,5,-0.019103387289576834,0,0,0.16188575327396393
2024-07-25,ACB,xgboost,2024-07-18,2024-07-19,2024-07-25,5d,5,-0.037168895352751696,0,0,0.20939534902572632
2024-07-26,ACB,xgboost,2024-07-19,2024-07-22,2024-07-26,5d,5,-0.04627984220226822,0,0,0.02677530236542225
2024-07-29,ACB,xgboost,2024-07-22,2024-07-23,2024-07-29,5d,5,-0.03285556536677603,0,0,0.04233105480670929
2024-07-30,ACB,xgboost,2024-07-23,2024-07-24,2024-07-30,5d,5,-0.0005370231620749344,0,0,0.13895989954471588
2024-07-31,ACB,xgboost,2024-07-24,2024-07-25,2024-07-31,5d,5,0.009263168602655858,1,0,0.06331896781921387
2024-08-01,ACB,xgboost,2024-07-25,2024-07-26,2024-08-01,5d,5,-0.013385375614346606,0,0,0.1596737504005432
2024-08-02,ACB,xgboost,2024-07-26,2024-07-29,2024-08-02,5d,5,-0.021161648515908404,0,0,0.13886305689811707
2024-08-05,ACB,xgboost,2024-07-29,2024-07-30,2024-08-05,5d,5,-0.04015894493959449,0,0,0.19967429339885712
2024-08-06,ACB,xgboost,2024-07-30,2024-07-31,2024-08-06,5d,5,-0.03595107529186903,0,0,0.10641290247440338
2024-08-07,ACB,xgboost,2024-07-31,2024-08-01,2024-08-07,5d,5,-0.051605896217172265,0,0,0.059457361698150635
2024-08-08,ACB,xgboost,2024-08-01,2024-08-02,2024-08-08,5d,5,-0.033827522549394695,0,0,0.18319042026996613
2024-08-09,ACB,xgboost,2024-08-02,2024-08-05,2024-08-09,5d,5,-0.006975585450921806,0,0,0.10837533324956894
2024-08-12,ACB,xgboost,2024-08-05,2024-08-06,2024-08-12,5d,5,0.005671184983987443,1,0,0.040393199771642685
2024-08-13,ACB,xgboost,2024-08-06,2024-08-07,2024-08-13,5d,5,-0.006975585450921806,0,0,0.049234166741371155
2024-08-14,ACB,xgboost,2024-08-07,2024-08-08,2024-08-14,5d,5,0.005801362754805028,1,0,0.18232634663581848
2024-08-15,ACB,xgboost,2024-08-08,2024-08-09,2024-08-15,5d,5,-0.0029120584348641954,0,0,0.1076679453253746
2024-08-16,ACB,xgboost,2024-08-09,2024-08-12,2024-08-16,5d,5,0.009641963068408588,1,0,0.24127328395843506
2024-08-19,ACB,xgboost,2024-08-12,2024-08-13,2024-08-19,5d,5,0.013712423185517464,1,0,0.28777068853378296
2024-08-20,ACB,xgboost,2024-08-13,2024-08-14,2024-08-20,5d,5,0.010076348940325053,1,0,0.13483896851539612
2024-08-21,ACB,xgboost,2024-08-14,2024-08-15,2024-08-21,5d,5,0.028849990480472876,1,0,0.12977345287799835
2024-08-22,ACB,xgboost,2024-08-15,2024-08-16,2024-08-22,5d,5,0.031470596671202555,1,0,0.08713241666555405
2024-06-24,DGC,cart,2024-06-17,2024-06-18,2024-06-24,5d,5,0.01753921229848232,1,0,0.0
2024-06-25,DGC,cart,2024-06-18,2024-06-19,2024-06-25,5d,5,-0.05830681079328748,0,1,1.0
2024-06-26,DGC,cart,2024-06-19,2024-06-20,2024-06-26,5d,5,-0.03253349634597613,0,0,0.0
2024-06-27,DGC,cart,2024-06-20,2024-06-21,2024-06-27,5d,5,-0.05943294932341847,0,0,0.0
2024-06-28,DGC,cart,2024-06-21,2024-06-24,2024-06-28,5d,5,-0.0784359193763996,0,1,1.0
2024-07-01,DGC,cart,2024-06-24,2024-06-25,2024-07-01,5d,5,-0.026901066728043377,0,1,1.0
2024-07-02,DGC,cart,2024-06-25,2024-06-26,2024-07-02,5d,5,-0.02051798890862,0,1,1.0
2024-07-03,DGC,cart,2024-06-26,2024-06-27,2024-07-03,5d,5,-0.0021750530601458706,0,1,1.0
2024-07-04,DGC,cart,2024-06-27,2024-06-28,2024-07-04,5d,5,0.0010091344654765688,1,1,1.0
2024-07-05,DGC,cart,2024-06-28,2024-07-01,2024-07-05,5d,5,0.017459499888188956,1,1,1.0
2024-07-08,DGC,cart,2024-07-01,2024-07-02,2024-07-08,5d,5,0.036134886540223565,1,1,1.0
2024-07-09,DGC,cart,2024-07-02,2024-07-03,2024-07-09,5d,5,0.03003635841020391,1,0,0.0
2024-07-10,DGC,cart,2024-07-03,2024-07-04,2024-07-10,5d,5,0.002540863118385639,1,0,0.0
2024-07-11,DGC,cart,2024-07-04,2024-07-05,2024-07-11,5d,5,-0.003759449104474566,0,1,1.0
2024-07-12,DGC,cart,2024-07-05,2024-07-08,2024-07-12,5d,5,-0.014802627620009168,0,1,1.0
2024-07-15,DGC,cart,2024-07-08,2024-07-09,2024-07-15,5d,5,-0.028651538632933127,0,1,1.0
2024-07-16,DGC,cart,2024-07-09,2024-07-10,2024-07-16,5d,5,-0.027187071566628807,0,0,0.0
2024-07-17,DGC,cart,2024-07-10,2024-07-11,2024-07-17,5d,5,-0.031958386255955706,0,0,0.0
2024-07-18,DGC,cart,2024-07-11,2024-07-12,2024-07-18,5d,5,-0.02682589409644409,0,0,0.0
2024-07-19,DGC,cart,2024-07-12,2024-07-15,2024-07-19,5d,5,-0.043985855496232906,0,0,0.0
2024-07-22,DGC,cart,2024-07-15,2024-07-16,2024-07-22,5d,5,-0.097227376889505,0,1,1.0
2024-07-23,DGC,cart,2024-07-16,2024-07-17,2024-07-23,5d,5,-0.14154669498070016,0,1,1.0
2024-07-24,DGC,cart,2024-07-17,2024-07-18,2024-07-24,5d,5,-0.10971421764474465,0,0,0.0
2024-07-25,DGC,cart,2024-07-18,2024-07-19,2024-07-25,5d,5,-0.10093731842355858,0,0,0.0
2024-07-26,DGC,cart,2024-07-19,2024-07-22,2024-07-26,5d,5,-0.07332934693219317,0,0,0.0
2024-07-29,DGC,cart,2024-07-22,2024-07-23,2024-07-29,5d,5,-0.01566093018458714,0,1,1.0
2024-07-30,DGC,cart,2024-07-23,2024-07-24,2024-07-30,5d,5,0.04810912736660988,1,1,1.0
2024-07-31,DGC,cart,2024-07-24,2024-07-25,2024-07-31,5d,5,0.013793298903408191,1,0,0.0
2024-08-01,DGC,cart,2024-07-25,2024-07-26,2024-08-01,5d,5,-0.055049818417060914,0,1,1.0
2024-08-02,DGC,cart,2024-07-26,2024-07-29,2024-08-02,5d,5,-0.06711926296146509,0,1,1.0
2024-08-05,DGC,cart,2024-07-29,2024-07-30,2024-08-05,5d,5,-0.11070612439006189,0,1,1.0
2024-08-06,DGC,cart,2024-07-30,2024-07-31,2024-08-06,5d,5,-0.06761325862804013,0,0,0.0
2024-08-07,DGC,cart,2024-07-31,2024-08-01,2024-08-07,5d,5,-0.05677467704421779,0,0,0.0
2024-08-08,DGC,cart,2024-08-01,2024-08-02,2024-08-08,5d,5,-0.0060533669253886035,0,1,1.0
2024-08-09,DGC,cart,2024-08-02,2024-08-05,2024-08-09,5d,5,0.016877475228453065,1,1,1.0
2024-08-12,DGC,cart,2024-08-05,2024-08-06,2024-08-12,5d,5,0.05721508250658114,1,0,0.0
2024-08-13,DGC,cart,2024-08-06,2024-08-07,2024-08-13,5d,5,0.012544300744206316,1,0,0.0
2024-08-14,DGC,cart,2024-08-07,2024-08-08,2024-08-14,5d,5,0.020583003012242473,1,0,0.0
