date,ticker,model_name,prediction_date,target_date,horizon,horizon_days,actual_return,predicted_return,absolute_error,pct_error
2023-01-03,ACB,cart,2022-12-05,2023-01-03,20d,20,-0.03829479768786126,0.04121110176619003,0.07950589945405129,207.6154053668057
2023-01-04,ACB,cart,2022-12-06,2023-01-04,20d,20,0.016067329762815552,0.22196442382057247,0.2058970940577569,1281.4642949213774
2023-01-05,ACB,cart,2022-12-07,2023-01-05,20d,20,0.025248661055853105,0.018479033404406486,0.006769627651446619,26.811828304365843
2023-01-06,ACB,cart,2022-12-08,2023-01-06,20d,20,0.021837349397590522,0.15532425940752592,0.1334869100099354,611.2779879075617
2023-01-09,ACB,cart,2022-12-09,2023-01-09,20d,20,0.0022205773501109416,0.1380686352753393,0.13584805792522836,6117.690875233025
2023-01-10,ACB,cart,2022-12-12,2023-01-10,20d,20,0.04245640636846093,0.15532425940752592,0.11286785303906499,265.8441038545122
2023-01-11,ACB,cart,2022-12-13,2023-01-11,20d,20,0.050333086602516675,0.1380686352753393,0.08773554867282263,174.30989155438724
2023-01-12,ACB,cart,2022-12-14,2023-01-12,20d,20,0.05821665438467205,0.1380686352753393,0.07985198089066725,137.1634659096652
2023-01-13,ACB,cart,2022-12-15,2023-01-13,20d,20,0.04117647058823537,0.1380686352753393,0.09689216468710393,235.3095428115377
2023-01-16,ACB,cart,2022-12-16,2023-01-16,20d,20,0.08753709198813064,0.15532425940752592,0.06778716741939528,77.43822176385147
2023-01-17,ACB,cart,2022-12-19,2023-01-17,20d,20,0.11169415292353824,0.15532425940752592,0.043630106483987685,39.06212218096615
2023-01-18,ACB,cart,2022-12-20,2023-01-18,20d,20,0.13086232980332824,0.013157894736842035,0.1177044350664862,89.94523881959239
2023-01-19,ACB,cart,2022-12-21,2023-01-19,20d,20,0.1398653702318624,0.15532425940752592,0.015458889175663515,11.052692421316639
2023-01-27,ACB,cart,2022-12-22,2023-01-27,20d,20,0.15126676602086442,0.1380686352753393,0.013198130745525116,8.725069684972759
2023-01-30,ACB,cart,2022-12-23,2023-01-30,20d,20,0.10953800298062588,0.1380686352753393,0.02853063229471342,26.046332339799612
2023-01-31,ACB,cart,2022-12-26,2023-01-31,20d,20,0.1782407407407407,0.026785714285714413,0.1514550264550263,84.97217068645632
2023-02-01,ACB,cart,2022-12-27,2023-02-01,20d,20,0.1396604938271604,0.026785714285714413,0.11287477954144598,80.8208366219415
2023-02-02,ACB,cart,2022-12-28,2023-02-02,20d,20,0.13643410852713167,0.02419882275997387,0.1122352857671578,82.26336286342823
2023-02-03,ACB,cart,2022-12-29,2023-02-03,20d,20,0.11317829457364326,0.026785714285714413,0.08639258028792884,76.33317025440299
2023-02-06,ACB,cart,2022-12-30,2023-02-06,20d,20,0.1370716510903427,0.1460423634336676,0.008970712343324916,6.544542414107495
2023-02-07,ACB,cart,2023-01-03,2023-02-07,20d,20,0.08339594290007502,0.21802325581395343,0.13462731291387842,161.43148962916433
2023-02-08,ACB,cart,2023-01-04,2023-02-08,20d,20,0.08810240963855431,0.1542247744052503,0.06612236476669597,75.05170975228388
2023-02-09,ACB,cart,2023-01-05,2023-02-09,20d,20,0.07164179104477597,0.11578112609040447,0.0441393350456285,61.61115516785658
2023-02-10,ACB,cart,2023-01-06,2023-02-10,20d,20,0.04568901989683116,-0.01615271659324513,0.06184173649007629,135.35360712424787
2023-02-13,ACB,cart,2023-01-09,2023-02-13,20d,20,0.03471196454948311,0.004243281471004057,0.030468683078479053,87.77573806012877
2023-02-14,ACB,cart,2023-01-10,2023-02-14,20d,20,0.016727272727272702,0.10996835443037956,0.09324108170310685,557.4195101816179
2023-02-15,ACB,cart,2023-01-11,2023-02-15,20d,20,0.014094432699083947,0.1081777205408887,0.09408328784180475,667.5209272376006
2023-02-16,ACB,cart,2023-01-12,2023-02-16,20d,20,0.012534818941504211,0.08164556962025316,0.06911075067874894,551.3502109704624
2023-02-17,ACB,cart,2023-01-13,2023-02-17,20d,20,0.026836158192090398,0.16631130063965882,0.13947514244756842,519.7284255414654
2023-02-20,ACB,cart,2023-01-16,2023-02-20,20d,20,0.03137789904502042,0.1081777205408887,0.07679982149586828,244.75769198465883
2023-02-21,ACB,cart,2023-01-17,2023-02-21,20d,20,0.008091706001348564,-0.01615271659324513,0.024244422594593695,299.62065589818906
