time,open,high,low,close,volume,ticker,llm_text
2026-02-11 14:00:00,5.19,5.19,5.16,5.17,54600,HPX,"At 2026-02-11 14:00:00, the stock HPX opened at 5.19 VND, reached a high of 5.19 VND, a low of 5.16 VND, and closed the hour at 5.17 VND with a trading volume of 54,600 shares."
2026-02-12 09:00:00,5.18,5.21,5.18,5.19,34300,HPX,"At 2026-02-12 09:00:00, the stock HPX opened at 5.18 VND, reached a high of 5.21 VND, a low of 5.18 VND, and closed the hour at 5.19 VND with a trading volume of 34,300 shares."
2026-02-12 10:00:00,5.19,5.19,5.17,5.17,28200,HPX,"At 2026-02-12 10:00:00, the stock HPX opened at 5.19 VND, reached a high of 5.19 VND, a low of 5.17 VND, and closed the hour at 5.17 VND with a trading volume of 28,200 shares."
2026-02-12 11:00:00,5.17,5.19,5.17,5.19,12600,HPX,"At 2026-02-12 11:00:00, the stock HPX opened at 5.17 VND, reached a high of 5.19 VND, a low of 5.17 VND, and closed the hour at 5.19 VND with a trading volume of 12,600 shares."
2026-02-12 13:00:00,5.19,5.2,5.18,5.2,142400,HPX,"At 2026-02-12 13:00:00, the stock HPX opened at 5.19 VND, reached a high of 5.20 VND, a low of 5.18 VND, and closed the hour at 5.20 VND with a trading volume of 142,400 shares."
2026-02-12 14:00:00,5.2,5.2,5.11,5.11,211500,HPX,"At 2026-02-12 14:00:00, the stock HPX opened at 5.20 VND, reached a high of 5.20 VND, a low of 5.11 VND, and closed the hour at 5.11 VND with a trading volume of 211,500 shares."
2026-02-13 09:00:00,5.11,5.2,5.11,5.15,61400,HPX,"At 2026-02-13 09:00:00, the stock HPX opened at 5.11 VND, reached a high of 5.20 VND, a low of 5.11 VND, and closed the hour at 5.15 VND with a trading volume of 61,400 shares."
2026-02-13 10:00:00,5.16,5.19,5.15,5.16,13900,HPX,"At 2026-02-13 10:00:00, the stock HPX opened at 5.16 VND, reached a high of 5.19 VND, a low of 5.15 VND, and closed the hour at 5.16 VND with a trading volume of 13,900 shares."
2026-02-13 11:00:00,5.18,5.18,5.15,5.15,16500,HPX,"At 2026-02-13 11:00:00, the stock HPX opened at 5.18 VND, reached a high of 5.18 VND, a low of 5.15 VND, and closed the hour at 5.15 VND with a trading volume of 16,500 shares."
2026-02-13 13:00:00,5.16,5.2,5.15,5.17,90500,HPX,"At 2026-02-13 13:00:00, the stock HPX opened at 5.16 VND, reached a high of 5.20 VND, a low of 5.15 VND, and closed the hour at 5.17 VND with a trading volume of 90,500 shares."
2026-02-13 14:00:00,5.16,5.16,5.12,5.12,110600,HPX,"At 2026-02-13 14:00:00, the stock HPX opened at 5.16 VND, reached a high of 5.16 VND, a low of 5.12 VND, and closed the hour at 5.12 VND with a trading volume of 110,600 shares."
