time,open,high,low,close,volume,ticker,llm_text
2025-07-25 09:00:00,0.6,0.7,0.5,0.6,25800,PXM,"At 2025-07-25 09:00:00, the stock PXM opened at 0.60 VND, reached a high of 0.70 VND, a low of 0.50 VND, and closed the hour at 0.60 VND with a trading volume of 25,800 shares."
2025-07-25 10:00:00,0.6,0.6,0.6,0.6,1500,PXM,"At 2025-07-25 10:00:00, the stock PXM opened at 0.60 VND, reached a high of 0.60 VND, a low of 0.60 VND, and closed the hour at 0.60 VND with a trading volume of 1,500 shares."
2025-07-25 11:00:00,0.7,0.7,0.7,0.7,100,PXM,"At 2025-07-25 11:00:00, the stock PXM opened at 0.70 VND, reached a high of 0.70 VND, a low of 0.70 VND, and closed the hour at 0.70 VND with a trading volume of 100 shares."
2025-07-25 13:00:00,0.6,0.6,0.6,0.6,66000,PXM,"At 2025-07-25 13:00:00, the stock PXM opened at 0.60 VND, reached a high of 0.60 VND, a low of 0.60 VND, and closed the hour at 0.60 VND with a trading volume of 66,000 shares."
2025-07-25 14:00:00,0.6,0.6,0.6,0.6,17800,PXM,"At 2025-07-25 14:00:00, the stock PXM opened at 0.60 VND, reached a high of 0.60 VND, a low of 0.60 VND, and closed the hour at 0.60 VND with a trading volume of 17,800 shares."
2025-08-01 13:00:00,0.5,0.6,0.5,0.6,17400,PXM,"At 2025-08-01 13:00:00, the stock PXM opened at 0.50 VND, reached a high of 0.60 VND, a low of 0.50 VND, and closed the hour at 0.60 VND with a trading volume of 17,400 shares."
2025-08-01 14:00:00,0.6,0.6,0.6,0.6,100,PXM,"At 2025-08-01 14:00:00, the stock PXM opened at 0.60 VND, reached a high of 0.60 VND, a low of 0.60 VND, and closed the hour at 0.60 VND with a trading volume of 100 shares."
2025-08-08 09:00:00,0.5,0.5,0.5,0.5,200,PXM,"At 2025-08-08 09:00:00, the stock PXM opened at 0.50 VND, reached a high of 0.50 VND, a low of 0.50 VND, and closed the hour at 0.50 VND with a trading volume of 200 shares."
2025-08-08 10:00:00,0.5,0.5,0.5,0.5,1500,PXM,"At 2025-08-08 10:00:00, the stock PXM opened at 0.50 VND, reached a high of 0.50 VND, a low of 0.50 VND, and closed the hour at 0.50 VND with a trading volume of 1,500 shares."
2025-08-08 13:00:00,0.5,0.6,0.5,0.6,179300,PXM,"At 2025-08-08 13:00:00, the stock PXM opened at 0.50 VND, reached a high of 0.60 VND, a low of 0.50 VND, and closed the hour at 0.60 VND with a trading volume of 179,300 shares."
2025-08-08 14:00:00,0.5,0.6,0.5,0.6,34500,PXM,"At 2025-08-08 14:00:00, the stock PXM opened at 0.50 VND, reached a high of 0.60 VND, a low of 0.50 VND, and closed the hour at 0.60 VND with a trading volume of 34,500 shares."
2025-08-15 09:00:00,0.5,0.6,0.5,0.6,8400,PXM,"At 2025-08-15 09:00:00, the stock PXM opened at 0.50 VND, reached a high of 0.60 VND, a low of 0.50 VND, and closed the hour at 0.60 VND with a trading volume of 8,400 shares."
2025-08-15 10:00:00,0.6,0.6,0.6,0.6,9700,PXM,"At 2025-08-15 10:00:00, the stock PXM opened at 0.60 VND, reached a high of 0.60 VND, a low of 0.60 VND, and closed the hour at 0.60 VND with a trading volume of 9,700 shares."
2025-08-15 11:00:00,0.6,0.6,0.6,0.6,1400,PXM,"At 2025-08-15 11:00:00, the stock PXM opened at 0.60 VND, reached a high of 0.60 VND, a low of 0.60 VND, and closed the hour at 0.60 VND with a trading volume of 1,400 shares."
2025-08-15 13:00:00,0.7,0.7,0.7,0.7,300,PXM,"At 2025-08-15 13:00:00, the stock PXM opened at 0.70 VND, reached a high of 0.70 VND, a low of 0.70 VND, and closed the hour at 0.70 VND with a trading volume of 300 shares."
2025-08-15 14:00:00,0.7,0.7,0.7,0.7,300,PXM,"At 2025-08-15 14:00:00, the stock PXM opened at 0.70 VND, reached a high of 0.70 VND, a low of 0.70 VND, and closed the hour at 0.70 VND with a trading volume of 300 shares."
2025-08-22 09:00:00,0.6,0.6,0.6,0.6,20500,PXM,"At 2025-08-22 09:00:00, the stock PXM opened at 0.60 VND, reached a high of 0.60 VND, a low of 0.60 VND, and closed the hour at 0.60 VND with a trading volume of 20,500 shares."
2025-08-22 10:00:00,0.5,0.5,0.5,0.5,700,PXM,"At 2025-08-22 10:00:00, the stock PXM opened at 0.50 VND, reached a high of 0.50 VND, a low of 0.50 VND, and closed the hour at 0.50 VND with a trading volume of 700 shares."
2025-08-22 13:00:00,0.6,0.6,0.6,0.6,6400,PXM,"At 2025-08-22 13:00:00, the stock PXM opened at 0.60 VND, reached a high of 0.60 VND, a low of 0.60 VND, and closed the hour at 0.60 VND with a trading volume of 6,400 shares."
2025-08-29 09:00:00,0.5,0.5,0.5,0.5,100,PXM,"At 2025-08-29 09:00:00, the stock PXM opened at 0.50 VND, reached a high of 0.50 VND, a low of 0.50 VND, and closed the hour at 0.50 VND with a trading volume of 100 shares."
2025-08-29 10:00:00,0.6,0.6,0.6,0.6,100,PXM,"At 2025-08-29 10:00:00, the stock PXM opened at 0.60 VND, reached a high of 0.60 VND, a low of 0.60 VND, and closed the hour at 0.60 VND with a trading volume of 100 shares."
2025-08-29 11:00:00,0.6,0.6,0.6,0.6,1700,PXM,"At 2025-08-29 11:00:00, the stock PXM opened at 0.60 VND, reached a high of 0.60 VND, a low of 0.60 VND, and closed the hour at 0.60 VND with a trading volume of 1,700 shares."
2025-08-29 14:00:00,0.7,0.7,0.7,0.7,10000,PXM,"At 2025-08-29 14:00:00, the stock PXM opened at 0.70 VND, reached a high of 0.70 VND, a low of 0.70 VND, and closed the hour at 0.70 VND with a trading volume of 10,000 shares."
2025-09-05 09:00:00,0.7,0.7,0.6,0.6,10900,PXM,"At 2025-09-05 09:00:00, the stock PXM opened at 0.70 VND, reached a high of 0.70 VND, a low of 0.60 VND, and closed the hour at 0.60 VND with a trading volume of 10,900 shares."
2025-09-05 10:00:00,0.6,0.6,0.6,0.6,3000,PXM,"At 2025-09-05 10:00:00, the stock PXM opened at 0.60 VND, reached a high of 0.60 VND, a low of 0.60 VND, and closed the hour at 0.60 VND with a trading volume of 3,000 shares."
2025-09-05 14:00:00,0.6,0.6,0.6,0.6,10500,PXM,"At 2025-09-05 14:00:00, the stock PXM opened at 0.60 VND, reached a high of 0.60 VND, a low of 0.60 VND, and closed the hour at 0.60 VND with a trading volume of 10,500 shares."
2025-09-12 09:00:00,0.6,0.6,0.6,0.6,1000,PXM,"At 2025-09-12 09:00:00, the stock PXM opened at 0.60 VND, reached a high of 0.60 VND, a low of 0.60 VND, and closed the hour at 0.60 VND with a trading volume of 1,000 shares."
2025-09-12 10:00:00,0.5,0.6,0.5,0.6,200,PXM,"At 2025-09-12 10:00:00, the stock PXM opened at 0.50 VND, reached a high of 0.60 VND, a low of 0.50 VND, and closed the hour at 0.60 VND with a trading volume of 200 shares."
2025-09-12 11:00:00,0.6,0.6,0.6,0.6,5100,PXM,"At 2025-09-12 11:00:00, the stock PXM opened at 0.60 VND, reached a high of 0.60 VND, a low of 0.60 VND, and closed the hour at 0.60 VND with a trading volume of 5,100 shares."
2025-09-12 13:00:00,0.6,0.6,0.6,0.6,200,PXM,"At 2025-09-12 13:00:00, the stock PXM opened at 0.60 VND, reached a high of 0.60 VND, a low of 0.60 VND, and closed the hour at 0.60 VND with a trading volume of 200 shares."
