time,open,high,low,close,volume,ticker,llm_text
2025-12-17 14:00:00,9.6,9.6,9.6,9.6,5500,BLI,"At 2025-12-17 14:00:00, the stock BLI opened at 9.60 VND, reached a high of 9.60 VND, a low of 9.60 VND, and closed the hour at 9.60 VND with a trading volume of 5,500 shares."
2025-12-22 09:00:00,9.1,9.1,8.2,8.3,62800,BLI,"At 2025-12-22 09:00:00, the stock BLI opened at 9.10 VND, reached a high of 9.10 VND, a low of 8.20 VND, and closed the hour at 8.30 VND with a trading volume of 62,800 shares."
2025-12-22 10:00:00,9.4,9.4,9.4,9.4,4500,BLI,"At 2025-12-22 10:00:00, the stock BLI opened at 9.40 VND, reached a high of 9.40 VND, a low of 9.40 VND, and closed the hour at 9.40 VND with a trading volume of 4,500 shares."
2025-12-22 13:00:00,9.2,9.2,9.2,9.2,500,BLI,"At 2025-12-22 13:00:00, the stock BLI opened at 9.20 VND, reached a high of 9.20 VND, a low of 9.20 VND, and closed the hour at 9.20 VND with a trading volume of 500 shares."
2025-12-23 09:00:00,9.6,9.6,9.6,9.6,500,BLI,"At 2025-12-23 09:00:00, the stock BLI opened at 9.60 VND, reached a high of 9.60 VND, a low of 9.60 VND, and closed the hour at 9.60 VND with a trading volume of 500 shares."
2025-12-23 13:00:00,9.3,9.3,9.3,9.3,100,BLI,"At 2025-12-23 13:00:00, the stock BLI opened at 9.30 VND, reached a high of 9.30 VND, a low of 9.30 VND, and closed the hour at 9.30 VND with a trading volume of 100 shares."
2025-12-23 14:00:00,9.1,9.4,9.1,9.4,900,BLI,"At 2025-12-23 14:00:00, the stock BLI opened at 9.10 VND, reached a high of 9.40 VND, a low of 9.10 VND, and closed the hour at 9.40 VND with a trading volume of 900 shares."
2025-12-24 09:00:00,8.4,8.4,8.3,8.3,5000,BLI,"At 2025-12-24 09:00:00, the stock BLI opened at 8.40 VND, reached a high of 8.40 VND, a low of 8.30 VND, and closed the hour at 8.30 VND with a trading volume of 5,000 shares."
2025-12-24 10:00:00,9.4,9.4,9.4,9.4,8900,BLI,"At 2025-12-24 10:00:00, the stock BLI opened at 9.40 VND, reached a high of 9.40 VND, a low of 9.40 VND, and closed the hour at 9.40 VND with a trading volume of 8,900 shares."
2025-12-25 13:00:00,8.9,9.0,8.8,8.8,3500,BLI,"At 2025-12-25 13:00:00, the stock BLI opened at 8.90 VND, reached a high of 9.00 VND, a low of 8.80 VND, and closed the hour at 8.80 VND with a trading volume of 3,500 shares."
2025-12-25 14:00:00,8.6,9.1,8.5,9.1,10900,BLI,"At 2025-12-25 14:00:00, the stock BLI opened at 8.60 VND, reached a high of 9.10 VND, a low of 8.50 VND, and closed the hour at 9.10 VND with a trading volume of 10,900 shares."
2025-12-26 09:00:00,9.2,9.2,9.2,9.2,1400,BLI,"At 2025-12-26 09:00:00, the stock BLI opened at 9.20 VND, reached a high of 9.20 VND, a low of 9.20 VND, and closed the hour at 9.20 VND with a trading volume of 1,400 shares."
2025-12-29 09:00:00,9.3,9.3,9.3,9.3,100,BLI,"At 2025-12-29 09:00:00, the stock BLI opened at 9.30 VND, reached a high of 9.30 VND, a low of 9.30 VND, and closed the hour at 9.30 VND with a trading volume of 100 shares."
2025-12-31 13:00:00,8.8,9.4,8.8,9.4,2700,BLI,"At 2025-12-31 13:00:00, the stock BLI opened at 8.80 VND, reached a high of 9.40 VND, a low of 8.80 VND, and closed the hour at 9.40 VND with a trading volume of 2,700 shares."
2026-01-05 13:00:00,8.8,8.8,8.5,8.5,2100,BLI,"At 2026-01-05 13:00:00, the stock BLI opened at 8.80 VND, reached a high of 8.80 VND, a low of 8.50 VND, and closed the hour at 8.50 VND with a trading volume of 2,100 shares."
2026-01-05 14:00:00,9.0,9.0,8.3,9.0,3200,BLI,"At 2026-01-05 14:00:00, the stock BLI opened at 9.00 VND, reached a high of 9.00 VND, a low of 8.30 VND, and closed the hour at 9.00 VND with a trading volume of 3,200 shares."
2026-01-06 09:00:00,9.3,9.3,9.3,9.3,400,BLI,"At 2026-01-06 09:00:00, the stock BLI opened at 9.30 VND, reached a high of 9.30 VND, a low of 9.30 VND, and closed the hour at 9.30 VND with a trading volume of 400 shares."
2026-01-06 14:00:00,9.3,9.3,9.3,9.3,100,BLI,"At 2026-01-06 14:00:00, the stock BLI opened at 9.30 VND, reached a high of 9.30 VND, a low of 9.30 VND, and closed the hour at 9.30 VND with a trading volume of 100 shares."
