time,open,high,low,close,volume,ticker,llm_text
2025-09-26 09:00:00,3.2,3.3,3.1,3.3,38900,SDA,"At 2025-09-26 09:00:00, the stock SDA opened at 3.20 VND, reached a high of 3.30 VND, a low of 3.10 VND, and closed the hour at 3.30 VND with a trading volume of 38,900 shares."
2025-09-26 10:00:00,3.2,3.2,3.1,3.2,147800,SDA,"At 2025-09-26 10:00:00, the stock SDA opened at 3.20 VND, reached a high of 3.20 VND, a low of 3.10 VND, and closed the hour at 3.20 VND with a trading volume of 147,800 shares."
2025-09-26 11:00:00,3.2,3.2,3.2,3.2,1100,SDA,"At 2025-09-26 11:00:00, the stock SDA opened at 3.20 VND, reached a high of 3.20 VND, a low of 3.20 VND, and closed the hour at 3.20 VND with a trading volume of 1,100 shares."
2025-09-26 13:00:00,3.1,3.2,3.1,3.1,20200,SDA,"At 2025-09-26 13:00:00, the stock SDA opened at 3.10 VND, reached a high of 3.20 VND, a low of 3.10 VND, and closed the hour at 3.10 VND with a trading volume of 20,200 shares."
2025-09-26 14:00:00,3.1,3.2,3.1,3.2,2100,SDA,"At 2025-09-26 14:00:00, the stock SDA opened at 3.10 VND, reached a high of 3.20 VND, a low of 3.10 VND, and closed the hour at 3.20 VND with a trading volume of 2,100 shares."
2025-10-03 09:00:00,3.1,3.1,3.0,3.0,21800,SDA,"At 2025-10-03 09:00:00, the stock SDA opened at 3.10 VND, reached a high of 3.10 VND, a low of 3.00 VND, and closed the hour at 3.00 VND with a trading volume of 21,800 shares."
2025-10-03 10:00:00,3.2,3.2,3.0,3.0,32900,SDA,"At 2025-10-03 10:00:00, the stock SDA opened at 3.20 VND, reached a high of 3.20 VND, a low of 3.00 VND, and closed the hour at 3.00 VND with a trading volume of 32,900 shares."
2025-10-03 11:00:00,3.1,3.1,3.1,3.1,69500,SDA,"At 2025-10-03 11:00:00, the stock SDA opened at 3.10 VND, reached a high of 3.10 VND, a low of 3.10 VND, and closed the hour at 3.10 VND with a trading volume of 69,500 shares."
2025-10-03 13:00:00,3.1,3.1,3.0,3.0,77300,SDA,"At 2025-10-03 13:00:00, the stock SDA opened at 3.10 VND, reached a high of 3.10 VND, a low of 3.00 VND, and closed the hour at 3.00 VND with a trading volume of 77,300 shares."
2025-10-03 14:00:00,3.0,3.0,2.9,3.0,216400,SDA,"At 2025-10-03 14:00:00, the stock SDA opened at 3.00 VND, reached a high of 3.00 VND, a low of 2.90 VND, and closed the hour at 3.00 VND with a trading volume of 216,400 shares."
