time,open,high,low,close,volume,ticker,llm_text
2024-05-23 14:00:00,10.4,10.5,10.3,10.5,20200,TC6,"At 2024-05-23 14:00:00, the stock TC6 opened at 10.40 VND, reached a high of 10.50 VND, a low of 10.30 VND, and closed the hour at 10.50 VND with a trading volume of 20,200 shares."
2024-05-24 09:00:00,10.5,10.5,10.3,10.3,69600,TC6,"At 2024-05-24 09:00:00, the stock TC6 opened at 10.50 VND, reached a high of 10.50 VND, a low of 10.30 VND, and closed the hour at 10.30 VND with a trading volume of 69,600 shares."
2024-05-24 10:00:00,10.4,10.5,10.4,10.4,23800,TC6,"At 2024-05-24 10:00:00, the stock TC6 opened at 10.40 VND, reached a high of 10.50 VND, a low of 10.40 VND, and closed the hour at 10.40 VND with a trading volume of 23,800 shares."
2024-05-24 11:00:00,10.4,10.4,10.3,10.3,95200,TC6,"At 2024-05-24 11:00:00, the stock TC6 opened at 10.40 VND, reached a high of 10.40 VND, a low of 10.30 VND, and closed the hour at 10.30 VND with a trading volume of 95,200 shares."
2024-05-24 13:00:00,10.3,10.3,10.2,10.3,188300,TC6,"At 2024-05-24 13:00:00, the stock TC6 opened at 10.30 VND, reached a high of 10.30 VND, a low of 10.20 VND, and closed the hour at 10.30 VND with a trading volume of 188,300 shares."
2024-05-24 14:00:00,10.3,10.4,10.1,10.3,148100,TC6,"At 2024-05-24 14:00:00, the stock TC6 opened at 10.30 VND, reached a high of 10.40 VND, a low of 10.10 VND, and closed the hour at 10.30 VND with a trading volume of 148,100 shares."
2024-05-27 09:00:00,10.3,10.3,10.2,10.3,28800,TC6,"At 2024-05-27 09:00:00, the stock TC6 opened at 10.30 VND, reached a high of 10.30 VND, a low of 10.20 VND, and closed the hour at 10.30 VND with a trading volume of 28,800 shares."
2024-05-27 10:00:00,10.3,10.4,10.3,10.3,45100,TC6,"At 2024-05-27 10:00:00, the stock TC6 opened at 10.30 VND, reached a high of 10.40 VND, a low of 10.30 VND, and closed the hour at 10.30 VND with a trading volume of 45,100 shares."
2024-05-27 11:00:00,10.3,10.3,10.3,10.3,6000,TC6,"At 2024-05-27 11:00:00, the stock TC6 opened at 10.30 VND, reached a high of 10.30 VND, a low of 10.30 VND, and closed the hour at 10.30 VND with a trading volume of 6,000 shares."
2024-05-27 13:00:00,10.3,10.3,10.2,10.3,13600,TC6,"At 2024-05-27 13:00:00, the stock TC6 opened at 10.30 VND, reached a high of 10.30 VND, a low of 10.20 VND, and closed the hour at 10.30 VND with a trading volume of 13,600 shares."
