model_name,bucket_family,signal_bucket,observations,coverage_ratio,avg_actual_return,median_actual_return,hit_rate,realized_profit_rate,positive_precision,recall_of_profitable_cases,lift_vs_base_rate
cart,combined_signal,moderate_positive,27,0.10384615384615385,-0.041048247304913736,-0.012448132780083,0.37037037037037035,0.2962962962962963,0.2962962962962963,0.06837606837606838,0.6584362139917695
cart,combined_signal,reject,95,0.36538461538461536,-0.013363070729923661,-0.0060975609756097,0.4421052631578947,0.43157894736842106,0.43157894736842106,0.3504273504273504,0.9590643274853801
cart,combined_signal,strong_or_moderate_positive,27,0.10384615384615385,-0.041048247304913736,-0.012448132780083,0.37037037037037035,0.2962962962962963,0.2962962962962963,0.06837606837606838,0.6584362139917695
cart,combined_signal,strong_positive,0,0.0,,,,,,0.0,
cart,combined_signal,weak_or_uncertain,138,0.5307692307692308,-0.02605054228747992,0.006482237927877,0.5507246376811594,0.4927536231884058,0.4927536231884058,0.5811965811965812,1.0950080515297906
cart,predicted_return_only,moderate_positive,44,0.16923076923076924,-0.020912837546585985,-0.01990783775409465,0.22727272727272727,0.1590909090909091,0.1590909090909091,0.05982905982905983,0.35353535353535354
cart,predicted_return_only,reject,185,0.7115384615384616,-0.027811346324292517,0.002159827213823,0.518918918918919,0.4810810810810811,0.4810810810810811,0.7606837606837606,1.0690690690690692
cart,predicted_return_only,strong_or_moderate_positive,75,0.28846153846153844,-0.01103560216338043,-0.0125,0.4266666666666667,0.37333333333333335,0.37333333333333335,0.23931623931623933,0.8296296296296296
cart,predicted_return_only,strong_positive,31,0.11923076923076924,0.0029836996708468124,0.0611303344867357,0.7096774193548387,0.6774193548387096,0.6774193548387096,0.1794871794871795,1.5053763440860213
cart,predicted_return_only,weak_or_uncertain,0,0.0,,,,,,0.0,
cart,profit_probability_only,moderate_positive,117,0.45,-0.0425975216058465,0.0041666666666666,0.5470085470085471,0.47863247863247865,0.47863247863247865,0.47863247863247865,1.063627730294397
cart,profit_probability_only,reject,143,0.55,-0.006915099331214047,-0.0074349442379182,0.44755244755244755,0.42657342657342656,0.42657342657342656,0.5213675213675214,0.9479409479409479
cart,profit_probability_only,strong_or_moderate_positive,117,0.45,-0.0425975216058465,0.0041666666666666,0.5470085470085471,0.47863247863247865,0.47863247863247865,0.47863247863247865,1.063627730294397
cart,profit_probability_only,strong_positive,0,0.0,,,,,,0.0,
cart,profit_probability_only,weak_or_uncertain,0,0.0,,,,,,0.0,
lightgbm,combined_signal,moderate_positive,2,0.007692307692307693,-0.14777859655795378,-0.14777859655795378,0.5,0.5,0.5,0.008547008547008548,1.1111111111111112
lightgbm,combined_signal,reject,199,0.7653846153846153,-0.022312442944988607,-0.0104166666666666,0.4472361809045226,0.4221105527638191,0.4221105527638191,0.717948717948718,0.9380234505862646
lightgbm,combined_signal,strong_or_moderate_positive,17,0.06538461538461539,-0.09939524949233718,-0.092809364548495,0.4117647058823529,0.4117647058823529,0.4117647058823529,0.05982905982905983,0.9150326797385621
lightgbm,combined_signal,strong_positive,15,0.057692307692307696,-0.09294413655025495,-0.092809364548495,0.4,0.4,0.4,0.05128205128205128,0.888888888888889
lightgbm,combined_signal,weak_or_uncertain,44,0.16923076923076924,0.0035710489812458487,0.02226713406782085,0.7272727272727273,0.5909090909090909,0.5909090909090909,0.2222222222222222,1.3131313131313131
lightgbm,predicted_return_only,moderate_positive,17,0.06538461538461539,0.03047104771235109,0.0334728033472804,0.8823529411764706,0.8235294117647058,0.8235294117647058,0.11965811965811966,1.8300653594771241
lightgbm,predicted_return_only,reject,208,0.8,-0.023706893456209292,-0.00732758042220815,0.44711538461538464,0.4182692307692308,0.4182692307692308,0.7435897435897436,0.9294871794871795
lightgbm,predicted_return_only,strong_or_moderate_positive,42,0.16153846153846155,-0.019682475467702115,0.0334030683403069,0.6904761904761905,0.6190476190476191,0.6190476190476191,0.2222222222222222,1.3756613756613756
lightgbm,predicted_return_only,strong_positive,25,0.09615384615384616,-0.0537868712301383,0.0274809160305342,0.56,0.48,0.48,0.10256410256410256,1.0666666666666667
lightgbm,predicted_return_only,weak_or_uncertain,10,0.038461538461538464,-0.021507142371262604,0.0030357142857142,0.6,0.4,0.4,0.03418803418803419,0.888888888888889
lightgbm,profit_probability_only,moderate_positive,4,0.015384615384615385,-0.0522797471117573,0.04192923366652175,0.75,0.75,0.75,0.02564102564102564,1.6666666666666665
lightgbm,profit_probability_only,reject,231,0.8884615384615384,-0.01542977535868067,0.0,0.49783549783549785,0.4588744588744589,0.4588744588744589,0.905982905982906,1.0197210197210198
lightgbm,profit_probability_only,strong_or_moderate_positive,25,0.09615384615384616,-0.09925783800030097,-0.0410347903657449,0.48,0.4,0.4,0.08547008547008547,0.888888888888889
lightgbm,profit_probability_only,strong_positive,21,0.08076923076923077,-0.108206045788595,-0.092809364548495,0.42857142857142855,0.3333333333333333,0.3333333333333333,0.05982905982905983,0.7407407407407407
lightgbm,profit_probability_only,weak_or_uncertain,4,0.015384615384615385,0.01823870640377775,-0.0006765899864682,0.25,0.25,0.25,0.008547008547008548,0.5555555555555556
xgboost,combined_signal,moderate_positive,9,0.03461538461538462,-0.08478459281697664,0.065015479876161,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.042735042735042736,1.2345679012345678
xgboost,combined_signal,reject,198,0.7615384615384615,-0.018367456740584733,-0.00228611224659735,0.4797979797979798,0.45454545454545453,0.45454545454545453,0.7692307692307693,1.01010101010101
xgboost,combined_signal,strong_or_moderate_positive,19,0.07307692307692308,-0.13711663757923842,-0.1879826254826254,0.3157894736842105,0.3157894736842105,0.3157894736842105,0.05128205128205128,0.7017543859649122
xgboost,combined_signal,strong_positive,10,0.038461538461538464,-0.18421547786527398,-0.23540545415545405,0.1,0.1,0.1,0.008547008547008548,0.22222222222222224
xgboost,combined_signal,weak_or_uncertain,43,0.16538461538461538,0.006260542241712995,0.0075329566854991,0.627906976744186,0.4883720930232558,0.4883720930232558,0.1794871794871795,1.0852713178294573
xgboost,predicted_return_only,moderate_positive,14,0.05384615384615385,-0.01712417671327885,-0.0072916666666666494,0.42857142857142855,0.35714285714285715,0.35714285714285715,0.042735042735042736,0.7936507936507936
xgboost,predicted_return_only,reject,212,0.8153846153846154,-0.01687927902305632,0.0,0.49528301886792453,0.46226415094339623,0.46226415094339623,0.8376068376068376,1.0272536687631026
xgboost,predicted_return_only,strong_or_moderate_positive,38,0.14615384615384616,-0.06177794928296072,-0.0104604341736694,0.4473684210526316,0.3684210526315789,0.3684210526315789,0.11965811965811966,0.8187134502923976
xgboost,predicted_return_only,strong_positive,24,0.09230769230769231,-0.08782598328194184,-0.03779737279585685,0.4583333333333333,0.375,0.375,0.07692307692307693,0.8333333333333333
xgboost,predicted_return_only,weak_or_uncertain,10,0.038461538461538464,-0.004680000660720031,0.0114194329183955,0.6,0.5,0.5,0.042735042735042736,1.1111111111111112
xgboost,profit_probability_only,moderate_positive,15,0.057692307692307696,-0.034643468884819555,0.0480769230769231,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.08547008547008547,1.4814814814814814
