step_size,ticker,horizon,model_name,observations,mae,rmse,mape,smape,correlation,directional_accuracy,precision,recall,f1,brier_score
2,ACB,long_3m,cart,122,0.14119170521994914,0.19554920738336884,281.5735563060468,139.05417639167777,-0.4196438267015594,0.680327868852459,0.6136363636363636,0.5510204081632653,0.5806451612903226,0.28352225950819676
2,ACB,long_3m,stacking_final,122,0.14984897720824844,0.17957430701157556,323.8022148298661,168.98619934823125,-0.49821049293356184,0.3114754098360656,0.16981132075471697,0.1836734693877551,0.17647058823529413,
2,ACB,long_6m,cart,90,0.20999822980369348,0.2352884283804607,143.72949087424985,178.2981337297792,-0.008270959815077522,0.2222222222222222,0.8,0.0547945205479452,0.10256410256410256,0.7455241730000001
2,ACB,long_6m,stacking_final,90,0.23580230323169293,0.25207457251127036,173.63778467222795,191.3562669605303,-0.5420740962264092,0.06666666666666667,0.2608695652173913,0.0821917808219178,0.125,
2,ACB,short_10d,cart,148,0.06986748798108942,0.08736108398117438,396.0010595125697,160.85806621866539,-0.17359810783522425,0.40540540540540543,0.40384615384615385,0.2692307692307692,0.3230769230769231,0.5135355476351351
2,ACB,short_10d,stacking_final,148,0.041496656303850896,0.05764587786583132,160.3122051020796,167.58807416855674,-0.07684258619706993,0.42567567567567566,0.46534653465346537,0.6025641025641025,0.5251396648044693,
2,ACB,short_20d,cart,143,0.07089403431781201,0.08996685709001115,320.7512288931281,164.31224683052045,-0.10439796813175967,0.45454545454545453,0.4482758620689655,0.3611111111111111,0.4,0.4287730959440559
2,ACB,short_20d,stacking_final,143,0.06475555456355782,0.07926308915427084,197.225132890098,180.93874116360954,-0.2531661357907762,0.23776223776223776,0.2823529411764706,0.3333333333333333,0.3057324840764331,
2,ACB,short_30d,cart,138,0.10595286599723673,0.14127796026601674,253.48987456749575,162.36802548835226,-0.09419781125083769,0.41304347826086957,0.38461538461538464,0.20833333333333334,0.2702702702702703,0.47482331086956514
2,ACB,short_30d,stacking_final,138,0.08466967700558196,0.10076492744845708,200.4670737897044,176.45520858441415,-0.2388321761509167,0.2318840579710145,0.2926829268292683,0.3333333333333333,0.3116883116883117,
2,ACB,short_5d,cart,151,0.05289666538366152,0.06539669975267955,496.3256707467604,171.11013227111258,-0.08700231565506383,0.5629139072847682,0.5873015873015873,0.4805194805194805,0.5285714285714286,0.30415963516556294
2,ACB,short_5d,stacking_final,151,0.027469336472848938,0.03925720947858338,161.1705320875818,171.30488789598255,-0.032287810133430725,0.45695364238410596,0.4742268041237113,0.5974025974025974,0.5287356321839081,
2,DGC,long_3m,cart,122,0.3960467964202193,0.44291915633260825,964.9184414558388,155.63922051164067,-0.24861346335554335,0.7295081967213115,0.25,0.06896551724137931,0.10810810810810811,0.2656656926229508
2,DGC,long_3m,stacking_final,122,0.30535203167853336,0.36656617795189833,300.4529408683847,178.60737443190004,-0.44201278027635565,0.20491803278688525,0.027777777777777776,0.06896551724137931,0.039603960396039604,
2,DGC,long_6m,cart,90,0.305759194712999,0.33808650863468126,842.8948839158226,118.29801908053976,0.3212703431737468,0.7666666666666667,0.0,0.0,0.0,0.23333333333333334
