time,open,high,low,close,volume,ticker,llm_text
2024-05-22 11:00:00,5.4,5.4,5.4,5.4,4000,TLI,"At 2024-05-22 11:00:00, the stock TLI opened at 5.40 VND, reached a high of 5.40 VND, a low of 5.40 VND, and closed the hour at 5.40 VND with a trading volume of 4,000 shares."
2024-05-22 13:00:00,5.4,5.4,5.2,5.2,1500,TLI,"At 2024-05-22 13:00:00, the stock TLI opened at 5.40 VND, reached a high of 5.40 VND, a low of 5.20 VND, and closed the hour at 5.20 VND with a trading volume of 1,500 shares."
2024-05-22 14:00:00,5.2,5.2,5.2,5.2,100,TLI,"At 2024-05-22 14:00:00, the stock TLI opened at 5.20 VND, reached a high of 5.20 VND, a low of 5.20 VND, and closed the hour at 5.20 VND with a trading volume of 100 shares."
2024-05-23 14:00:00,6.2,6.2,6.2,6.2,100,TLI,"At 2024-05-23 14:00:00, the stock TLI opened at 6.20 VND, reached a high of 6.20 VND, a low of 6.20 VND, and closed the hour at 6.20 VND with a trading volume of 100 shares."
2024-05-24 09:00:00,5.3,5.9,5.3,5.9,200,TLI,"At 2024-05-24 09:00:00, the stock TLI opened at 5.30 VND, reached a high of 5.90 VND, a low of 5.30 VND, and closed the hour at 5.90 VND with a trading volume of 200 shares."
2024-05-27 09:00:00,4.8,4.9,4.8,4.9,200,TLI,"At 2024-05-27 09:00:00, the stock TLI opened at 4.80 VND, reached a high of 4.90 VND, a low of 4.80 VND, and closed the hour at 4.90 VND with a trading volume of 200 shares."
2024-05-29 13:00:00,5.0,5.0,5.0,5.0,100,TLI,"At 2024-05-29 13:00:00, the stock TLI opened at 5.00 VND, reached a high of 5.00 VND, a low of 5.00 VND, and closed the hour at 5.00 VND with a trading volume of 100 shares."
2024-05-29 14:00:00,5.3,5.3,5.3,5.3,200,TLI,"At 2024-05-29 14:00:00, the stock TLI opened at 5.30 VND, reached a high of 5.30 VND, a low of 5.30 VND, and closed the hour at 5.30 VND with a trading volume of 200 shares."
2024-05-30 09:00:00,4.5,5.6,4.5,5.6,200,TLI,"At 2024-05-30 09:00:00, the stock TLI opened at 4.50 VND, reached a high of 5.60 VND, a low of 4.50 VND, and closed the hour at 5.60 VND with a trading volume of 200 shares."
2024-05-31 09:00:00,5.6,5.6,5.6,5.6,600,TLI,"At 2024-05-31 09:00:00, the stock TLI opened at 5.60 VND, reached a high of 5.60 VND, a low of 5.60 VND, and closed the hour at 5.60 VND with a trading volume of 600 shares."
2024-06-04 09:00:00,5.8,5.8,5.8,5.8,100,TLI,"At 2024-06-04 09:00:00, the stock TLI opened at 5.80 VND, reached a high of 5.80 VND, a low of 5.80 VND, and closed the hour at 5.80 VND with a trading volume of 100 shares."
2024-06-04 13:00:00,5.6,6.4,5.6,6.4,3100,TLI,"At 2024-06-04 13:00:00, the stock TLI opened at 5.60 VND, reached a high of 6.40 VND, a low of 5.60 VND, and closed the hour at 6.40 VND with a trading volume of 3,100 shares."
2024-06-04 14:00:00,6.2,6.2,6.2,6.2,100,TLI,"At 2024-06-04 14:00:00, the stock TLI opened at 6.20 VND, reached a high of 6.20 VND, a low of 6.20 VND, and closed the hour at 6.20 VND with a trading volume of 100 shares."
2024-06-05 09:00:00,6.7,6.7,6.7,6.7,100,TLI,"At 2024-06-05 09:00:00, the stock TLI opened at 6.70 VND, reached a high of 6.70 VND, a low of 6.70 VND, and closed the hour at 6.70 VND with a trading volume of 100 shares."
2024-06-05 10:00:00,6.7,6.7,6.7,6.7,100,TLI,"At 2024-06-05 10:00:00, the stock TLI opened at 6.70 VND, reached a high of 6.70 VND, a low of 6.70 VND, and closed the hour at 6.70 VND with a trading volume of 100 shares."
2024-06-05 14:00:00,6.6,6.6,6.6,6.6,100,TLI,"At 2024-06-05 14:00:00, the stock TLI opened at 6.60 VND, reached a high of 6.60 VND, a low of 6.60 VND, and closed the hour at 6.60 VND with a trading volume of 100 shares."
2024-06-06 09:00:00,7.7,7.7,7.7,7.7,100,TLI,"At 2024-06-06 09:00:00, the stock TLI opened at 7.70 VND, reached a high of 7.70 VND, a low of 7.70 VND, and closed the hour at 7.70 VND with a trading volume of 100 shares."
2024-06-06 11:00:00,7.6,7.6,7.6,7.6,100,TLI,"At 2024-06-06 11:00:00, the stock TLI opened at 7.60 VND, reached a high of 7.60 VND, a low of 7.60 VND, and closed the hour at 7.60 VND with a trading volume of 100 shares."
2024-06-07 09:00:00,8.6,8.6,8.6,8.6,100,TLI,"At 2024-06-07 09:00:00, the stock TLI opened at 8.60 VND, reached a high of 8.60 VND, a low of 8.60 VND, and closed the hour at 8.60 VND with a trading volume of 100 shares."
2024-06-07 10:00:00,7.7,8.5,7.7,8.5,200,TLI,"At 2024-06-07 10:00:00, the stock TLI opened at 7.70 VND, reached a high of 8.50 VND, a low of 7.70 VND, and closed the hour at 8.50 VND with a trading volume of 200 shares."
2024-06-10 09:00:00,8.9,8.9,7.1,7.1,500,TLI,"At 2024-06-10 09:00:00, the stock TLI opened at 8.90 VND, reached a high of 8.90 VND, a low of 7.10 VND, and closed the hour at 7.10 VND with a trading volume of 500 shares."
2024-06-10 13:00:00,7.1,7.1,7.1,7.1,400,TLI,"At 2024-06-10 13:00:00, the stock TLI opened at 7.10 VND, reached a high of 7.10 VND, a low of 7.10 VND, and closed the hour at 7.10 VND with a trading volume of 400 shares."
2024-06-11 09:00:00,8.3,8.3,6.3,6.3,3100,TLI,"At 2024-06-11 09:00:00, the stock TLI opened at 8.30 VND, reached a high of 8.30 VND, a low of 6.30 VND, and closed the hour at 6.30 VND with a trading volume of 3,100 shares."
2024-06-11 10:00:00,6.3,6.3,6.3,6.3,1000,TLI,"At 2024-06-11 10:00:00, the stock TLI opened at 6.30 VND, reached a high of 6.30 VND, a low of 6.30 VND, and closed the hour at 6.30 VND with a trading volume of 1,000 shares."
2024-06-11 11:00:00,6.3,6.3,6.3,6.3,300,TLI,"At 2024-06-11 11:00:00, the stock TLI opened at 6.30 VND, reached a high of 6.30 VND, a low of 6.30 VND, and closed the hour at 6.30 VND with a trading volume of 300 shares."
2024-06-11 13:00:00,6.3,6.3,6.3,6.3,300,TLI,"At 2024-06-11 13:00:00, the stock TLI opened at 6.30 VND, reached a high of 6.30 VND, a low of 6.30 VND, and closed the hour at 6.30 VND with a trading volume of 300 shares."
2024-06-11 14:00:00,6.3,6.3,6.3,6.3,200,TLI,"At 2024-06-11 14:00:00, the stock TLI opened at 6.30 VND, reached a high of 6.30 VND, a low of 6.30 VND, and closed the hour at 6.30 VND with a trading volume of 200 shares."
2024-06-12 09:00:00,6.1,6.1,6.1,6.1,900,TLI,"At 2024-06-12 09:00:00, the stock TLI opened at 6.10 VND, reached a high of 6.10 VND, a low of 6.10 VND, and closed the hour at 6.10 VND with a trading volume of 900 shares."
2024-06-12 10:00:00,6.1,6.1,6.1,6.1,1000,TLI,"At 2024-06-12 10:00:00, the stock TLI opened at 6.10 VND, reached a high of 6.10 VND, a low of 6.10 VND, and closed the hour at 6.10 VND with a trading volume of 1,000 shares."
