time,open,high,low,close,volume,ticker,llm_text
2023-09-11 13:00:00,30.0,30.9,30.0,30.9,1400,MAS,"At 2023-09-11 13:00:00, the stock MAS opened at 30.00 VND, reached a high of 30.90 VND, a low of 30.00 VND, and closed the hour at 30.90 VND with a trading volume of 1,400 shares."
2023-09-11 14:00:00,30.0,30.0,30.0,30.0,4500,MAS,"At 2023-09-11 14:00:00, the stock MAS opened at 30.00 VND, reached a high of 30.00 VND, a low of 30.00 VND, and closed the hour at 30.00 VND with a trading volume of 4,500 shares."
2023-09-12 14:00:00,30.0,30.0,30.0,30.0,400,MAS,"At 2023-09-12 14:00:00, the stock MAS opened at 30.00 VND, reached a high of 30.00 VND, a low of 30.00 VND, and closed the hour at 30.00 VND with a trading volume of 400 shares."
2023-09-14 11:00:00,29.5,29.5,29.5,29.5,2000,MAS,"At 2023-09-14 11:00:00, the stock MAS opened at 29.50 VND, reached a high of 29.50 VND, a low of 29.50 VND, and closed the hour at 29.50 VND with a trading volume of 2,000 shares."
2023-09-15 11:00:00,29.5,29.5,29.5,29.5,2200,MAS,"At 2023-09-15 11:00:00, the stock MAS opened at 29.50 VND, reached a high of 29.50 VND, a low of 29.50 VND, and closed the hour at 29.50 VND with a trading volume of 2,200 shares."
2023-09-15 14:00:00,31.9,31.9,31.9,31.9,100,MAS,"At 2023-09-15 14:00:00, the stock MAS opened at 31.90 VND, reached a high of 31.90 VND, a low of 31.90 VND, and closed the hour at 31.90 VND with a trading volume of 100 shares."
2023-09-18 10:00:00,30.0,30.0,30.0,30.0,500,MAS,"At 2023-09-18 10:00:00, the stock MAS opened at 30.00 VND, reached a high of 30.00 VND, a low of 30.00 VND, and closed the hour at 30.00 VND with a trading volume of 500 shares."
2023-09-20 09:00:00,29.5,29.5,29.5,29.5,2300,MAS,"At 2023-09-20 09:00:00, the stock MAS opened at 29.50 VND, reached a high of 29.50 VND, a low of 29.50 VND, and closed the hour at 29.50 VND with a trading volume of 2,300 shares."
2023-09-20 10:00:00,29.5,29.5,29.5,29.5,3000,MAS,"At 2023-09-20 10:00:00, the stock MAS opened at 29.50 VND, reached a high of 29.50 VND, a low of 29.50 VND, and closed the hour at 29.50 VND with a trading volume of 3,000 shares."
2023-09-20 13:00:00,29.5,29.5,29.5,29.5,1000,MAS,"At 2023-09-20 13:00:00, the stock MAS opened at 29.50 VND, reached a high of 29.50 VND, a low of 29.50 VND, and closed the hour at 29.50 VND with a trading volume of 1,000 shares."
