model_name,bucket_family,signal_bucket,observations,coverage_ratio,avg_actual_return,median_actual_return,hit_rate,realized_profit_rate,positive_precision,recall_of_profitable_cases,lift_vs_base_rate
cart,combined_signal,moderate_positive,10,0.06944444444444445,-0.011913743570925249,-0.00138464476699765,0.3,0.3,0.3,0.06666666666666667,0.96
cart,combined_signal,reject,40,0.2777777777777778,-0.003830208363448178,-0.0039555504375864,0.475,0.45,0.45,0.4,1.44
cart,combined_signal,strong_or_moderate_positive,35,0.24305555555555555,-0.006434910472668571,0.0,0.45714285714285713,0.34285714285714286,0.34285714285714286,0.26666666666666666,1.0971428571428572
cart,combined_signal,strong_positive,25,0.1736111111111111,-0.004243377233365899,0.0035731076633758,0.52,0.36,0.36,0.2,1.152
cart,combined_signal,weak_or_uncertain,69,0.4791666666666667,-0.006165410425034072,-0.0018289894833105,0.4057971014492754,0.21739130434782608,0.21739130434782608,0.3333333333333333,0.6956521739130435
cart,predicted_return_only,moderate_positive,22,0.1527777777777778,-0.012188206343573309,-0.00346797810033095,0.3181818181818182,0.18181818181818182,0.18181818181818182,0.08888888888888889,0.5818181818181818
cart,predicted_return_only,reject,65,0.4513888888888889,-0.006554184068693687,-0.0053839614621706,0.4307692307692308,0.38461538461538464,0.38461538461538464,0.5555555555555556,1.2307692307692308
cart,predicted_return_only,strong_or_moderate_positive,70,0.4861111111111111,-0.0050277079571596816,-0.00089887640449435,0.45714285714285713,0.2571428571428571,0.2571428571428571,0.4,0.8228571428571427
cart,predicted_return_only,strong_positive,48,0.3333333333333333,-0.0017458128633867705,0.00167564476891085,0.5208333333333334,0.2916666666666667,0.2916666666666667,0.3111111111111111,0.9333333333333333
cart,predicted_return_only,weak_or_uncertain,9,0.0625,-0.002875777660267845,-0.0018028275927507,0.3333333333333333,0.2222222222222222,0.2222222222222222,0.044444444444444446,0.711111111111111
cart,profit_probability_only,moderate_positive,0,0.0,,,,,,0.0,
cart,profit_probability_only,reject,78,0.5416666666666666,-0.003052543987300283,-0.00089887640449435,0.47435897435897434,0.3333333333333333,0.3333333333333333,0.5777777777777777,1.0666666666666667
cart,profit_probability_only,strong_or_moderate_positive,66,0.4583333333333333,-0.008571895293928121,-0.00308684867310765,0.3939393939393939,0.2878787878787879,0.2878787878787879,0.4222222222222222,0.9212121212121213
cart,profit_probability_only,strong_positive,66,0.4583333333333333,-0.008571895293928121,-0.00308684867310765,0.3939393939393939,0.2878787878787879,0.2878787878787879,0.4222222222222222,0.9212121212121213
cart,profit_probability_only,weak_or_uncertain,0,0.0,,,,,,0.0,
lightgbm,combined_signal,moderate_positive,25,0.1736111111111111,-0.007167604041487452,-0.00340440781222,0.36,0.24,0.24,0.13333333333333333,0.768
lightgbm,combined_signal,reject,21,0.14583333333333334,0.005926080803571271,0.007508212106992,0.6190476190476191,0.5238095238095238,0.5238095238095238,0.24444444444444444,1.6761904761904762
lightgbm,combined_signal,strong_or_moderate_positive,62,0.4305555555555556,-0.012295090399067957,-0.00839637267807515,0.3387096774193548,0.22580645161290322,0.22580645161290322,0.3111111111111111,0.7225806451612903
lightgbm,combined_signal,strong_positive,37,0.2569444444444444,-0.015759608208243972,-0.0146666666666666,0.32432432432432434,0.21621621621621623,0.21621621621621623,0.17777777777777778,0.6918918918918919
lightgbm,combined_signal,weak_or_uncertain,61,0.4236111111111111,-0.0027212395498600246,-0.0018028275927507,0.47540983606557374,0.32786885245901637,0.32786885245901637,0.4444444444444444,1.0491803278688523
lightgbm,predicted_return_only,moderate_positive,45,0.3125,-0.006504196115035277,-0.0074594120228169,0.4222222222222222,0.28888888888888886,0.28888888888888886,0.28888888888888886,0.9244444444444444
