model_name,ranking_method,score_column,top_k,ranking_group_mode,return_threshold,probability_threshold,groups_covered,observations,coverage_ratio,average_actual_return,median_actual_return,profit_rate,precision_at_top_k,recall_of_profitable_cases,lift_vs_base_rate
cart,combined_rank_based,rank_based_joint_score,1,date,,,65,65,1.0,0.0013079885804358092,0.0,0.4153846153846154,0.4153846153846154,0.25471698113207547,1.0188679245283019
cart,combined_rank_based,rank_based_joint_score,3,date,,,65,195,1.0,-0.0021765303684070933,-0.0018691588785046,0.39487179487179486,0.39487179487179486,0.7264150943396226,0.9685534591194969
cart,combined_rank_based,rank_based_joint_score,5,date,,,65,260,0.8,-0.0011497559933640758,0.0,0.4076923076923077,0.4076923076923077,1.0,1.0
cart,combined_weighted_linear,combined_score,1,date,,,65,65,1.0,0.0010182687736233385,0.0,0.4153846153846154,0.4153846153846154,0.25471698113207547,1.0188679245283019
cart,combined_weighted_linear,combined_score,3,date,,,65,195,1.0,-0.0055038262639602355,-0.0018691588785046,0.38461538461538464,0.38461538461538464,0.7075471698113207,0.9433962264150944
cart,combined_weighted_linear,combined_score,5,date,,,65,260,0.8,-0.0011497559933640762,0.0,0.4076923076923077,0.4076923076923077,1.0,1.0
cart,combined_weighted_linear_gated,combined_score,1,date,0.0,0.5,23,23,1.0,-0.012373304679566086,-0.003690036900369,0.2608695652173913,0.2608695652173913,0.8571428571428571,1.0434782608695652
cart,combined_weighted_linear_gated,combined_score,1,date,0.0,0.55,19,19,1.0,-0.012290876984566584,-0.003690036900369,0.21052631578947367,0.21052631578947367,0.8,0.968421052631579
cart,combined_weighted_linear_gated,combined_score,1,date,0.0,0.6,19,19,1.0,-0.012290876984566584,-0.003690036900369,0.21052631578947367,0.21052631578947367,0.8,0.968421052631579
cart,combined_weighted_linear_gated,combined_score,1,date,0.0,0.65,15,15,1.0,-0.02119873536730603,-0.0092105263157895,0.13333333333333333,0.13333333333333333,1.0,1.0666666666666667
cart,combined_weighted_linear_gated,combined_score,1,date,0.005,0.5,13,13,1.0,-0.02448998258115583,-0.0141592920353982,0.15384615384615385,0.15384615384615385,1.0,1.153846153846154
cart,combined_weighted_linear_gated,combined_score,1,date,0.005,0.55,12,12,1.0,-0.023643290937429964,-0.01168490917559385,0.08333333333333333,0.08333333333333333,1.0,1.0833333333333333
cart,combined_weighted_linear_gated,combined_score,1,date,0.005,0.6,12,12,1.0,-0.023643290937429964,-0.01168490917559385,0.08333333333333333,0.08333333333333333,1.0,1.0833333333333333
cart,combined_weighted_linear_gated,combined_score,1,date,0.005,0.65,12,12,1.0,-0.023643290937429964,-0.01168490917559385,0.08333333333333333,0.08333333333333333,1.0,1.0833333333333333
cart,combined_weighted_linear_gated,combined_score,1,date,0.01,0.5,7,7,1.0,0.010572331062627513,-0.003690036900369,0.2857142857142857,0.2857142857142857,1.0,1.0
cart,combined_weighted_linear_gated,combined_score,1,date,0.01,0.55,5,5,1.0,0.017778750778891277,-0.003690036900369,0.2,0.2,1.0,1.0
cart,combined_weighted_linear_gated,combined_score,1,date,0.01,0.6,5,5,1.0,0.017778750778891277,-0.003690036900369,0.2,0.2,1.0,1.0
cart,combined_weighted_linear_gated,combined_score,1,date,0.01,0.65,5,5,1.0,0.017778750778891277,-0.003690036900369,0.2,0.2,1.0,1.0
cart,combined_weighted_linear_gated,combined_score,1,date,0.02,0.5,7,7,1.0,0.010572331062627513,-0.003690036900369,0.2857142857142857,0.2857142857142857,1.0,1.0
cart,combined_weighted_linear_gated,combined_score,1,date,0.02,0.55,5,5,1.0,0.017778750778891277,-0.003690036900369,0.2,0.2,1.0,1.0
cart,combined_weighted_linear_gated,combined_score,1,date,0.02,0.6,5,5,1.0,0.017778750778891277,-0.003690036900369,0.2,0.2,1.0,1.0
cart,combined_weighted_linear_gated,combined_score,1,date,0.02,0.65,5,5,1.0,0.017778750778891277,-0.003690036900369,0.2,0.2,1.0,1.0
cart,combined_weighted_linear_gated,combined_score,3,date,0.0,0.5,23,28,0.4057971014492754,-0.01425063496458663,-0.0064502816080792506,0.25,0.25,1.0,1.0
cart,combined_weighted_linear_gated,combined_score,3,date,0.0,0.55,19,23,0.40350877192982454,-0.015987881736303177,-0.0092105263157895,0.21739130434782608,0.21739130434782608,1.0,1.0
cart,combined_weighted_linear_gated,combined_score,3,date,0.0,0.6,19,23,0.40350877192982454,-0.015987881736303177,-0.0092105263157895,0.21739130434782608,0.21739130434782608,1.0,1.0
cart,combined_weighted_linear_gated,combined_score,3,date,0.0,0.65,15,16,0.35555555555555557,-0.029221774851843227,-0.01168490917559385,0.125,0.125,1.0,1.0
cart,combined_weighted_linear_gated,combined_score,3,date,0.005,0.5,13,15,0.38461538461538464,-0.02987828632167498,-0.0141592920353982,0.13333333333333333,0.13333333333333333,1.0,1.0
cart,combined_weighted_linear_gated,combined_score,3,date,0.005,0.55,12,13,0.3611111111111111,-0.0333297583360816,-0.0141592920353982,0.07692307692307693,0.07692307692307693,1.0,1.0
cart,combined_weighted_linear_gated,combined_score,3,date,0.005,0.6,12,13,0.3611111111111111,-0.0333297583360816,-0.0141592920353982,0.07692307692307693,0.07692307692307693,1.0,1.0
cart,combined_weighted_linear_gated,combined_score,3,date,0.005,0.65,12,13,0.3611111111111111,-0.0333297583360816,-0.0141592920353982,0.07692307692307693,0.07692307692307693,1.0,1.0
cart,combined_weighted_linear_gated,combined_score,3,date,0.01,0.5,7,7,0.3333333333333333,0.010572331062627513,-0.003690036900369,0.2857142857142857,0.2857142857142857,1.0,1.0
cart,combined_weighted_linear_gated,combined_score,3,date,0.01,0.55,5,5,0.3333333333333333,0.017778750778891277,-0.003690036900369,0.2,0.2,1.0,1.0
cart,combined_weighted_linear_gated,combined_score,3,date,0.01,0.6,5,5,0.3333333333333333,0.017778750778891277,-0.003690036900369,0.2,0.2,1.0,1.0
cart,combined_weighted_linear_gated,combined_score,3,date,0.01,0.65,5,5,0.3333333333333333,0.017778750778891277,-0.003690036900369,0.2,0.2,1.0,1.0
cart,combined_weighted_linear_gated,combined_score,3,date,0.02,0.5,7,7,0.3333333333333333,0.010572331062627513,-0.003690036900369,0.2857142857142857,0.2857142857142857,1.0,1.0
cart,combined_weighted_linear_gated,combined_score,3,date,0.02,0.55,5,5,0.3333333333333333,0.017778750778891277,-0.003690036900369,0.2,0.2,1.0,1.0
cart,combined_weighted_linear_gated,combined_score,3,date,0.02,0.6,5,5,0.3333333333333333,0.017778750778891277,-0.003690036900369,0.2,0.2,1.0,1.0
cart,combined_weighted_linear_gated,combined_score,3,date,0.02,0.65,5,5,0.3333333333333333,0.017778750778891277,-0.003690036900369,0.2,0.2,1.0,1.0
cart,combined_weighted_linear_gated,combined_score,5,date,0.0,0.5,23,28,0.24347826086956523,-0.01425063496458663,-0.0064502816080792506,0.25,0.25,1.0,1.0
cart,combined_weighted_linear_gated,combined_score,5,date,0.0,0.55,19,23,0.24210526315789474,-0.015987881736303177,-0.0092105263157895,0.21739130434782608,0.21739130434782608,1.0,1.0
cart,combined_weighted_linear_gated,combined_score,5,date,0.0,0.6,19,23,0.24210526315789474,-0.015987881736303177,-0.0092105263157895,0.21739130434782608,0.21739130434782608,1.0,1.0
cart,combined_weighted_linear_gated,combined_score,5,date,0.0,0.65,15,16,0.21333333333333335,-0.029221774851843227,-0.01168490917559385,0.125,0.125,1.0,1.0
cart,combined_weighted_linear_gated,combined_score,5,date,0.005,0.5,13,15,0.23076923076923078,-0.02987828632167498,-0.0141592920353982,0.13333333333333333,0.13333333333333333,1.0,1.0
cart,combined_weighted_linear_gated,combined_score,5,date,0.005,0.55,12,13,0.21666666666666667,-0.0333297583360816,-0.0141592920353982,0.07692307692307693,0.07692307692307693,1.0,1.0
cart,combined_weighted_linear_gated,combined_score,5,date,0.005,0.6,12,13,0.21666666666666667,-0.0333297583360816,-0.0141592920353982,0.07692307692307693,0.07692307692307693,1.0,1.0
cart,combined_weighted_linear_gated,combined_score,5,date,0.005,0.65,12,13,0.21666666666666667,-0.0333297583360816,-0.0141592920353982,0.07692307692307693,0.07692307692307693,1.0,1.0
cart,combined_weighted_linear_gated,combined_score,5,date,0.01,0.5,7,7,0.2,0.010572331062627513,-0.003690036900369,0.2857142857142857,0.2857142857142857,1.0,1.0
cart,combined_weighted_linear_gated,combined_score,5,date,0.01,0.55,5,5,0.2,0.017778750778891277,-0.003690036900369,0.2,0.2,1.0,1.0
cart,combined_weighted_linear_gated,combined_score,5,date,0.01,0.6,5,5,0.2,0.017778750778891277,-0.003690036900369,0.2,0.2,1.0,1.0
cart,combined_weighted_linear_gated,combined_score,5,date,0.01,0.65,5,5,0.2,0.017778750778891277,-0.003690036900369,0.2,0.2,1.0,1.0
cart,combined_weighted_linear_gated,combined_score,5,date,0.02,0.5,7,7,0.2,0.010572331062627513,-0.003690036900369,0.2857142857142857,0.2857142857142857,1.0,1.0
cart,combined_weighted_linear_gated,combined_score,5,date,0.02,0.55,5,5,0.2,0.017778750778891277,-0.003690036900369,0.2,0.2,1.0,1.0
cart,combined_weighted_linear_gated,combined_score,5,date,0.02,0.6,5,5,0.2,0.017778750778891277,-0.003690036900369,0.2,0.2,1.0,1.0
cart,combined_weighted_linear_gated,combined_score,5,date,0.02,0.65,5,5,0.2,0.017778750778891277,-0.003690036900369,0.2,0.2,1.0,1.0
cart,predicted_profit_probability,predicted_profit_probability,1,date,,,65,65,1.0,-0.007063465523522156,-0.0023068050749711,0.36923076923076925,0.36923076923076925,0.22641509433962265,0.9056603773584906
cart,predicted_profit_probability,predicted_profit_probability,3,date,,,65,195,1.0,-0.002136659502057708,-0.0018691588785046,0.3641025641025641,0.3641025641025641,0.6698113207547169,0.8930817610062893
cart,predicted_profit_probability,predicted_profit_probability,5,date,,,65,260,0.8,-0.0011497559933640767,0.0,0.4076923076923077,0.4076923076923077,1.0,1.0
cart,predicted_return,predicted_return,1,date,,,65,65,1.0,-0.000257860732629421,0.0021551724137931,0.46153846153846156,0.46153846153846156,0.2830188679245283,1.1320754716981132
cart,predicted_return,predicted_return,3,date,,,65,195,1.0,-0.0016428906931043106,0.0,0.41025641025641024,0.41025641025641024,0.7547169811320755,1.0062893081761006
cart,predicted_return,predicted_return,5,date,,,65,260,0.8,-0.0011497559933640767,0.0,0.4076923076923077,0.4076923076923077,1.0,1.0
lightgbm,combined_rank_based,rank_based_joint_score,1,date,,,65,65,1.0,0.0007946858651698155,0.0018691588785046,0.35384615384615387,0.35384615384615387,0.2169811320754717,0.8679245283018868
lightgbm,combined_rank_based,rank_based_joint_score,3,date,,,65,195,1.0,-0.0010750851791811577,0.0014577259475219,0.4,0.4,0.7358490566037735,0.9811320754716982
lightgbm,combined_rank_based,rank_based_joint_score,5,date,,,65,260,0.8,-0.0011497559933640754,0.0,0.4076923076923077,0.4076923076923077,1.0,1.0
lightgbm,combined_weighted_linear,combined_score,1,date,,,65,65,1.0,0.002170038227321416,0.0014577259475219,0.36923076923076925,0.36923076923076925,0.22641509433962265,0.9056603773584906
lightgbm,combined_weighted_linear,combined_score,3,date,,,65,195,1.0,-0.0009870747565479776,0.001088139281828,0.4,0.4,0.7358490566037735,0.9811320754716982
lightgbm,combined_weighted_linear,combined_score,5,date,,,65,260,0.8,-0.0011497559933640758,0.0,0.4076923076923077,0.4076923076923077,1.0,1.0
lightgbm,combined_weighted_linear_gated,combined_score,1,date,0.0,0.5,24,24,1.0,0.002869738169584473,0.00279524807826695,0.2916666666666667,0.2916666666666667,0.7777777777777778,0.9398148148148149
lightgbm,combined_weighted_linear_gated,combined_score,1,date,0.0,0.55,22,22,1.0,-0.004816483994783818,0.00279524807826695,0.2727272727272727,0.2727272727272727,0.75,0.8522727272727272
lightgbm,combined_weighted_linear_gated,combined_score,1,date,0.0,0.6,20,20,1.0,-0.0031683608545527786,0.00279524807826695,0.3,0.3,0.8571428571428571,0.9
lightgbm,combined_weighted_linear_gated,combined_score,1,date,0.0,0.65,18,18,1.0,-0.006348028594235802,-0.00143755615453725,0.2222222222222222,0.2222222222222222,0.8,0.8444444444444444
lightgbm,combined_weighted_linear_gated,combined_score,1,date,0.005,0.5,22,22,1.0,0.002146548989427032,-0.0005291005291005,0.3181818181818182,0.3181818181818182,0.7777777777777778,0.9545454545454546
lightgbm,combined_weighted_linear_gated,combined_score,1,date,0.005,0.55,20,20,1.0,-0.006380614309393832,-0.0005291005291005,0.3,0.3,0.75,0.8625
lightgbm,combined_weighted_linear_gated,combined_score,1,date,0.005,0.6,19,19,1.0,-0.0034344215549413563,0.0037037037037037,0.3157894736842105,0.3157894736842105,0.8571428571428571,0.9022556390977444
lightgbm,combined_weighted_linear_gated,combined_score,1,date,0.005,0.65,17,17,1.0,-0.006832429832298509,-0.0047619047619047,0.23529411764705882,0.23529411764705882,0.8,0.8470588235294118
lightgbm,combined_weighted_linear_gated,combined_score,1,date,0.01,0.5,20,20,1.0,0.00807872622411119,-0.0005291005291005,0.35,0.35,0.875,1.05
lightgbm,combined_weighted_linear_gated,combined_score,1,date,0.01,0.55,18,18,1.0,-0.0007367688596137512,-0.0005291005291005,0.3333333333333333,0.3333333333333333,0.8571428571428571,0.9523809523809524
lightgbm,combined_weighted_linear_gated,combined_score,1,date,0.01,0.6,17,17,1.0,0.0028880257159378466,0.0037037037037037,0.35294117647058826,0.35294117647058826,1.0,1.0
lightgbm,combined_weighted_linear_gated,combined_score,1,date,0.01,0.65,15,15,1.0,-0.00012005736228303856,-0.0047619047619047,0.26666666666666666,0.26666666666666666,1.0,1.0
lightgbm,combined_weighted_linear_gated,combined_score,1,date,0.02,0.5,15,15,1.0,0.001276551750434487,-0.0047619047619047,0.26666666666666666,0.26666666666666666,0.8,0.9066666666666666
lightgbm,combined_weighted_linear_gated,combined_score,1,date,0.02,0.55,12,12,1.0,0.003041617691770491,-0.0005291005291005,0.25,0.25,0.75,0.8125
lightgbm,combined_weighted_linear_gated,combined_score,1,date,0.02,0.6,12,12,1.0,0.003041617691770491,-0.0005291005291005,0.25,0.25,1.0,1.0
lightgbm,combined_weighted_linear_gated,combined_score,1,date,0.02,0.65,11,11,1.0,-0.00010594282965902548,-0.0047619047619047,0.18181818181818182,0.18181818181818182,1.0,1.0
lightgbm,combined_weighted_linear_gated,combined_score,3,date,0.0,0.5,24,29,0.4027777777777778,0.004179887196622142,0.0037037037037037,0.3103448275862069,0.3103448275862069,1.0,1.0
lightgbm,combined_weighted_linear_gated,combined_score,3,date,0.0,0.55,22,25,0.3787878787878788,0.004915263609478679,0.0037037037037037,0.32,0.32,1.0,1.0
lightgbm,combined_weighted_linear_gated,combined_score,3,date,0.0,0.6,20,21,0.35,0.0036223525060597333,0.0037037037037037,0.3333333333333333,0.3333333333333333,1.0,1.0
lightgbm,combined_weighted_linear_gated,combined_score,3,date,0.0,0.65,18,19,0.35185185185185186,0.0013248476327402832,0.0018867924528302,0.2631578947368421,0.2631578947368421,1.0,1.0
lightgbm,combined_weighted_linear_gated,combined_score,3,date,0.005,0.5,22,27,0.4090909090909091,0.003687670014792946,0.0037037037037037,0.3333333333333333,0.3333333333333333,1.0,1.0
lightgbm,combined_weighted_linear_gated,combined_score,3,date,0.005,0.55,20,23,0.38333333333333336,0.004401389214536274,0.0037037037037037,0.34782608695652173,0.34782608695652173,1.0,1.0
lightgbm,combined_weighted_linear_gated,combined_score,3,date,0.005,0.6,19,20,0.3508771929824561,0.00370913050872121,0.00424038688369905,0.35,0.35,1.0,1.0
lightgbm,combined_weighted_linear_gated,combined_score,3,date,0.005,0.65,17,18,0.35294117647058826,0.0012936284760686212,-0.0005291005291005,0.2777777777777778,0.2777777777777778,1.0,1.0
lightgbm,combined_weighted_linear_gated,combined_score,3,date,0.01,0.5,20,24,0.4,0.003103371558163695,-0.0005291005291005,0.3333333333333333,0.3333333333333333,1.0,1.0
lightgbm,combined_weighted_linear_gated,combined_score,3,date,0.01,0.55,18,20,0.37037037037037035,0.0038072889465426752,-0.0005291005291005,0.35,0.35,1.0,1.0
lightgbm,combined_weighted_linear_gated,combined_score,3,date,0.01,0.6,17,17,0.3333333333333333,0.0028880257159378466,0.0037037037037037,0.35294117647058826,0.35294117647058826,1.0,1.0
lightgbm,combined_weighted_linear_gated,combined_score,3,date,0.01,0.65,15,15,0.3333333333333333,-0.00012005736228303856,-0.0047619047619047,0.26666666666666666,0.26666666666666666,1.0,1.0
lightgbm,combined_weighted_linear_gated,combined_score,3,date,0.02,0.5,15,17,0.37777777777777777,0.007855049968683516,0.0037037037037037,0.29411764705882354,0.29411764705882354,1.0,1.0
lightgbm,combined_weighted_linear_gated,combined_score,3,date,0.02,0.55,12,13,0.3611111111111111,0.010400054692503434,0.0037037037037037,0.3076923076923077,0.3076923076923077,1.0,1.0
lightgbm,combined_weighted_linear_gated,combined_score,3,date,0.02,0.6,12,12,0.3333333333333333,0.003041617691770491,-0.0005291005291005,0.25,0.25,1.0,1.0
lightgbm,combined_weighted_linear_gated,combined_score,3,date,0.02,0.65,11,11,0.3333333333333333,-0.00010594282965902548,-0.0047619047619047,0.18181818181818182,0.18181818181818182,1.0,1.0
lightgbm,combined_weighted_linear_gated,combined_score,5,date,0.0,0.5,24,29,0.24166666666666667,0.004179887196622142,0.0037037037037037,0.3103448275862069,0.3103448275862069,1.0,1.0
lightgbm,combined_weighted_linear_gated,combined_score,5,date,0.0,0.55,22,25,0.22727272727272727,0.004915263609478679,0.0037037037037037,0.32,0.32,1.0,1.0
lightgbm,combined_weighted_linear_gated,combined_score,5,date,0.0,0.6,20,21,0.21,0.0036223525060597333,0.0037037037037037,0.3333333333333333,0.3333333333333333,1.0,1.0
lightgbm,combined_weighted_linear_gated,combined_score,5,date,0.0,0.65,18,19,0.2111111111111111,0.0013248476327402832,0.0018867924528302,0.2631578947368421,0.2631578947368421,1.0,1.0
lightgbm,combined_weighted_linear_gated,combined_score,5,date,0.005,0.5,22,27,0.24545454545454545,0.003687670014792946,0.0037037037037037,0.3333333333333333,0.3333333333333333,1.0,1.0
lightgbm,combined_weighted_linear_gated,combined_score,5,date,0.005,0.55,20,23,0.23,0.004401389214536274,0.0037037037037037,0.34782608695652173,0.34782608695652173,1.0,1.0
lightgbm,combined_weighted_linear_gated,combined_score,5,date,0.005,0.6,19,20,0.21052631578947367,0.00370913050872121,0.00424038688369905,0.35,0.35,1.0,1.0
lightgbm,combined_weighted_linear_gated,combined_score,5,date,0.005,0.65,17,18,0.21176470588235294,0.0012936284760686212,-0.0005291005291005,0.2777777777777778,0.2777777777777778,1.0,1.0
lightgbm,combined_weighted_linear_gated,combined_score,5,date,0.01,0.5,20,24,0.24,0.003103371558163695,-0.0005291005291005,0.3333333333333333,0.3333333333333333,1.0,1.0
lightgbm,combined_weighted_linear_gated,combined_score,5,date,0.01,0.55,18,20,0.2222222222222222,0.0038072889465426752,-0.0005291005291005,0.35,0.35,1.0,1.0
lightgbm,combined_weighted_linear_gated,combined_score,5,date,0.01,0.6,17,17,0.2,0.0028880257159378466,0.0037037037037037,0.35294117647058826,0.35294117647058826,1.0,1.0
lightgbm,combined_weighted_linear_gated,combined_score,5,date,0.01,0.65,15,15,0.2,-0.00012005736228303856,-0.0047619047619047,0.26666666666666666,0.26666666666666666,1.0,1.0
lightgbm,combined_weighted_linear_gated,combined_score,5,date,0.02,0.5,15,17,0.22666666666666666,0.007855049968683516,0.0037037037037037,0.29411764705882354,0.29411764705882354,1.0,1.0
lightgbm,combined_weighted_linear_gated,combined_score,5,date,0.02,0.55,12,13,0.21666666666666667,0.010400054692503434,0.0037037037037037,0.3076923076923077,0.3076923076923077,1.0,1.0
lightgbm,combined_weighted_linear_gated,combined_score,5,date,0.02,0.6,12,12,0.2,0.003041617691770491,-0.0005291005291005,0.25,0.25,1.0,1.0
lightgbm,combined_weighted_linear_gated,combined_score,5,date,0.02,0.65,11,11,0.2,-0.00010594282965902548,-0.0047619047619047,0.18181818181818182,0.18181818181818182,1.0,1.0
lightgbm,predicted_profit_probability,predicted_profit_probability,1,date,,,65,65,1.0,0.00048006787620385945,0.0018867924528302,0.36923076923076925,0.36923076923076925,0.22641509433962265,0.9056603773584906
lightgbm,predicted_profit_probability,predicted_profit_probability,3,date,,,65,195,1.0,-0.0015813382286580886,0.001088139281828,0.40512820512820513,0.40512820512820513,0.7452830188679245,0.9937106918238994
lightgbm,predicted_profit_probability,predicted_profit_probability,5,date,,,65,260,0.8,-0.0011497559933640762,0.0,0.4076923076923077,0.4076923076923077,1.0,1.0
lightgbm,predicted_return,predicted_return,1,date,,,65,65,1.0,0.0009478858315402185,-0.0018691588785046,0.3230769230769231,0.3230769230769231,0.19811320754716982,0.7924528301886793
lightgbm,predicted_return,predicted_return,3,date,,,65,195,1.0,-0.0008242105321363992,0.0,0.39487179487179486,0.39487179487179486,0.7264150943396226,0.9685534591194969
lightgbm,predicted_return,predicted_return,5,date,,,65,260,0.8,-0.0011497559933640758,0.0,0.4076923076923077,0.4076923076923077,1.0,1.0
xgboost,combined_rank_based,rank_based_joint_score,1,date,,,65,65,1.0,-0.0013392311181497029,0.0014577259475219,0.3230769230769231,0.3230769230769231,0.19811320754716982,0.7924528301886793
xgboost,combined_rank_based,rank_based_joint_score,3,date,,,65,195,1.0,-0.0003378534539591275,0.001088139281828,0.40512820512820513,0.40512820512820513,0.7452830188679245,0.9937106918238994
xgboost,combined_rank_based,rank_based_joint_score,5,date,,,65,260,0.8,-0.0011497559933640758,0.0,0.4076923076923077,0.4076923076923077,1.0,1.0
xgboost,combined_weighted_linear,combined_score,1,date,,,65,65,1.0,0.004114460185334029,0.0027173913043478,0.38461538461538464,0.38461538461538464,0.2358490566037736,0.9433962264150944
xgboost,combined_weighted_linear,combined_score,3,date,,,65,195,1.0,0.0006676739962807923,0.001410437235543,0.40512820512820513,0.40512820512820513,0.7452830188679245,0.9937106918238994
xgboost,combined_weighted_linear,combined_score,5,date,,,65,260,0.8,-0.0011497559933640758,0.0,0.4076923076923077,0.4076923076923077,1.0,1.0
xgboost,combined_weighted_linear_gated,combined_score,1,date,0.0,0.5,26,26,1.0,0.008049328311262633,6.833401667349914e-06,0.34615384615384615,0.34615384615384615,1.0,1.0769230769230769
xgboost,combined_weighted_linear_gated,combined_score,1,date,0.0,0.55,19,19,1.0,0.013826724571705126,0.0304182509505703,0.47368421052631576,0.47368421052631576,1.0,1.0526315789473684
xgboost,combined_weighted_linear_gated,combined_score,1,date,0.0,0.6,15,15,1.0,0.005442361422300533,0.0047770700636944,0.4666666666666667,0.4666666666666667,1.0,1.0666666666666667
xgboost,combined_weighted_linear_gated,combined_score,1,date,0.0,0.65,12,12,1.0,0.007505530692197763,0.01759766050713235,0.5,0.5,1.0,1.0
xgboost,combined_weighted_linear_gated,combined_score,1,date,0.005,0.5,18,18,1.0,0.01265062377873226,0.00424038688369905,0.3888888888888889,0.3888888888888889,1.0,1.0555555555555556
xgboost,combined_weighted_linear_gated,combined_score,1,date,0.005,0.55,13,13,1.0,0.018264715520957577,0.0304182509505703,0.5384615384615384,0.5384615384615384,1.0,1.0769230769230769
xgboost,combined_weighted_linear_gated,combined_score,1,date,0.005,0.6,11,11,1.0,0.009112257632417327,0.0047770700636944,0.45454545454545453,0.45454545454545453,1.0,1.0909090909090908
xgboost,combined_weighted_linear_gated,combined_score,1,date,0.005,0.65,8,8,1.0,0.013583222616056972,0.01759766050713235,0.5,0.5,1.0,1.0
xgboost,combined_weighted_linear_gated,combined_score,1,date,0.01,0.5,14,14,1.0,0.016305716709954156,0.0053603032339274,0.42857142857142855,0.42857142857142855,1.0,1.0
xgboost,combined_weighted_linear_gated,combined_score,1,date,0.01,0.55,12,12,1.0,0.019234714987136557,0.01818089367736535,0.5,0.5,1.0,1.0
xgboost,combined_weighted_linear_gated,combined_score,1,date,0.01,0.6,10,10,1.0,0.009361011202978078,0.0053603032339274,0.4,0.4,1.0,1.0
xgboost,combined_weighted_linear_gated,combined_score,1,date,0.01,0.65,7,7,1.0,0.01014299964299437,0.0047770700636944,0.42857142857142855,0.42857142857142855,1.0,1.0
xgboost,combined_weighted_linear_gated,combined_score,1,date,0.02,0.5,11,11,1.0,0.007739093610849082,0.0037037037037037,0.36363636363636365,0.36363636363636365,1.0,1.0
xgboost,combined_weighted_linear_gated,combined_score,1,date,0.02,0.55,9,9,1.0,0.009740730625068932,0.0047770700636944,0.4444444444444444,0.4444444444444444,1.0,1.0
xgboost,combined_weighted_linear_gated,combined_score,1,date,0.02,0.6,9,9,1.0,0.009740730625068932,0.0047770700636944,0.4444444444444444,0.4444444444444444,1.0,1.0
xgboost,combined_weighted_linear_gated,combined_score,1,date,0.02,0.65,7,7,1.0,0.01014299964299437,0.0047770700636944,0.42857142857142855,0.42857142857142855,1.0,1.0
xgboost,combined_weighted_linear_gated,combined_score,3,date,0.0,0.5,26,28,0.358974358974359,0.0072920124550029655,6.833401667349914e-06,0.32142857142857145,0.32142857142857145,1.0,1.0
xgboost,combined_weighted_linear_gated,combined_score,3,date,0.0,0.55,19,20,0.3508771929824561,0.01343256516332789,0.01818089367736535,0.45,0.45,1.0,1.0
xgboost,combined_weighted_linear_gated,combined_score,3,date,0.0,0.6,15,16,0.35555555555555557,0.005473684858666775,0.0053603032339274,0.4375,0.4375,1.0,1.0
xgboost,combined_weighted_linear_gated,combined_score,3,date,0.0,0.65,12,12,0.3333333333333333,0.007505530692197763,0.01759766050713235,0.5,0.5,1.0,1.0
