model_name,ranking_method,score_column,top_k,ranking_group_mode,return_threshold,probability_threshold,groups_covered,observations,coverage_ratio,average_actual_return,median_actual_return,profit_rate,precision_at_top_k,recall_of_profitable_cases,lift_vs_base_rate
cart,combined_rank_based,rank_based_joint_score,1,date,,,37,37,1.0,-0.012112021544232372,-0.0133810780248775,0.35135135135135137,0.35135135135135137,0.17333333333333334,0.6933333333333334
cart,combined_rank_based,rank_based_joint_score,3,date,,,37,111,1.0,0.0006862514173901565,-0.0032529659395329,0.46846846846846846,0.46846846846846846,0.6933333333333334,0.9244444444444443
cart,combined_rank_based,rank_based_joint_score,5,date,,,37,148,0.8,0.004237049307509991,0.00839215850075875,0.5067567567567568,0.5067567567567568,1.0,1.0
cart,combined_weighted_linear,combined_score,1,date,,,37,37,1.0,-0.012112021544232372,-0.0133810780248775,0.35135135135135137,0.35135135135135137,0.17333333333333334,0.6933333333333334
cart,combined_weighted_linear,combined_score,3,date,,,37,111,1.0,0.0011380349096664383,-0.0024576062914719,0.46846846846846846,0.46846846846846846,0.6933333333333334,0.9244444444444443
cart,combined_weighted_linear,combined_score,5,date,,,37,148,0.8,0.004237049307509988,0.00839215850075875,0.5067567567567568,0.5067567567567568,1.0,1.0
cart,combined_weighted_linear_gated,combined_score,1,date,0.0,0.5,34,34,1.0,-0.01294622808464579,-0.01620557891421895,0.35294117647058826,0.35294117647058826,0.4,0.7176470588235295
cart,combined_weighted_linear_gated,combined_score,1,date,0.0,0.55,34,34,1.0,-0.01294622808464579,-0.01620557891421895,0.35294117647058826,0.35294117647058826,0.4,0.7176470588235295
cart,combined_weighted_linear_gated,combined_score,1,date,0.0,0.6,34,34,1.0,-0.01294622808464579,-0.01620557891421895,0.35294117647058826,0.35294117647058826,0.4,0.7176470588235295
cart,combined_weighted_linear_gated,combined_score,1,date,0.0,0.65,34,34,1.0,-0.01294622808464579,-0.01620557891421895,0.35294117647058826,0.35294117647058826,0.4,0.7176470588235295
cart,combined_weighted_linear_gated,combined_score,1,date,0.005,0.5,34,34,1.0,-0.01294622808464579,-0.01620557891421895,0.35294117647058826,0.35294117647058826,0.42857142857142855,0.7436974789915967
cart,combined_weighted_linear_gated,combined_score,1,date,0.005,0.55,34,34,1.0,-0.01294622808464579,-0.01620557891421895,0.35294117647058826,0.35294117647058826,0.42857142857142855,0.7436974789915967
cart,combined_weighted_linear_gated,combined_score,1,date,0.005,0.6,34,34,1.0,-0.01294622808464579,-0.01620557891421895,0.35294117647058826,0.35294117647058826,0.42857142857142855,0.7436974789915967
cart,combined_weighted_linear_gated,combined_score,1,date,0.005,0.65,34,34,1.0,-0.01294622808464579,-0.01620557891421895,0.35294117647058826,0.35294117647058826,0.42857142857142855,0.7436974789915967
cart,combined_weighted_linear_gated,combined_score,1,date,0.01,0.5,32,32,1.0,-0.015483037189621173,-0.0170786221171036,0.34375,0.34375,0.44,0.75625
cart,combined_weighted_linear_gated,combined_score,1,date,0.01,0.55,32,32,1.0,-0.015483037189621173,-0.0170786221171036,0.34375,0.34375,0.44,0.75625
cart,combined_weighted_linear_gated,combined_score,1,date,0.01,0.6,32,32,1.0,-0.015483037189621173,-0.0170786221171036,0.34375,0.34375,0.44,0.75625
cart,combined_weighted_linear_gated,combined_score,1,date,0.01,0.65,32,32,1.0,-0.015483037189621173,-0.0170786221171036,0.34375,0.34375,0.44,0.75625
