model_name,ranking_method,score_column,top_k,ranking_group_mode,return_threshold,probability_threshold,groups_covered,observations,coverage_ratio,average_actual_return,median_actual_return,profit_rate,precision_at_top_k,recall_of_profitable_cases,lift_vs_base_rate
cart,combined_rank_based,rank_based_joint_score,1,date,,,37,37,1.0,0.019109825931321704,0.0111003861003862,0.6216216216216216,0.6216216216216216,0.30666666666666664,1.2266666666666666
cart,combined_rank_based,rank_based_joint_score,3,date,,,37,111,1.0,0.012846610093309079,0.0093502757132581,0.5225225225225225,0.5225225225225225,0.7733333333333333,1.031111111111111
cart,combined_rank_based,rank_based_joint_score,5,date,,,37,148,0.8,0.01334370685325479,0.00933352294979675,0.5067567567567568,0.5067567567567568,1.0,1.0
cart,combined_weighted_linear,combined_score,1,date,,,37,37,1.0,0.02058957511221495,0.0187648456057007,0.6216216216216216,0.6216216216216216,0.30666666666666664,1.2266666666666666
cart,combined_weighted_linear,combined_score,3,date,,,37,111,1.0,0.012846610093309077,0.0093502757132581,0.5225225225225225,0.5225225225225225,0.7733333333333333,1.031111111111111
cart,combined_weighted_linear,combined_score,5,date,,,37,148,0.8,0.01334370685325479,0.00933352294979675,0.5067567567567568,0.5067567567567568,1.0,1.0
cart,combined_weighted_linear_gated,combined_score,1,date,0.0,0.5,13,13,1.0,0.03289539142776952,0.0214797136038185,0.8461538461538461,0.8461538461538461,1.0,1.0
cart,combined_weighted_linear_gated,combined_score,1,date,0.0,0.55,13,13,1.0,0.03289539142776952,0.0214797136038185,0.8461538461538461,0.8461538461538461,1.0,1.0
cart,combined_weighted_linear_gated,combined_score,1,date,0.0,0.6,13,13,1.0,0.03289539142776952,0.0214797136038185,0.8461538461538461,0.8461538461538461,1.0,1.0
cart,combined_weighted_linear_gated,combined_score,1,date,0.0,0.65,13,13,1.0,0.03289539142776952,0.0214797136038185,0.8461538461538461,0.8461538461538461,1.0,1.0
cart,combined_weighted_linear_gated,combined_score,1,date,0.005,0.5,12,12,1.0,0.033846697913098765,0.02222602651592705,0.8333333333333334,0.8333333333333334,1.0,1.0
cart,combined_weighted_linear_gated,combined_score,1,date,0.005,0.55,12,12,1.0,0.033846697913098765,0.02222602651592705,0.8333333333333334,0.8333333333333334,1.0,1.0
cart,combined_weighted_linear_gated,combined_score,1,date,0.005,0.6,12,12,1.0,0.033846697913098765,0.02222602651592705,0.8333333333333334,0.8333333333333334,1.0,1.0
cart,combined_weighted_linear_gated,combined_score,1,date,0.005,0.65,12,12,1.0,0.033846697913098765,0.02222602651592705,0.8333333333333334,0.8333333333333334,1.0,1.0
cart,combined_weighted_linear_gated,combined_score,1,date,0.01,0.5,10,10,1.0,0.0323402132639108,0.02222602651592705,0.8,0.8,1.0,1.0
