date,ticker,model_name,prediction_date,target_date,horizon,horizon_days,actual_return,predicted_return,absolute_error,pct_error
2023-12-27,ACB,cart,2023-11-29,2023-12-27,20d,20,0.056201550387597,0.0,0.056201550387597,100.0
2023-12-28,ACB,cart,2023-11-30,2023-12-28,20d,20,0.08246753246753258,0.03520208604954367,0.04726544641798891,57.31400589267939
2023-12-29,ACB,cart,2023-12-01,2023-12-29,20d,20,0.08896103896103891,0.03520208604954367,0.05375895291149524,60.4297718859144
2024-01-02,ACB,cart,2023-12-04,2024-01-02,20d,20,0.09648562300319496,0.0,0.09648562300319496,100.0
2024-01-03,ACB,cart,2023-12-05,2024-01-03,20d,20,0.1286173633440515,0.026007802340702213,0.10260956100334928,79.77893368010403
2024-01-04,ACB,cart,2023-12-06,2024-01-04,20d,20,0.13482428115015987,0.026007802340702213,0.10881647880945766,80.70985276625643
2024-01-05,ACB,cart,2023-12-07,2024-01-05,20d,20,0.13613231552162852,0.030559167750324967,0.10557314777130355,77.5518636899482
2024-01-08,ACB,cart,2023-12-08,2024-01-08,20d,20,0.13167938931297707,0.022756827048114436,0.10892256226486263,82.71800380693918
2024-01-09,ACB,cart,2023-12-11,2024-01-09,20d,20,0.11641221374045796,-0.041794714197910254,0.1582069279383682,135.90234465525407
2024-01-10,ACB,cart,2023-12-12,2024-01-10,20d,20,0.12222925902469917,-0.041794714197910254,0.16402397322260942,134.19370658989652
2024-01-11,ACB,cart,2023-12-13,2024-01-11,20d,20,0.13226837060702867,-0.04153940134392187,0.17380777195095054,131.4053928034965
2024-01-12,ACB,cart,2023-12-14,2024-01-12,20d,20,0.14692843571880942,-0.1277813095994914,0.27470974531830084,186.96839993861934
2024-01-15,ACB,cart,2023-12-15,2024-01-15,20d,20,0.11208515967438948,-0.04916985951468711,0.1612550191890766,143.86830482958396
2024-01-16,ACB,cart,2023-12-18,2024-01-16,20d,20,0.1143749999999999,-0.18250950570342195,0.29688450570342184,259.57115252758217
2024-01-17,ACB,cart,2023-12-19,2024-01-17,20d,20,0.10197775030902334,-0.18250950570342195,0.2844872560124453,278.9699274109922
2024-01-18,ACB,cart,2023-12-20,2024-01-18,20d,20,0.10380835380835363,-0.041794714197910254,0.14560306800626388,140.2614169906497
2024-01-19,ACB,cart,2023-12-21,2024-01-19,20d,20,0.11580882352941191,0.0,0.11580882352941191,100.0
2024-01-22,ACB,cart,2023-12-22,2024-01-22,20d,20,0.13390663390663393,-0.07835581245985879,0.21226244636649272,158.51525811222479
2024-01-23,ACB,cart,2023-12-25,2024-01-23,20d,20,0.11531421598535685,-0.09090909090909094,0.2062233068944478,178.8359788359789
2024-01-24,ACB,cart,2023-12-26,2024-01-24,20d,20,0.10968137254901955,-0.07835581245985879,0.18803718500887834,171.43948934887686
2024-01-25,ACB,cart,2023-12-27,2024-01-25,20d,20,0.10764525993883778,-0.09090909090909094,0.19855435084792872,184.45247933884312
2024-01-26,ACB,cart,2023-12-28,2024-01-26,20d,20,0.10737852429514083,-0.09090909090909094,0.19828761520423177,184.66226510919262
