fold_id,fold_number,entity_name,selection_family,status,observations,active_observations,average_actual_return,profit_label_hit_rate,average_predicted_return,average_predicted_profit_probability,average_selector_score,selector_score_std,top_1_avg_return,top_1_profit_rate,top_3_avg_return,top_3_profit_rate,top_5_avg_return,top_5_profit_rate,avg_return_vs_fixed_best_global,profit_rate_vs_fixed_best_global
fold_004,4,context_knn_selector,context_selector,evaluated,244,172,-0.013848690813714122,0.3770491803278688,-0.016884614048813595,0.4170221152652818,-0.05841638560810958,0.6614373585333783,-0.002164930500191203,0.5081967213114754,-0.011346766617131455,0.39344262295081966,-0.013848690813714122,0.3770491803278688,,
fold_004,4,context_bin_lookup,context_selector,evaluated,244,179,-0.015260591098936337,0.3770491803278688,-0.026526193756229565,0.3321565574514163,-0.262285999166254,0.45710312423404376,-0.02109551950335813,0.3114754098360656,-0.007550050459694727,0.41530054644808745,-0.015260591098936335,0.3770491803278688,,
fold_004,4,context_meta_score,context_selector,evaluated,244,158,-0.012168803966324356,0.3770491803278688,-0.029562989296937483,0.6024121550758871,-0.15382671244386567,0.6843419724390246,-0.014984101619475384,0.32786885245901637,-0.014946180668798966,0.34972677595628415,-0.012168803966324354,0.3770491803278688,,
fold_004,4,fixed_best_global_setup,baseline,evaluated,176,176,-0.0235967103722694,0.3011363636363636,-0.0171849087949918,0.3788335507084742,-0.0171849087949918,0.0725310880520411,-0.0374596179622284,0.1136363636363636,-0.010923457588009,0.3636363636363636,-0.0235967103722694,0.3011363636363636,0.0,0.0
fold_004,4,regime_agnostic_top_ranked_setup,baseline,evaluated,176,176,-0.0235967103722694,0.3011363636363636,-0.0171849087949918,0.3788335507084742,-0.0171849087949918,0.0725310880520411,-0.0374596179622284,0.1136363636363636,-0.010923457588009,0.3636363636363636,-0.0235967103722694,0.3011363636363636,0.0,0.0
fold_004,4,naive_global_baseline,baseline,evaluated,176,176,-0.0235967103722694,0.3011363636363636,-0.0171849087949918,0.3788335507084742,-0.0171849087949918,0.0725310880520411,-0.0374596179622284,0.1136363636363636,-0.010923457588009,0.3636363636363636,-0.0235967103722694,0.3011363636363636,0.0,0.0
fold_004,4,fixed_best_regression_model,baseline,evaluated,176,176,-0.0235967103722694,0.3011363636363636,-0.0171849087949918,0.3788335507084742,-0.0171849087949918,0.0725310880520411,-0.0374596179622284,0.1136363636363636,-0.010923457588009,0.3636363636363636,-0.0235967103722694,0.3011363636363636,0.0,0.0
fold_004,4,fixed_best_classifier_model,baseline,evaluated,176,176,-0.0235967103722694,0.3011363636363636,-0.0142594846831038,0.3552131143731528,0.4497826999374449,0.3035078137980453,-0.0044592815326746,0.4318181818181818,-0.0116170345117777,0.3257575757575757,-0.0235967103722694,0.3011363636363636,0.0,0.0
fold_004,4,fixed_best_horizon,baseline,evaluated,176,176,-0.0235967103722694,0.3011363636363636,-0.0171849087949918,0.3788335507084742,-0.0171849087949918,0.0725310880520411,-0.0374596179622284,0.1136363636363636,-0.010923457588009,0.3636363636363636,-0.0235967103722694,0.3011363636363636,0.0,0.0
fold_004,4,fixed_best_combined_method,baseline,evaluated,176,176,-0.0235967103722694,0.3011363636363636,-0.0171849087949918,0.3788335507084742,0.4548981165676555,0.2551462788713242,-0.0109815931487068,0.3636363636363636,-0.0110256790170917,0.3712121212121212,-0.0235967103722694,0.3011363636363636,0.0,0.0
